Stock,Gap,B,S
CVT,0,0,0
FIR,0,0,0
TYA,0,0,0
ABS,0,0,0
SJF,0,0,0
TMS,0,0,0
SHN,0,0,0
C47,0,0,0
HPI,0,0,0
CLL,0,0,0
TNI,0,0,0
DRL,0,0,0
FID,0,0,0
ITA,0,0,0
LIX,0,0,0
NSC,0,0,0
SVN,0,0,0
HAG,0,0,0
HAP,0,0,0
MQN,0,0,0
VGC,0,0,0
APG,0,0,0
CIG,0,0,0
DC4,0,0,0
HUB,0,0,0
HVN,0,0,0
CEE,0,0,0
HT1,0,0,0
VRC,0,0,0
HOM,0,0,0
SZL,0,0,0
TRA,0,0,0
STG,0,0,0
STP,0,0,0
PGD,0,0,0
LM7,0,0,0
BCE,0,0,0
BCG,0,0,0
IJC,0,0,0
HAD,0,0,0
AGM,0,0,0
CDC,0,0,0
DBD,0,0,0
DAH,0,0,0
VPH,0,0,0
M10,0,0,0
HAR,0,0,0
OGC,0,0,0
KSB,0,0,0
IDI,0,0,0
BVG,0,0,0
LBM,0,0,0
LCM,0,0,0
NAG,0,0,0
PGC,0,0,0
KSQ,0,0,0
TS4,0,0,0
ADS,0,0,0
CIA,0,0,0
SMB,0,0,0
ASM,0,0,0
HVH,0,0,0
TGG,0,0,0
SAV,0,0,0
CET,0,0,0
C32,0,0,0
SMC,0,0,0
TSC,0,0,0
GDT,0,0,0
GEG,0,0,0
NAF,0,0,0
EID,0,0,0
VSC,0,0,0
SAB,0,0,0
DBT,0,0,0
TDH,0,0,0
FTM,0,0,0
CHP,0,0,0
APC,0,0,0
CSM,0,0,0
DVP,0,0,0
HAT,0,0,0
BWE,0,0,0
SZB,-1,6,7
C69,-1,4,5
MPC,-1,3,4
API,-1,3,4
GKM,-1,2,3
ORS,-1,2,3
SCS,-1,1,2
GIL,-1,1,2
HNG,-1,1,2
TDT,-1,1,2
PLX,-1,1,2
KVC,-1,1,2
BID,-1,1,2
PNJ,-1,1,2
CRE,-1,0,1
WCS,-1,0,1
PDR,-1,0,1
BVH,-1,0,1
CMS,-1,0,1
HDB,-1,0,1
SD5,-1,0,1
HDC,-1,0,1
NSH,-1,0,1
TVD,-1,0,1
AAA,-1,0,1
TA9,-1,0,1
DPM,-1,0,1
ITQ,-1,0,1
SJS,-1,0,1
VKC,-1,0,1
NT2,-1,0,1
NRC,-2,12,14
PVI,-2,4,6
DNM,-2,2,4
GEX,-2,2,4
LAS,-2,2,4
FOX,-2,1,3
ABI,-2,1,3
MFS,-2,1,3
HCM,-2,1,3
VJC,-2,1,3
HTM,-2,0,2
DCM,-2,0,2
DS3,-2,0,2
CVN,-2,0,2
PVG,-2,0,2
AMS,-2,0,2
BMI,-2,0,2
TIG,-3,18,21
HSG,-3,15,18
MSN,-3,10,13
DIG,-3,4,7
KSH,-3,3,6
DGC,-3,1,4
PSD,-3,1,4
CAP,-3,0,3
PWA,-3,0,3
DPR,-3,0,3
GTN,-3,0,3
TDM,-3,0,3
EIB,-3,0,3
BAX,-3,0,3
SCI,-3,0,3
MBG,-4,7,11
PXL,-4,4,8
TTH,-4,1,5
MML,-4,1,5
SD9,-4,1,5
INN,-4,1,5
FCN,-4,0,4
NBC,-4,0,4
FOC,-4,0,4
BCC,-5,10,15
C4G,-5,8,13
DTD,-5,5,10
TCW,-5,2,7
VGS,-5,2,7
IDV,-5,1,6
MLS,-5,1,6
VIX,-5,1,6
GAS,-5,0,5
SWC,-6,2,8
DHT,-6,2,8
DXP,-6,1,7
ABC,-6,1,7
VCB,-6,0,6
SLS,-6,0,6
MWG,-7,7,14
MST,-7,5,12
AAV,-7,2,9
PVC,-7,1,8
ACV,-8,41,49
S99,-8,1,9
NKG,-8,0,8
AFX,-9,9,18
FPT,-9,7,16
PVB,-9,6,15
EVF,-9,2,11
NTP,-9,2,11
AAS,-10,4,14
CII,-10,3,13
MCH,-10,3,13
DRI,-10,3,13
TPB,-10,2,12
HLD,-10,1,11
LIG,-10,0,10
NVB,-11,29,40
HND,-12,4,16
HHP,-12,0,12
SRA,-13,1,14
ADG,-14,8,22
VHM,-15,6,21
DVN,-15,5,20
MSR,-16,27,43
QNS,-16,7,23
AMV,-16,6,22
LTG,-17,22,39
CTG,-18,13,31
NDN,-18,10,28
CTR,-20,47,67
VCS,-21,37,58
MBB,-21,13,34
L14,-21,10,31
VPB,-25,6,31
PVP,-25,3,28
IDJ,-26,8,34
QTP,-27,14,41
STB,-30,29,59
HUT,-35,25,60
PAS,-35,21,56
OIL,-36,7,43
NTC,-37,6,43
TVC,-40,7,47
SHB,-42,280,322
TCB,-43,30,73
PLC,-43,12,55
NVL,-49,28,77
BSR,-58,47,105
HPG,-60,108,168
IDC,-79,70,149
SHS,-92,128,220
PVS,-134,160,294
