Date,Time,Price,Volume,Type
2021-04-21,14:45:03,14.2,52100,
2021-04-21,14:29:51,14.3,3000,B
2021-04-21,14:29:36,14.3,3400,B
2021-04-21,14:29:31,14.3,300,B
2021-04-21,14:29:30,14.2,30000,S
2021-04-21,14:28:43,14.3,1500,B
2021-04-21,14:28:37,14.3,1500,B
2021-04-21,14:28:33,14.3,10000,B
2021-04-21,14:28:17,14.3,500,B
2021-04-21,14:27:58,14.3,900,B
2021-04-21,14:27:51,14.3,2500,B
2021-04-21,14:27:00,14.3,10000,B
2021-04-21,14:26:59,14.3,5000,B
2021-04-21,14:26:39,14.3,2000,B
2021-04-21,14:25:58,14.3,500,B
2021-04-21,14:25:48,14.3,100,B
2021-04-21,14:25:24,14.3,600,B
2021-04-21,14:25:00,14.3,1000,B
2021-04-21,14:23:25,14.3,300,B
2021-04-21,14:23:13,14.3,1000,B
2021-04-21,14:22:57,14.3,300,B
2021-04-21,14:22:06,14.3,700,B
2021-04-21,14:22:04,14.3,300,S
2021-04-21,14:22:04,14.3,600,S
2021-04-21,14:21:57,14.3,16000,S
2021-04-21,14:21:30,14.3,1000,S
2021-04-21,14:21:02,14.3,7000,S
2021-04-21,14:21:01,14.3,1000,S
2021-04-21,14:20:48,14.3,5000,S
2021-04-21,14:20:37,14.3,6000,S
2021-04-21,14:20:22,14.3,1100,B
2021-04-21,14:20:12,14.3,10000,B
2021-04-21,14:19:47,14.3,3000,B
2021-04-21,14:19:17,14.3,500,B
2021-04-21,14:18:45,14.3,2400,S
2021-04-21,14:18:23,14.3,7600,B
2021-04-21,14:18:10,14.3,3200,B
2021-04-21,14:17:46,14.3,1000,B
2021-04-21,14:17:43,14.3,2000,B
2021-04-21,14:17:33,14.3,100,B
2021-04-21,14:17:31,14.3,3000,B
2021-04-21,14:17:28,14.3,2100,S
2021-04-21,14:17:24,14.3,2900,S
2021-04-21,14:16:58,14.3,4800,B
2021-04-21,14:16:43,14.3,500,B
2021-04-21,14:16:37,14.3,500,B
2021-04-21,14:16:36,14.3,1000,B
2021-04-21,14:16:13,14.3,3000,B
2021-04-21,14:15:46,14.3,2000,B
2021-04-21,14:15:04,14.2,400,S
2021-04-21,14:14:46,14.3,5200,S
