Date,Time,Price,Volume,Type
2021-04-21,14:45:34,7.59,300, 
2021-04-21,14:27:27,7.5,1300,B
2021-04-21,14:27:17,7.5,1200,B
2021-04-21,14:27:00,7.5,500,B
2021-04-21,14:27:00,7.5,500,B
2021-04-21,14:27:00,7.5,500,B
2021-04-21,14:27:00,7.5,500,B
2021-04-21,14:23:45,7.5,500,B
2021-04-21,14:23:16,7.46,4400,B
2021-04-21,14:23:16,7.46,4400,B
2021-04-21,14:22:45,7.48,100,S
2021-04-21,14:22:45,7.46,5000,S
2021-04-21,14:22:45,7.46,500,S
2021-04-21,14:18:58,7.5,900,B
2021-04-21,14:18:58,7.5,900,B
2021-04-21,14:12:53,7.6,400,B
2021-04-21,14:12:08,7.52,600,S
2021-04-21,14:12:08,7.52,200,S
2021-04-21,14:12:08,7.52,1000,S
2021-04-21,14:12:08,7.52,300,S
2021-04-21,14:12:08,7.52,700,S
2021-04-21,14:11:14,7.55,100,S
2021-04-21,14:06:13,7.7,100,B
2021-04-21,14:06:13,7.7,400,B
2021-04-21,14:01:49,7.59,900,B
2021-04-21,14:01:49,7.6,500,B
2021-04-21,14:01:49,7.6,1000,B
2021-04-21,14:01:49,7.6,2000,B
2021-04-21,14:01:49,7.6,100,B
2021-04-21,14:01:49,7.7,200,B
2021-04-21,14:01:49,7.7,300,B
2021-04-21,14:00:24,7.59,4200,B
2021-04-21,14:00:24,7.59,4200,B
2021-04-21,14:00:13,7.59,800,B
2021-04-21,14:00:13,7.59,3100,B
2021-04-21,14:00:13,7.59,800,B
2021-04-21,14:00:13,7.59,3100,B
2021-04-21,13:52:33,7.53,500,S
2021-04-21,13:52:33,7.52,500,S
2021-04-21,13:46:09,7.52,1600,B
2021-04-21,13:46:09,7.52,200,B
2021-04-21,13:23:31,7.52,100,B
2021-04-21,13:23:31,7.52,100,B
2021-04-21,13:23:27,7.52,4400,B
2021-04-21,11:29:56,7.52,3800,S
2021-04-21,11:29:56,7.52,100,S
2021-04-21,11:29:56,7.52,2400,S
2021-04-21,11:26:58,7.52,1500,S
2021-04-21,11:24:11,7.52,400,S
2021-04-21,11:24:11,7.52,600,S
2021-04-21,11:24:11,7.52,400,S
