Date,Time,Price,Volume,Type
2021-04-21,14:45:34,25.2,83000, 
2021-04-21,14:29:41,25.3,1200,S
2021-04-21,14:29:41,25.3,1200,S
2021-04-21,14:29:41,25.3,1200,S
2021-04-21,14:29:39,25.3,100,B
2021-04-21,14:29:39,25.3,100,B
2021-04-21,14:29:39,25.3,100,B
2021-04-21,14:29:31,25.3,900,B
2021-04-21,14:29:31,25.3,100,B
2021-04-21,14:29:31,25.3,900,B
2021-04-21,14:29:31,25.3,100,B
2021-04-21,14:29:29,25.3,100,B
2021-04-21,14:29:29,25.25,100,S
2021-04-21,14:29:29,25.25,200,S
2021-04-21,14:29:29,25.25,700,S
2021-04-21,14:29:29,25.3,100,B
2021-04-21,14:29:29,25.25,100,S
2021-04-21,14:29:29,25.25,200,S
2021-04-21,14:29:29,25.25,700,S
2021-04-21,14:29:25,25.3,100,B
2021-04-21,14:29:25,25.3,100,B
2021-04-21,14:29:24,25.3,1000,B
2021-04-21,14:29:24,25.3,1000,B
2021-04-21,14:29:15,25.3,200,B
2021-04-21,14:29:10,25.3,100,B
2021-04-21,14:29:10,25.3,100,B
2021-04-21,14:29:09,25.3,1000,B
2021-04-21,14:29:09,25.3,1000,B
2021-04-21,14:29:00,25.3,700,S
2021-04-21,14:29:00,25.3,200,S
2021-04-21,14:29:00,25.3,1000,S
2021-04-21,14:29:00,25.3,200,S
2021-04-21,14:29:00,25.3,400,S
2021-04-21,14:29:00,25.3,3000,S
2021-04-21,14:29:00,25.3,100,S
2021-04-21,14:29:00,25.3,100,S
2021-04-21,14:29:00,25.3,2000,S
2021-04-21,14:29:00,25.3,700,S
2021-04-21,14:29:00,25.3,200,S
2021-04-21,14:29:00,25.3,1000,S
2021-04-21,14:29:00,25.3,200,S
2021-04-21,14:29:00,25.3,400,S
2021-04-21,14:29:00,25.3,3000,S
2021-04-21,14:29:00,25.3,100,S
2021-04-21,14:29:00,25.3,100,S
2021-04-21,14:29:00,25.3,2000,S
2021-04-21,14:28:56,25.35,2000,B
2021-04-21,14:28:39,25.35,100,S
2021-04-21,14:28:39,25.35,500,S
2021-04-21,14:28:28,25.3,200,S
2021-04-21,14:28:28,25.3,1000,S
