Date,Time,Price,Volume,Type
2021-04-21,14:45:47,58.6,21200, 
2021-04-21,14:29:37,58.6,100,B
2021-04-21,14:29:37,58.6,100,B
2021-04-21,14:29:16,58.5,1500,S
2021-04-21,14:29:16,58.5,1500,S
2021-04-21,14:29:09,58.5,300,S
2021-04-21,14:29:09,58.5,300,S
2021-04-21,14:29:06,58.5,800,S
2021-04-21,14:29:06,58.5,800,S
2021-04-21,14:28:36,58.5,300,S
2021-04-21,14:27:17,58.6,300,S
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,1700,B
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,900,B
2021-04-21,14:27:12,58.7,2200,B
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,1700,B
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,900,B
2021-04-21,14:27:12,58.7,2200,B
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,1700,B
2021-04-21,14:27:12,58.7,100,B
2021-04-21,14:27:12,58.7,900,B
2021-04-21,14:27:12,58.7,2200,B
2021-04-21,14:27:11,58.6,1700,S
2021-04-21,14:27:11,58.6,1700,S
2021-04-21,14:27:11,58.6,1700,S
2021-04-21,14:27:06,58.6,2000,S
2021-04-21,14:26:55,58.6,1000,B
2021-04-21,14:26:34,58.6,100,S
2021-04-21,14:26:19,58.6,200,S
2021-04-21,14:26:19,58.6,200,S
2021-04-21,14:26:04,58.6,400,S
2021-04-21,14:26:04,58.6,400,S
2021-04-21,14:26:04,58.6,400,S
2021-04-21,14:26:00,58.6,500,S
2021-04-21,14:26:00,58.6,400,S
2021-04-21,14:26:00,58.6,500,S
2021-04-21,14:26:00,58.6,400,S
2021-04-21,14:25:40,58.6,400,S
2021-04-21,14:25:00,58.6,200,S
2021-04-21,14:24:30,58.6,1200,S
2021-04-21,14:24:30,58.6,800,S
2021-04-21,14:24:30,58.6,1200,S
2021-04-21,14:24:30,58.6,800,S
2021-04-21,14:23:41,58.7,600,S
2021-04-21,14:23:41,58.7,100,S
2021-04-21,14:23:41,58.7,100,S
2021-04-21,14:23:41,58.6,1200,S
