Date,Time,Price,Volume,Type
2021-04-21,14:45:19,26.9,136200, 
2021-04-21,14:29:39,26.9,2000,S
2021-04-21,14:29:39,26.9,2000,S
2021-04-21,14:29:29,26.9,200,S
2021-04-21,14:29:29,26.9,200,S
2021-04-21,14:29:27,26.9,800,S
2021-04-21,14:29:27,26.9,800,S
2021-04-21,14:29:26,26.9,300,S
2021-04-21,14:29:26,26.9,200,S
2021-04-21,14:29:26,26.9,300,S
2021-04-21,14:29:26,26.9,200,S
2021-04-21,14:29:26,26.9,300,S
2021-04-21,14:29:26,26.9,200,S
2021-04-21,14:29:25,26.9,200,S
2021-04-21,14:29:25,26.9,200,S
2021-04-21,14:29:10,26.9,100,S
2021-04-21,14:28:45,26.95,200,B
2021-04-21,14:28:45,26.95,200,B
2021-04-21,14:28:11,26.9,200,S
2021-04-21,14:28:11,26.9,200,S
2021-04-21,14:28:11,26.9,200,S
2021-04-21,14:28:07,26.95,200,B
2021-04-21,14:28:07,26.95,200,B
2021-04-21,14:28:07,26.95,2800,B
2021-04-21,14:27:54,26.95,500,B
2021-04-21,14:27:41,26.95,2600,B
2021-04-21,14:27:33,26.95,300,B
2021-04-21,14:27:33,26.95,300,B
2021-04-21,14:27:31,26.95,6500,B
2021-04-21,14:27:31,26.95,1000,B
2021-04-21,14:27:31,26.95,1600,B
2021-04-21,14:27:10,26.95,800,S
2021-04-21,14:27:10,26.95,2000,S
2021-04-21,14:27:10,26.95,700,S
2021-04-21,14:27:10,26.95,800,S
2021-04-21,14:27:10,26.95,2000,S
2021-04-21,14:27:10,26.95,700,S
2021-04-21,14:27:03,27.0,1000,B
2021-04-21,14:26:50,26.95,400,S
2021-04-21,14:26:50,26.95,400,S
2021-04-21,14:26:48,26.95,2000,S
2021-04-21,14:26:48,26.95,2000,S
2021-04-21,14:26:16,26.95,7600,S
2021-04-21,14:26:16,26.95,300,S
2021-04-21,14:26:16,26.95,100,S
2021-04-21,14:26:16,26.95,200,S
2021-04-21,14:26:16,26.95,1800,S
2021-04-21,14:26:05,26.95,7600,S
2021-04-21,14:26:05,26.95,12400,S
2021-04-21,14:26:05,26.95,7600,S
2021-04-21,14:26:00,27.0,200,B
