Date,Time,Price,Volume,Type
2021-04-21,14:45:03,11.9,10000,
2021-04-21,14:27:01,12.0,1900,S
2021-04-21,14:24:11,12.0,16300,S
2021-04-21,14:23:10,12.1,1500,B
2021-04-21,14:22:54,12.0,500,S
2021-04-21,14:22:36,12.0,500,S
2021-04-21,14:16:27,12.0,2000,S
2021-04-21,14:15:57,12.0,200,S
2021-04-21,14:13:56,12.0,500,S
2021-04-21,14:13:37,12.0,10000,S
2021-04-21,14:13:17,12.0,4600,B
2021-04-21,14:12:31,12.0,100,B
2021-04-21,14:12:05,12.0,1000,B
2021-04-21,14:11:41,12.0,1000,B
2021-04-21,14:11:40,12.0,2700,B
2021-04-21,14:10:57,12.0,20000,B
2021-04-21,14:08:50,12.0,100,B
2021-04-21,14:05:33,11.9,5000,S
2021-04-21,14:04:29,11.9,10000,S
2021-04-21,14:03:30,12.0,700,S
2021-04-21,14:02:19,12.0,100,S
2021-04-21,14:01:25,12.0,1000,S
2021-04-21,14:00:57,12.0,2500,S
2021-04-21,14:00:22,12.0,2000,S
2021-04-21,14:00:04,12.0,500,S
2021-04-21,13:59:48,12.0,3000,S
2021-04-21,13:59:39,12.0,200,B
2021-04-21,13:57:24,12.0,100,B
2021-04-21,13:57:17,12.0,4500,S
2021-04-21,13:56:05,12.0,5000,S
2021-04-21,13:55:56,12.0,1000,S
2021-04-21,13:55:19,12.0,100,S
2021-04-21,13:54:55,12.0,10000,S
2021-04-21,13:51:48,12.1,2000,B
2021-04-21,13:50:42,12.1,500,B
2021-04-21,13:50:31,12.0,500,S
2021-04-21,13:47:10,12.1,400,B
2021-04-21,13:46:42,12.1,5000,B
2021-04-21,13:46:24,12.1,3000,B
2021-04-21,13:38:30,12.0,100,S
2021-04-21,13:38:08,12.0,800,S
2021-04-21,13:37:44,12.0,500,S
2021-04-21,13:36:33,12.0,15600,S
2021-04-21,13:34:57,12.0,1700,S
2021-04-21,13:34:12,12.0,2500,B
2021-04-21,13:33:45,12.0,100,B
2021-04-21,13:32:54,12.0,5400,S
2021-04-21,13:31:53,12.0,8000,S
2021-04-21,13:31:47,12.0,10000,S
2021-04-21,13:24:30,12.0,1000,S
2021-04-21,13:24:29,12.0,500,S
