Date,Time,Price,Volume,Type
2021-04-21,14:45:21,13.8,22700, 
2021-04-21,14:29:24,13.8,5000,B
2021-04-21,14:29:09,13.8,900,B
2021-04-21,14:29:09,13.8,4400,B
2021-04-21,14:29:09,13.8,200,B
2021-04-21,14:29:09,13.8,4500,B
2021-04-21,14:29:09,13.8,900,B
2021-04-21,14:29:09,13.8,4400,B
2021-04-21,14:29:09,13.8,200,B
2021-04-21,14:29:09,13.8,4500,B
2021-04-21,14:27:34,13.8,4500,S
2021-04-21,14:26:07,13.85,700,S
2021-04-21,14:26:07,13.85,700,S
2021-04-21,14:25:14,13.85,3000,S
2021-04-21,14:25:14,13.85,3000,S
2021-04-21,14:22:52,13.85,6000,B
2021-04-21,14:22:52,13.85,300,B
2021-04-21,14:20:19,13.8,1100,B
2021-04-21,14:20:19,13.85,1400,B
2021-04-21,14:20:19,13.85,3000,B
2021-04-21,14:20:19,13.8,1100,B
2021-04-21,14:20:19,13.85,1400,B
2021-04-21,14:20:19,13.85,3000,B
2021-04-21,14:18:40,13.8,800,B
2021-04-21,14:18:40,13.8,3200,B
2021-04-21,14:17:01,13.75,4300,B
2021-04-21,14:13:47,13.7,300,S
2021-04-21,14:13:47,13.7,2800,S
2021-04-21,14:13:47,13.7,3000,S
2021-04-21,14:13:47,13.7,3900,S
2021-04-21,14:13:47,13.7,300,S
2021-04-21,14:13:47,13.7,2800,S
2021-04-21,14:13:47,13.7,3000,S
2021-04-21,14:13:47,13.7,3900,S
2021-04-21,14:06:03,13.75,200,S
2021-04-21,14:01:19,13.8,4700,S
2021-04-21,11:25:48,13.8,1100,S
2021-04-21,11:25:48,13.8,1100,S
2021-04-21,11:24:46,13.85,2300,S
2021-04-21,11:12:14,13.85,3000,S
2021-04-21,11:12:14,13.85,3000,S
2021-04-21,11:12:14,13.85,3000,S
2021-04-21,11:12:12,13.85,3300,S
2021-04-21,11:12:12,13.85,3300,S
2021-04-21,11:12:12,13.85,3300,S
2021-04-21,11:12:12,13.85,3300,S
2021-04-21,11:08:35,13.85,1900,B
2021-04-21,11:08:19,13.85,2900,B
2021-04-21,11:08:19,13.85,3600,B
2021-04-21,11:08:07,13.85,4400,B
2021-04-21,11:08:07,13.85,4400,B
