Date,Time,Price,Volume,Type
2021-04-21,14:45:18,21.7,17300, 
2021-04-21,14:28:21,21.75,1000,B
2021-04-21,14:27:47,21.75,400,B
2021-04-21,14:27:20,21.7,1000,S
2021-04-21,14:25:32,21.75,200,B
2021-04-21,14:25:05,21.7,30000,B
2021-04-21,14:24:22,21.65,3000,S
2021-04-21,14:24:22,21.65,200,S
2021-04-21,14:24:22,21.65,3000,S
2021-04-21,14:24:22,21.65,200,S
2021-04-21,14:24:22,21.65,3000,S
2021-04-21,14:24:22,21.65,200,S
2021-04-21,14:24:22,21.65,3000,S
2021-04-21,14:24:22,21.65,200,S
2021-04-21,14:23:55,21.65,5000,S
2021-04-21,14:20:36,21.75,2600,B
2021-04-21,14:20:08,21.75,100,B
2021-04-21,14:18:24,21.75,900,B
2021-04-21,14:18:24,21.75,100,B
2021-04-21,14:17:46,21.75,1000,B
2021-04-21,14:17:46,21.75,1000,B
2021-04-21,14:17:16,21.75,900,B
2021-04-21,14:16:54,21.75,600,B
2021-04-21,14:16:26,21.75,100,B
2021-04-21,14:16:06,21.75,200,B
2021-04-21,14:15:53,21.75,500,B
2021-04-21,14:15:48,21.75,100,B
2021-04-21,14:15:40,21.7,2000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,12000,S
2021-04-21,14:15:40,21.7,5000,S
2021-04-21,14:15:40,21.7,400,S
2021-04-21,14:15:40,21.7,200,S
2021-04-21,14:15:40,21.7,1400,S
2021-04-21,14:15:40,21.7,2000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,3000,S
2021-04-21,14:15:40,21.7,12000,S
2021-04-21,14:15:40,21.7,5000,S
2021-04-21,14:15:40,21.7,400,S
2021-04-21,14:15:40,21.7,200,S
2021-04-21,14:15:31,21.75,100,B
2021-04-21,14:15:31,21.75,100,B
2021-04-21,14:15:23,21.75,400,B
2021-04-21,14:15:23,21.75,400,B
2021-04-21,14:15:01,21.75,100,B
2021-04-21,14:14:52,21.75,300,B
2021-04-21,14:14:41,21.75,200,B
