Date,Time,Price,Volume,Type
2021-04-21,14:45:34,19.9,7000, 
2021-04-21,14:28:36,19.9,500,B
2021-04-21,14:27:02,19.8,400,S
2021-04-21,14:27:02,19.8,400,S
2021-04-21,14:25:32,19.9,3300,B
2021-04-21,14:22:18,19.9,2600,B
2021-04-21,14:22:18,19.9,2600,B
2021-04-21,14:20:56,19.9,200,S
2021-04-21,14:20:52,19.9,300,S
2021-04-21,14:20:52,19.9,400,S
2021-04-21,14:20:52,19.9,300,S
2021-04-21,14:20:52,19.9,400,S
2021-04-21,14:20:47,19.9,500,S
2021-04-21,14:20:47,19.9,600,S
2021-04-21,14:19:52,19.9,2000,B
2021-04-21,14:19:52,19.9,200,B
2021-04-21,14:19:52,19.9,2000,B
2021-04-21,14:19:52,19.9,200,B
2021-04-21,14:17:24,19.9,4000,B
2021-04-21,14:14:10,19.9,200,S
2021-04-21,14:14:05,19.9,400,S
2021-04-21,14:14:01,19.9,300,S
2021-04-21,14:13:59,19.9,600,S
2021-04-21,14:13:59,19.9,600,S
2021-04-21,14:12:08,19.9,2500,B
2021-04-21,14:05:54,19.9,100,S
2021-04-21,14:04:50,19.9,600,S
2021-04-21,14:04:44,19.9,800,S
2021-04-21,14:04:36,19.9,400,S
2021-04-21,14:04:36,19.9,400,S
2021-04-21,14:04:06,19.9,500,S
2021-04-21,14:04:06,19.9,500,S
2021-04-21,14:04:00,19.9,600,S
2021-04-21,14:04:00,19.9,600,S
2021-04-21,13:57:27,20.0,2000,B
2021-04-21,13:56:55,20.0,4000,B
2021-04-21,13:52:02,20.0,1000,B
2021-04-21,13:51:15,20.0,2200,B
2021-04-21,13:48:52,20.0,3000,B
2021-04-21,13:48:19,19.9,2900,B
2021-04-21,13:47:58,19.9,2000,B
2021-04-21,13:47:49,19.9,1500,B
2021-04-21,13:46:27,19.9,300,S
2021-04-21,13:46:27,19.9,200,S
2021-04-21,13:46:27,19.9,100,S
2021-04-21,13:46:27,19.9,300,S
2021-04-21,13:46:27,19.9,200,S
2021-04-21,13:46:27,19.9,100,S
2021-04-21,13:46:27,19.9,300,S
2021-04-21,13:46:27,19.9,200,S
2021-04-21,13:46:27,19.9,100,S
