Date,Time,Price,Volume,Type
2021-04-21,14:45:47,16.25,1600, 
2021-04-21,14:29:56,16.25,100,B
2021-04-21,14:26:35,16.25,100,B
2021-04-21,14:12:12,16.0,2900,S
2021-04-21,14:12:12,16.0,1600,S
2021-04-21,14:12:12,16.0,2900,S
2021-04-21,14:12:12,16.0,1600,S
2021-04-21,13:47:16,16.3,100,B
2021-04-21,11:29:56,16.2,100,B
2021-04-21,11:13:56,16.1,1100,S
2021-04-21,11:13:56,16.1,800,S
2021-04-21,11:13:56,16.1,1100,S
2021-04-21,11:13:56,16.2,100,S
2021-04-21,11:13:56,16.1,800,S
2021-04-21,11:13:56,16.1,1100,S
2021-04-21,10:57:59,16.1,200,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.1,200,S
2021-04-21,10:57:59,16.2,200,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.1,200,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.2,200,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.1,200,S
2021-04-21,10:57:59,16.3,400,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.2,200,S
2021-04-21,10:57:59,16.2,100,S
2021-04-21,10:57:59,16.1,200,S
2021-04-21,10:39:19,16.3,2000,S
2021-04-21,10:38:43,16.3,500,S
2021-04-21,10:38:06,16.3,100,S
2021-04-21,10:38:06,16.3,400,S
2021-04-21,10:38:06,16.3,100,S
2021-04-21,10:38:06,16.3,1000,S
2021-04-21,10:38:06,16.3,400,S
2021-04-21,10:38:06,16.3,100,S
2021-04-21,10:38:06,16.3,1000,S
2021-04-21,10:38:06,16.3,400,S
2021-04-21,10:38:06,16.3,100,S
2021-04-21,10:38:06,16.3,1000,S
2021-04-21,10:38:06,16.3,400,S
2021-04-21,10:38:06,16.3,100,S
2021-04-21,10:30:10,16.3,500,B
2021-04-21,10:26:48,16.3,100,B
2021-04-21,10:26:48,16.3,300,B
2021-04-21,10:26:48,16.3,100,B
2021-04-21,10:26:48,16.3,300,B
2021-04-21,10:26:48,16.3,100,B
2021-04-21,10:26:48,16.3,300,B
