Date,Time,Price,Volume,Type
2021-04-21,14:45:47,22.4,30200, 
2021-04-21,14:21:38,22.05,700,B
2021-04-21,14:20:38,22.05,300,B
2021-04-21,14:19:34,22.05,400,B
2021-04-21,14:19:34,22.05,3000,B
2021-04-21,14:19:34,22.05,1000,B
2021-04-21,14:19:34,22.05,600,B
2021-04-21,14:11:50,21.8,10000,S
2021-04-21,14:04:59,22.0,900,S
2021-04-21,14:00:29,22.0,1000,S
2021-04-21,14:00:29,22.0,1000,S
2021-04-21,13:59:58,22.0,1000,S
2021-04-21,13:59:58,22.0,2000,S
2021-04-21,13:57:55,22.05,2800,S
2021-04-21,13:57:55,22.05,100,S
2021-04-21,13:57:55,22.05,1000,S
2021-04-21,13:57:55,22.05,1100,S
2021-04-21,13:57:55,22.05,900,S
2021-04-21,13:57:55,22.05,2800,S
2021-04-21,13:57:55,22.05,100,S
2021-04-21,13:57:55,22.05,1000,S
2021-04-21,13:57:55,22.05,1100,S
2021-04-21,13:57:55,22.05,900,S
2021-04-21,13:57:37,22.05,2000,S
2021-04-21,13:57:29,22.05,1400,S
2021-04-21,13:57:29,22.05,1400,S
2021-04-21,13:57:19,22.05,700,S
2021-04-21,13:57:19,22.05,500,S
2021-04-21,13:57:19,22.05,500,S
2021-04-21,13:57:19,22.05,1300,S
2021-04-21,13:49:34,22.1,2000,B
2021-04-21,13:46:48,22.05,1500,S
2021-04-21,13:23:36,22.2,200,B
2021-04-21,11:26:43,22.2,200,B
2021-04-21,11:19:13,22.1,2000,B
2021-04-21,11:13:56,22.05,800,S
2021-04-21,11:13:56,22.05,1200,S
2021-04-21,11:13:56,22.05,800,S
2021-04-21,11:13:56,22.05,1200,S
2021-04-21,11:13:56,22.05,800,S
2021-04-21,11:13:56,22.05,1200,S
2021-04-21,11:13:56,22.05,800,S
2021-04-21,11:13:56,22.05,1200,S
2021-04-21,11:11:03,22.05,800,S
2021-04-21,11:11:03,22.1,200,S
2021-04-21,11:11:03,22.05,800,S
2021-04-21,11:11:03,22.1,200,S
2021-04-21,11:11:03,22.05,800,S
2021-04-21,11:06:17,22.3,200,B
2021-04-21,11:01:16,22.3,2000,B
2021-04-21,11:00:20,22.35,100,B
