Date,Time,Price,Volume,Type
2021-04-21,14:45:18,12.8,4500, 
2021-04-21,14:25:16,12.8,100,B
2021-04-21,14:23:03,12.7,600,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:23:03,12.7,600,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:23:03,12.7,600,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:23:03,12.7,1000,B
2021-04-21,14:22:38,12.7,400,B
2021-04-21,14:22:38,12.7,600,B
2021-04-21,14:22:38,12.7,400,B
2021-04-21,14:22:38,12.7,600,B
2021-04-21,14:22:22,12.7,2000,B
2021-04-21,14:22:22,12.7,2000,B
2021-04-21,14:12:27,12.65,500,B
2021-04-21,14:12:27,12.65,1100,B
2021-04-21,14:12:27,12.65,500,B
2021-04-21,14:12:27,12.65,1100,B
2021-04-21,14:11:39,12.6,1000,S
2021-04-21,14:11:18,12.65,3700,B
2021-04-21,14:11:18,12.65,1800,B
2021-04-21,14:11:18,12.65,2000,B
2021-04-21,14:11:18,12.65,1000,B
2021-04-21,14:11:18,12.65,500,B
2021-04-21,14:11:14,12.6,300,S
2021-04-21,14:04:20,12.65,2000,B
2021-04-21,14:04:20,12.65,2000,B
2021-04-21,14:03:29,12.65,1000,B
2021-04-21,14:03:29,12.65,1000,B
2021-04-21,14:03:24,12.6,2200,S
2021-04-21,14:03:24,12.6,2200,S
2021-04-21,14:00:26,12.65,500,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,500,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,1000,S
2021-04-21,14:00:26,12.65,500,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,500,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,5000,S
2021-04-21,14:00:26,12.65,1000,S
2021-04-21,13:50:43,12.7,1000,B
2021-04-21,13:48:53,12.7,6500,S
2021-04-21,13:48:53,12.7,2000,S
2021-04-21,13:48:53,12.7,200,S
2021-04-21,13:48:53,12.7,3000,S
