Date,Time,Price,Volume,Type
2021-04-21,14:45:47,34.15,86100, 
2021-04-21,14:29:59,34.05,100,B
2021-04-21,14:29:59,34.05,100,B
2021-04-21,14:29:59,34.05,10000,B
2021-04-21,14:29:59,34.05,9800,B
2021-04-21,14:29:59,34.05,100,B
2021-04-21,14:29:59,34.05,100,B
2021-04-21,14:29:59,34.05,10000,B
2021-04-21,14:29:59,34.05,9800,B
2021-04-21,14:29:52,34.05,300,B
2021-04-21,14:29:51,34.0,4000,S
2021-04-21,14:29:51,34.0,100,S
2021-04-21,14:29:51,34.0,3000,S
2021-04-21,14:29:51,34.0,300,S
2021-04-21,14:29:51,34.0,1000,S
2021-04-21,14:29:51,34.0,1600,S
2021-04-21,14:29:43,34.0,2800,S
2021-04-21,14:29:34,34.05,1800,B
2021-04-21,14:29:34,34.05,3200,B
2021-04-21,14:29:34,34.05,1800,B
2021-04-21,14:29:34,34.05,3200,B
2021-04-21,14:29:25,34.0,300,S
2021-04-21,14:29:25,34.0,100,S
2021-04-21,14:29:25,34.0,1000,S
2021-04-21,14:29:25,34.0,1400,S
2021-04-21,14:29:25,34.0,100,S
2021-04-21,14:29:25,34.0,2500,S
2021-04-21,14:29:25,34.0,800,S
2021-04-21,14:29:25,34.0,13200,S
2021-04-21,14:29:25,34.0,300,S
2021-04-21,14:29:25,34.0,100,S
2021-04-21,14:29:25,34.0,1000,S
2021-04-21,14:29:25,34.0,1400,S
2021-04-21,14:29:25,34.0,100,S
2021-04-21,14:29:25,34.0,2500,S
2021-04-21,14:29:25,34.0,800,S
2021-04-21,14:29:25,34.0,13200,S
2021-04-21,14:29:20,34.05,300,B
2021-04-21,14:29:15,34.0,11800,S
2021-04-21,14:29:15,34.0,2000,S
2021-04-21,14:29:15,34.0,500,S
2021-04-21,14:29:15,34.0,4700,S
2021-04-21,14:29:10,34.05,300,B
2021-04-21,14:29:10,34.05,300,B
2021-04-21,14:29:03,34.05,900,B
2021-04-21,14:29:03,34.05,900,B
2021-04-21,14:29:02,34.0,1000,S
2021-04-21,14:29:02,34.0,5000,S
2021-04-21,14:29:02,34.0,1000,S
2021-04-21,14:29:02,34.0,5000,S
2021-04-21,14:28:58,34.0,100,S
