Date,Time,Price,Volume,Type
2021-04-21,14:30:02,48.2,2000,S
2021-04-21,14:29:26,48.2,2000,S
2021-04-21,14:26:34,48.2,100,S
2021-04-21,14:26:01,48.2,100,S
2021-04-21,14:26:01,48.2,100,S
2021-04-21,14:22:16,48.25,500,B
2021-04-21,14:22:16,48.25,500,B
2021-04-21,14:01:02,48.45,100,B
2021-04-21,14:00:27,48.3,300,S
2021-04-21,14:00:27,48.3,1000,S
2021-04-21,14:00:27,48.3,2000,S
2021-04-21,14:00:27,48.25,2500,S
2021-04-21,14:00:27,48.3,300,S
2021-04-21,14:00:27,48.3,1000,S
2021-04-21,14:00:27,48.3,2000,S
2021-04-21,14:00:27,48.25,2500,S
2021-04-21,13:48:09,48.3,100,B
2021-04-21,13:43:34,48.25,500,B
2021-04-21,13:43:34,48.25,100,B
2021-04-21,13:43:34,48.25,500,B
2021-04-21,13:43:34,48.25,100,B
2021-04-21,13:43:34,48.25,500,B
2021-04-21,13:43:34,48.25,100,B
2021-04-21,13:43:34,48.25,500,B
2021-04-21,13:43:34,48.25,100,B
2021-04-21,11:30:06,48.3,100,B
2021-04-21,11:22:58,48.25,500,S
2021-04-21,11:19:25,48.3,100,B
2021-04-21,11:13:46,48.3,200,B
2021-04-21,11:13:46,48.3,200,B
2021-04-21,10:55:04,48.3,100,B
2021-04-21,10:37:39,48.3,200,B
2021-04-21,10:36:22,48.3,200,S
2021-04-21,10:36:22,48.3,100,S
2021-04-21,10:36:22,48.3,200,S
2021-04-21,10:36:22,48.3,100,S
2021-04-21,10:36:22,48.3,200,S
2021-04-21,10:36:22,48.3,100,S
2021-04-21,10:11:11,48.5,600,B
2021-04-21,10:05:04,48.5,3900,S
2021-04-21,10:03:08,48.5,100,S
2021-04-21,10:03:08,48.5,1100,S
2021-04-21,10:03:08,48.5,100,S
2021-04-21,10:03:08,48.5,1100,S
2021-04-21,10:03:08,48.5,100,S
2021-04-21,10:03:08,48.5,1100,S
2021-04-21,09:52:39,48.6,200,B
2021-04-21,09:48:10,48.6,100,S
2021-04-21,09:40:46,48.6,1000,S
2021-04-21,09:36:41,48.5,100,S
2021-04-21,09:34:33,48.5,700,S
