Date,Time,Price,Volume,Type
2021-04-21,14:45:02,11.0,100,S
2021-04-21,14:27:55,10.5,100,S
2021-04-21,14:24:46,11.0,100,B
2021-04-21,13:59:32,10.5,100,S
2021-04-21,13:58:42,11.0,14000,B
2021-04-21,13:46:28,10.5,100,S
2021-04-21,13:46:10,10.9,3800,B
2021-04-21,09:43:24,11.1,100,B
