Date,Time,Price,Volume,Type
2021-04-21,14:45:47,49.95,3100, 
2021-04-21,14:29:57,49.9,100,B
2021-04-21,14:29:57,49.5,100,B
2021-04-21,14:29:57,49.9,100,B
2021-04-21,14:29:57,49.5,300,B
2021-04-21,14:29:57,49.5,100,B
2021-04-21,14:29:57,49.9,100,B
2021-04-21,14:29:39,49.5,100,B
2021-04-21,14:29:39,49.5,100,B
2021-04-21,14:29:39,49.5,100,B
2021-04-21,14:29:24,49.4,100,S
2021-04-21,14:28:01,49.4,1000,B
2021-04-21,14:26:25,49.05,300,B
2021-04-21,14:25:08,49.0,100,B
2021-04-21,14:25:08,49.0,300,B
2021-04-21,14:25:08,49.0,100,B
2021-04-21,14:24:49,49.0,100,B
2021-04-21,14:22:51,49.0,100,B
2021-04-21,14:22:11,48.85,600,S
2021-04-21,14:22:11,48.85,600,S
2021-04-21,14:20:54,49.0,100,B
2021-04-21,14:14:07,48.85,300,S
2021-04-21,14:14:07,48.85,600,S
2021-04-21,14:14:07,48.8,100,S
2021-04-21,14:12:57,49.0,100,B
2021-04-21,14:12:30,48.85,100,S
2021-04-21,14:12:30,48.85,100,S
2021-04-21,14:12:21,48.9,100,S
2021-04-21,14:12:21,48.9,100,S
2021-04-21,14:03:03,49.0,100,B
2021-04-21,14:01:41,49.05,200,S
2021-04-21,14:01:41,49.0,300,S
2021-04-21,13:57:18,49.1,100,S
2021-04-21,13:57:18,49.05,100,S
2021-04-21,13:50:07,49.0,1900,S
2021-04-21,13:50:07,49.05,200,S
2021-04-21,13:50:07,49.0,1900,S
2021-04-21,13:42:42,49.05,200,S
2021-04-21,13:42:42,49.05,200,S
2021-04-21,11:30:40,49.05,100,B
2021-04-21,11:26:25,49.05,200,S
2021-04-21,11:20:21,49.05,200,B
2021-04-21,11:20:21,49.05,100,B
2021-04-21,11:20:21,49.05,200,B
2021-04-21,11:06:34,49.05,100,B
2021-04-21,11:06:34,49.05,100,B
2021-04-21,11:06:00,49.0,100,S
2021-04-21,11:03:55,49.0,200,B
2021-04-21,11:03:55,49.0,1400,B
2021-04-21,11:03:55,49.0,200,B
2021-04-21,11:03:55,49.0,1400,B
