Date,Time,Price,Volume,Type
2021-04-21,14:45:47,60.0,5500, 
2021-04-21,14:30:06,59.9,100,B
2021-04-21,14:30:06,60.0,500,B
2021-04-21,14:30:06,60.0,100,B
2021-04-21,14:30:06,59.9,300,B
2021-04-21,14:30:06,59.9,100,B
2021-04-21,14:30:06,60.0,500,B
2021-04-21,14:30:06,60.0,100,B
2021-04-21,14:30:06,59.9,300,B
2021-04-21,14:30:06,59.9,100,B
2021-04-21,14:30:06,60.0,500,B
2021-04-21,14:30:06,60.0,100,B
2021-04-21,14:29:06,59.6,100,S
2021-04-21,14:29:06,59.6,100,S
2021-04-21,14:28:45,59.6,200,S
2021-04-21,14:27:37,59.6,100,S
2021-04-21,14:27:37,59.6,100,S
2021-04-21,14:24:57,59.5,600,S
2021-04-21,14:24:57,59.5,100,S
2021-04-21,14:24:57,59.5,200,S
2021-04-21,14:24:57,59.5,100,S
2021-04-21,14:24:57,59.5,100,S
2021-04-21,14:24:57,59.5,100,S
2021-04-21,14:24:44,59.5,100,S
2021-04-21,14:24:44,59.5,100,S
2021-04-21,14:24:44,59.5,100,S
2021-04-21,14:24:43,59.6,500,S
2021-04-21,14:24:43,59.5,100,S
2021-04-21,14:24:43,59.5,200,S
2021-04-21,14:24:43,59.6,500,S
2021-04-21,14:24:43,59.5,100,S
2021-04-21,14:24:43,59.5,200,S
2021-04-21,14:24:43,59.6,500,S
2021-04-21,14:24:43,59.5,100,S
2021-04-21,14:24:43,59.5,200,S
2021-04-21,14:11:39,59.5,400,S
2021-04-21,14:11:30,59.8,1700,S
2021-04-21,14:11:30,59.5,300,S
2021-04-21,14:04:18,59.5,100,B
2021-04-21,14:03:14,59.5,100,B
2021-04-21,14:01:49,59.5,800,S
2021-04-21,14:01:45,59.5,200,S
2021-04-21,14:01:45,59.5,200,S
2021-04-21,14:01:30,59.7,800,S
2021-04-21,14:01:30,59.7,100,S
2021-04-21,14:01:30,59.5,500,S
2021-04-21,14:01:30,59.5,100,S
2021-04-21,14:01:30,59.5,100,S
2021-04-21,14:01:30,59.5,100,S
2021-04-21,14:01:30,59.5,300,S
2021-04-21,14:01:17,59.8,100,B
