Date,Time,Price,Volume,Type
2021-04-21,14:45:47,19.85,312400, 
2021-04-21,14:29:49,19.85,100,S
2021-04-21,14:29:43,19.9,10000,B
2021-04-21,14:29:43,19.9,10000,B
2021-04-21,14:29:36,19.85,700,S
2021-04-21,14:29:36,19.85,9300,S
2021-04-21,14:29:09,19.85,1900,S
2021-04-21,14:29:09,19.85,1900,S
2021-04-21,14:29:02,19.9,200,B
2021-04-21,14:29:02,19.9,200,B
2021-04-21,14:29:02,19.9,200,B
2021-04-21,14:28:26,19.85,500,S
2021-04-21,14:28:25,19.85,500,S
2021-04-21,14:28:25,19.9,200,B
2021-04-21,14:28:25,19.85,500,S
2021-04-21,14:28:25,19.9,200,B
2021-04-21,14:28:21,19.85,300,S
2021-04-21,14:28:21,19.85,400,S
2021-04-21,14:28:21,19.85,6400,S
2021-04-21,14:28:09,19.85,700,S
2021-04-21,14:28:09,19.85,300,S
2021-04-21,14:28:09,19.85,700,S
2021-04-21,14:28:09,19.85,300,S
2021-04-21,14:28:09,19.85,700,S
2021-04-21,14:28:09,19.85,300,S
2021-04-21,14:28:09,19.85,700,S
2021-04-21,14:28:09,19.85,300,S
2021-04-21,14:27:52,19.85,4900,S
2021-04-21,14:27:52,19.85,5000,S
2021-04-21,14:27:52,19.85,100,S
2021-04-21,14:27:52,19.85,4900,S
2021-04-21,14:27:52,19.85,5000,S
2021-04-21,14:27:52,19.85,100,S
2021-04-21,14:27:48,19.85,8900,S
2021-04-21,14:27:48,19.85,8900,S
2021-04-21,14:27:45,19.85,800,S
2021-04-21,14:27:45,19.85,400,S
2021-04-21,14:27:45,19.85,100,S
2021-04-21,14:27:45,19.85,3000,S
2021-04-21,14:27:45,19.85,4100,S
2021-04-21,14:27:45,19.85,400,S
2021-04-21,14:27:45,19.85,11200,S
2021-04-21,14:27:45,19.85,800,S
2021-04-21,14:27:45,19.85,400,S
2021-04-21,14:27:45,19.85,100,S
2021-04-21,14:27:45,19.85,3000,S
2021-04-21,14:27:45,19.85,4100,S
2021-04-21,14:27:45,19.85,400,S
2021-04-21,14:27:45,19.85,11200,S
2021-04-21,14:27:41,19.9,5000,B
2021-04-21,14:27:41,19.9,5000,B
