Date,Time,Price,Volume,Type
2021-04-21,14:45:02,17.1,100,B
2021-04-21,14:24:55,17.1,200,B
2021-04-21,14:23:55,17.1,100,B
2021-04-21,14:17:39,17.0,500,B
2021-04-21,14:16:16,16.9,900,S
2021-04-21,14:12:23,16.9,10400,B
2021-04-21,14:08:40,16.9,100,B
2021-04-21,14:06:56,16.8,1000,S
2021-04-21,14:06:00,16.9,500,S
2021-04-21,14:05:09,16.9,4000,S
2021-04-21,14:05:07,16.9,500,S
2021-04-21,14:03:50,16.9,1000,S
2021-04-21,14:00:40,17.0,200,S
2021-04-21,13:59:03,16.9,5200,S
2021-04-21,13:57:02,17.0,1400,S
2021-04-21,13:56:51,17.0,2000,S
2021-04-21,13:54:27,17.0,400,S
2021-04-21,13:53:13,17.0,1400,S
2021-04-21,13:51:19,17.0,1000,S
2021-04-21,13:51:10,17.0,5000,S
2021-04-21,13:49:33,17.0,1000,S
2021-04-21,13:48:46,17.1,5000,S
2021-04-21,13:47:13,17.1,1000,B
2021-04-21,13:46:48,17.1,1500,B
2021-04-21,13:45:56,17.1,8500,S
2021-04-21,13:44:32,17.1,2000,S
2021-04-21,13:42:16,17.1,100,S
2021-04-21,13:41:16,17.2,100,B
2021-04-21,13:27:14,17.2,300,B
2021-04-21,13:26:23,17.1,1000,S
2021-04-21,13:26:12,17.1,1000,B
2021-04-21,13:25:52,17.0,800,S
2021-04-21,13:06:51,17.0,500,S
2021-04-21,11:13:46,17.0,100,B
2021-04-21,11:03:49,17.0,1600,S
2021-04-21,11:03:48,17.0,1200,S
2021-04-21,11:03:16,17.0,3800,S
2021-04-21,10:59:36,17.0,6000,S
2021-04-21,10:44:40,17.0,1500,S
2021-04-21,10:38:18,17.0,4000,S
2021-04-21,10:35:44,17.1,1000,S
2021-04-21,10:32:41,17.2,100,S
2021-04-21,10:31:21,17.2,100,B
2021-04-21,10:27:46,17.2,200,B
2021-04-21,10:21:16,17.2,100,S
2021-04-21,10:21:08,17.2,100,S
2021-04-21,10:09:11,17.3,200,B
2021-04-21,10:03:34,17.3,2000,B
2021-04-21,10:01:54,17.1,100,S
2021-04-21,09:55:24,17.0,1000,S
2021-04-21,09:53:15,17.0,1000,S
