Date,Time,Price,Volume,Type
2021-04-21,14:28:35,28.0,100,B
2021-04-21,14:27:15,27.9,3000,B
2021-04-21,14:27:15,27.95,1000,B
2021-04-21,14:27:15,28.0,800,B
2021-04-21,14:27:15,28.0,2000,B
2021-04-21,14:27:15,28.0,2000,B
2021-04-21,14:27:15,28.0,100,B
2021-04-21,14:27:15,28.0,500,B
2021-04-21,14:27:15,28.0,5600,B
2021-04-21,14:27:15,27.9,3000,B
2021-04-21,14:27:15,27.95,1000,B
2021-04-21,14:27:15,28.0,800,B
2021-04-21,14:27:15,28.0,2000,B
2021-04-21,14:27:15,28.0,2000,B
2021-04-21,14:27:15,28.0,100,B
2021-04-21,14:27:15,28.0,500,B
2021-04-21,14:27:15,28.0,5600,B
2021-04-21,14:02:45,27.7,1800,S
2021-04-21,14:02:45,27.65,200,S
2021-04-21,14:02:45,27.65,500,S
2021-04-21,14:02:45,27.6,400,S
2021-04-21,14:01:44,27.7,200,S
2021-04-21,14:01:39,28.0,3200,B
2021-04-21,14:01:39,28.0,1000,B
2021-04-21,14:01:39,28.0,4000,B
2021-04-21,14:01:10,27.85,100,B
2021-04-21,14:01:10,27.85,100,B
2021-04-21,14:00:56,27.7,100,S
2021-04-21,14:00:56,27.7,300,S
2021-04-21,14:00:56,27.7,100,S
2021-04-21,14:00:56,27.7,300,S
2021-04-21,14:00:55,27.7,9000,S
2021-04-21,14:00:55,27.7,500,S
2021-04-21,14:00:55,27.7,100,S
2021-04-21,14:00:55,27.7,9000,S
2021-04-21,14:00:55,27.7,500,S
2021-04-21,14:00:55,27.7,100,S
2021-04-21,13:48:27,27.85,100,B
2021-04-21,13:47:39,27.85,9800,S
2021-04-21,13:47:39,27.85,9800,S
2021-04-21,13:47:38,28.0,100,B
2021-04-21,13:47:15,28.0,100,B
2021-04-21,13:46:48,27.85,200,S
2021-04-21,13:44:46,28.0,100,B
2021-04-21,13:44:46,28.0,100,B
2021-04-21,13:44:30,28.0,800,B
2021-04-21,13:44:30,28.0,800,B
2021-04-21,13:44:14,28.0,100,B
2021-04-21,13:23:36,27.95,100,B
2021-04-21,13:23:36,28.0,900,B
2021-04-21,13:23:36,28.0,200,B
