Date,Time,Price,Volume,Type
2021-04-21,14:25:27,8.2,1100,S
2021-04-21,14:24:30,8.3,2000,B
2021-04-21,14:21:37,8.3,200,B
2021-04-21,14:18:48,8.2,7000,B
2021-04-21,14:16:53,8.0,1800,S
2021-04-21,14:15:55,8.1,5000,B
2021-04-21,14:14:16,8.0,2000,B
2021-04-21,14:13:11,8.0,2000,B
2021-04-21,14:12:49,8.0,2000,S
2021-04-21,14:11:41,8.0,5000,S
2021-04-21,14:10:47,7.9,4500,S
2021-04-21,14:10:29,8.0,500,S
2021-04-21,14:08:33,8.0,16000,S
2021-04-21,14:00:03,8.0,5000,S
2021-04-21,13:57:06,8.0,3000,S
2021-04-21,13:56:49,8.0,2000,S
2021-04-21,13:55:00,8.0,5000,S
2021-04-21,13:53:22,8.2,1400,S
2021-04-21,13:46:17,8.3,100,B
2021-04-21,13:41:03,8.2,5000,S
2021-04-21,13:40:26,8.2,100,B
2021-04-21,13:37:28,8.2,900,S
2021-04-21,13:36:46,8.2,3100,B
2021-04-21,13:34:57,8.2,600,B
2021-04-21,13:21:28,8.3,200,B
2021-04-21,13:21:22,7.9,3000,S
2021-04-21,13:20:24,7.9,31100,B
2021-04-21,13:20:20,7.9,1000,B
2021-04-21,13:20:17,7.9,500,B
2021-04-21,13:20:02,7.9,1000,B
2021-04-21,13:19:51,7.9,1000,B
2021-04-21,13:19:50,7.9,1000,B
2021-04-21,13:19:26,7.9,37800,S
2021-04-21,13:16:38,8.2,500,B
2021-04-21,13:16:21,8.2,7000,B
2021-04-21,13:14:08,8.2,39000,S
2021-04-21,13:12:59,8.4,200,B
2021-04-21,13:00:13,8.4,200,B
2021-04-21,11:28:11,8.4,100,B
2021-04-21,11:24:02,8.4,1000,B
2021-04-21,11:21:39,8.3,1000,S
2021-04-21,11:21:19,8.3,600,B
2021-04-21,11:12:29,8.3,3400,S
2021-04-21,10:46:04,8.3,2200,S
2021-04-21,10:44:55,8.3,2000,S
2021-04-21,10:42:12,8.3,1000,S
2021-04-21,10:41:40,8.4,700,B
2021-04-21,10:35:29,8.4,500,B
2021-04-21,10:30:14,8.4,1000,B
2021-04-21,10:13:49,8.4,10000,B
2021-04-21,10:08:07,8.3,500,S
