Date,Time,Price,Volume,Type
2021-04-21,14:59:56,20.0,100,B
2021-04-21,14:59:13,19.9,4500,B
2021-04-21,14:58:52,19.9,5500,S
2021-04-21,14:57:21,19.9,2200,B
2021-04-21,14:56:47,19.9,400,B
2021-04-21,14:56:12,19.9,3900,B
2021-04-21,14:56:09,19.9,500,B
2021-04-21,14:56:00,19.9,100,B
2021-04-21,14:55:37,19.9,200,B
2021-04-21,14:55:31,19.9,100,B
2021-04-21,14:55:22,19.9,2600,S
2021-04-21,14:52:27,19.9,2500,B
2021-04-21,14:52:18,19.9,2000,B
2021-04-21,14:52:09,19.9,500,B
2021-04-21,14:51:32,19.9,3000,B
2021-04-21,14:51:11,19.9,2000,B
2021-04-21,14:50:55,19.9,100,B
2021-04-21,14:50:31,19.9,200,B
2021-04-21,14:50:18,20.0,10000,B
2021-04-21,14:50:03,19.9,2000,B
2021-04-21,14:49:43,19.9,1000,B
2021-04-21,14:49:41,19.9,200,B
2021-04-21,14:49:25,19.9,6000,B
2021-04-21,14:48:37,19.9,300,B
2021-04-21,14:48:30,19.9,2000,B
2021-04-21,14:48:18,19.9,1000,B
2021-04-21,14:47:56,19.9,5300,S
2021-04-21,14:46:08,19.9,2200,S
2021-04-21,14:45:18,19.9,1000,B
2021-04-21,14:44:45,19.9,3000,B
2021-04-21,14:43:46,19.8,100,S
2021-04-21,14:43:35,19.8,1900,B
2021-04-21,14:43:25,19.8,1000,B
2021-04-21,14:43:24,19.8,700,B
2021-04-21,14:43:09,19.8,500,B
2021-04-21,14:42:32,19.8,500,B
2021-04-21,14:42:31,19.8,300,B
2021-04-21,14:42:21,19.8,100,B
2021-04-21,14:42:18,19.8,500,B
2021-04-21,14:41:46,19.8,200,B
2021-04-21,14:32:56,19.8,200,B
2021-04-21,14:26:30,19.8,100,B
2021-04-21,14:26:24,19.7,500,S
2021-04-21,14:22:54,19.7,3200,B
2021-04-21,14:22:44,19.7,6000,B
2021-04-21,14:22:18,19.6,1600,B
2021-04-21,14:21:14,19.6,100,B
2021-04-21,14:15:07,19.5,2300,B
2021-04-21,14:14:51,19.5,1000,B
2021-04-21,14:14:34,19.5,10000,B
2021-04-21,14:11:11,19.5,6700,S
