Date,Time,Price,Volume,Type
2021-04-21,14:45:02,10.5,500,
2021-04-21,14:45:02,10.5,10100,
2021-04-21,14:29:08,10.4,2000,S
2021-04-21,14:27:00,10.4,4000,S
2021-04-21,14:25:24,10.4,100,S
2021-04-21,14:25:03,10.4,400,S
2021-04-21,14:23:39,10.4,2000,S
2021-04-21,14:23:08,10.5,500,B
2021-04-21,14:22:34,10.5,100,B
2021-04-21,14:20:34,10.5,600,B
2021-04-21,14:19:08,10.5,1000,B
2021-04-21,14:18:56,10.5,1400,B
2021-04-21,14:18:43,10.5,1800,B
2021-04-21,14:18:05,10.4,1000,S
2021-04-21,14:16:33,10.4,100,B
2021-04-21,14:14:30,10.4,900,S
2021-04-21,14:13:43,10.4,600,B
2021-04-21,14:13:07,10.4,300,B
2021-04-21,14:12:53,10.4,1000,B
2021-04-21,14:10:32,10.5,200,B
2021-04-21,14:09:57,10.5,100,B
2021-04-21,14:09:55,10.5,2500,B
2021-04-21,14:09:31,10.5,200,B
2021-04-21,14:07:59,10.3,600,S
2021-04-21,14:06:24,10.3,4500,S
2021-04-21,14:06:19,10.5,1000,B
2021-04-21,14:05:47,10.5,500,B
2021-04-21,14:05:03,10.5,400,B
2021-04-21,14:04:34,10.5,500,B
2021-04-21,14:03:41,10.5,1000,B
2021-04-21,14:02:22,10.5,1000,B
2021-04-21,14:01:07,10.3,5000,S
2021-04-21,14:00:50,10.5,1000,B
2021-04-21,13:59:48,10.3,1000,S
2021-04-21,13:59:42,10.3,1400,B
2021-04-21,13:59:26,10.3,8600,S
2021-04-21,13:59:11,10.3,1400,B
2021-04-21,13:58:53,10.3,500,B
2021-04-21,13:58:31,10.3,500,B
2021-04-21,13:57:49,10.2,200,S
2021-04-21,13:56:10,10.2,300,S
2021-04-21,13:56:07,10.2,10300,S
2021-04-21,13:55:47,10.2,10000,S
2021-04-21,13:55:13,10.3,100,S
2021-04-21,13:54:24,10.5,500,B
2021-04-21,13:54:18,10.3,5000,S
2021-04-21,13:53:36,10.5,100,B
2021-04-21,13:53:07,10.5,2800,S
2021-04-21,13:53:03,10.5,21000,S
2021-04-21,13:52:59,10.5,1600,S
2021-04-21,13:52:51,10.5,6100,S
