Date,Time,Price,Volume,Type
2021-04-21,14:59:46,21.4,1000,S
2021-04-21,14:59:41,21.4,500,S
2021-04-21,14:59:20,21.4,10000,S
2021-04-21,14:57:11,21.4,1600,S
2021-04-21,14:52:13,21.4,700,S
2021-04-21,14:45:00,21.4,200,S
2021-04-21,14:44:12,21.4,1600,S
2021-04-21,14:43:43,21.5,1000,S
2021-04-21,14:43:00,21.5,2000,S
2021-04-21,14:39:12,21.5,1700,B
2021-04-21,14:38:49,21.5,5000,B
2021-04-21,14:37:59,21.5,200,B
2021-04-21,14:37:45,21.5,100,S
2021-04-21,14:37:04,21.5,8000,S
2021-04-21,14:36:16,21.5,16800,S
2021-04-21,14:29:52,21.6,100,B
2021-04-21,14:29:18,21.6,10000,B
2021-04-21,14:28:45,21.6,1500,B
2021-04-21,14:28:25,21.6,1000,B
2021-04-21,14:26:59,21.6,900,B
2021-04-21,14:26:45,21.6,5000,B
2021-04-21,14:25:41,21.6,200,B
2021-04-21,14:25:02,21.6,200,B
2021-04-21,14:22:35,21.6,800,B
2021-04-21,14:20:01,21.6,100,B
2021-04-21,14:19:16,21.6,100,B
2021-04-21,14:18:56,21.6,2000,B
2021-04-21,14:18:50,21.5,100,S
2021-04-21,14:18:49,21.6,700,B
2021-04-21,14:17:18,21.5,2000,S
2021-04-21,14:15:51,21.6,500,B
2021-04-21,14:15:34,21.5,1600,B
2021-04-21,14:15:18,21.5,10000,B
2021-04-21,14:14:48,21.5,1000,B
2021-04-21,14:14:26,21.4,1800,S
2021-04-21,14:14:10,21.4,200,S
2021-04-21,14:13:50,21.5,2000,B
2021-04-21,14:13:39,21.5,10000,B
2021-04-21,14:11:59,21.4,1000,S
2021-04-21,14:10:57,21.4,400,S
2021-04-21,14:09:46,21.4,1400,S
2021-04-21,14:09:09,21.4,200,S
2021-04-21,14:08:09,21.4,100,S
2021-04-21,14:07:48,21.4,100,S
2021-04-21,14:07:48,21.4,5000,S
2021-04-21,14:06:32,21.4,2000,S
2021-04-21,14:06:16,21.4,1000,S
2021-04-21,14:06:10,21.4,100,S
2021-04-21,14:05:40,21.4,5200,S
2021-04-21,14:05:12,21.5,300,B
2021-04-21,14:04:55,21.5,1000,B
