Stock,Gap,B,S
SNZ,0,0,0
VRG,0,0,0
DXG,-1,27,28
TPB,-1,13,14
VND,-1,12,13
NDN,-1,8,9
TDM,-1,8,9
VGI,-1,6,7
GEG,-1,4,5
NT2,-1,4,5
CEO,-1,3,4
PAS,-1,3,4
VTR,-1,3,4
DPG,-1,2,3
MPC,-1,1,2
CMG,-1,1,2
PVC,-1,1,2
DRH,-1,1,2
ANV,-1,1,2
CSV,-1,0,1
MPT,-1,0,1
CRC,-1,0,1
STK,-1,0,1
PC1,-1,0,1
CCL,-1,0,1
SD5,-1,0,1
PWA,-1,0,1
HQC,-1,0,1
VNA,-1,0,1
VCP,-1,0,1
TTN,-1,0,1
PVB,-1,0,1
TAC,-1,0,1
SKG,-1,0,1
ABC,-1,0,1
MLS,-1,0,1
EVF,-1,0,1
SRA,-1,0,1
L14,-1,0,1
TVN,-1,0,1
EIB,-1,0,1
C32,-1,0,1
ORS,-1,0,1
PSD,-1,0,1
MST,-1,0,1
VIX,-2,47,49
IDC,-2,27,29
PPC,-2,5,7
PLC,-2,4,6
PTB,-2,4,6
G36,-2,4,6
SCS,-2,1,3
ROS,-2,1,3
ADG,-2,1,3
THG,-2,0,2
TIP,-2,0,2
KHP,-2,0,2
NRC,-2,0,2
KLF,-2,0,2
VTP,-2,0,2
BCC,-2,0,2
PVD,-3,26,29
SZC,-3,7,10
IJC,-3,6,9
SIP,-3,4,7
VEA,-3,2,5
VGC,-3,2,5
BCG,-3,1,4
KDF,-3,0,3
CVN,-3,0,3
AFX,-3,0,3
BMI,-4,17,21
D2D,-4,9,13
SCR,-4,4,8
REE,-4,1,5
VGS,-4,0,4
HAG,-5,6,11
DVN,-5,5,10
AAV,-5,1,6
CVT,-5,1,6
DNM,-5,0,5
TCL,-5,0,5
DVP,-5,0,5
KSB,-6,11,17
DBC,-7,17,24
PHR,-7,12,19
KBC,-7,9,16
VCG,-7,5,12
ACV,-7,5,12
GIL,-7,2,9
SAB,-7,2,9
HVN,-7,1,8
NTP,-7,1,8
PVS,-8,41,49
VCI,-8,29,37
NTC,-8,7,15
HT1,-8,4,12
HBC,-9,29,38
HDC,-9,9,18
NLG,-10,7,17
VIB,-10,5,15
GAS,-11,28,39
BID,-11,27,38
FRT,-12,22,34
AAA,-12,4,16
TNG,-13,8,21
PLX,-14,6,20
DHC,-14,3,17
HDG,-15,16,31
VHM,-16,66,82
AGG,-16,21,37
GVR,-17,30,47
VCS,-18,7,25
DIG,-22,44,66
GEX,-23,26,49
VIC,-23,22,45
NVL,-24,29,53
GMD,-26,73,99
VRE,-27,31,58
AAS,-27,12,39
POW,-28,70,98
HNG,-35,14,49
CTG,-37,68,105
VNM,-38,40,78
TCB,-42,102,144
TCH,-44,7,51
