Stock,Gap,B,S
FOX,4,8,4
VCS,3,115,112
HHP,3,30,27
PGS,3,9,6
SSN,3,8,5
SD5,3,7,4
SFI,3,3,0
CRC,2,23,21
VNP,2,10,8
TXM,2,6,4
S99,2,5,3
TTN,2,3,1
PSD,2,2,0
KLB,2,2,0
VCP,2,2,0
SDD,2,2,0
MSR,1,36,35
NHA,1,28,27
NRC,1,22,21
TBC,1,13,12
BCC,1,12,11
CVN,1,9,8
TVS,1,4,3
TN1,1,1,0
EIB,0,117,117
SIP,0,96,96
NDN,0,60,60
VCR,0,25,25
NTP,0,18,18
KSH,0,15,15
POM,0,8,8
TTH,0,4,4
TA9,0,3,3
DS3,0,2,2
PVL,0,1,1
ROS,-1,552,553
NLG,-1,383,384
C4G,-1,65,66
TVC,-1,41,42
SEA,-1,25,26
QTP,-1,17,18
VIG,-1,10,11
SPI,-1,8,9
IBC,-1,7,8
ORS,-1,6,7
ACM,-1,6,7
PXT,-1,5,6
CTP,-1,5,6
LGL,-1,3,4
TDN,-1,1,2
DST,-2,25,27
SHA,-2,16,18
DBD,-2,9,11
PVI,-2,6,8
SD9,-2,4,6
PVV,-2,3,5
QBS,-2,3,5
BOT,-2,2,4
MSN,-3,1744,1747
CVT,-3,141,144
MCH,-3,46,49
VGT,-3,30,33
SJD,-3,17,20
SLS,-3,13,16
CHP,-3,6,9
TCW,-3,4,7
SKH,-3,1,4
G36,-4,171,175
MBG,-4,58,62
SZL,-4,42,46
PVC,-4,35,39
TVN,-4,11,15
ABI,-4,10,14
SDT,-4,4,8
HVH,-5,35,40
HDA,-5,29,34
GDT,-5,20,25
SMB,-5,16,21
DQC,-5,16,21
PXL,-5,13,18
PGN,-5,10,15
VGS,-5,9,14
CLG,-5,7,12
MFS,-5,6,11
BMC,-5,6,11
HAD,-5,3,8
TAC,-6,23,29
VNA,-6,8,14
SD6,-6,5,11
BAX,-6,4,10
BSR,-7,191,198
SFG,-7,22,29
ASG,-7,22,29
SBV,-7,9,16
DVN,-8,52,60
PVB,-8,49,57
PXS,-8,31,39
MPT,-8,14,22
PVP,-8,5,13
DMC,-9,71,80
IDJ,-9,34,43
SAV,-9,31,40
C69,-9,23,32
VPH,-9,16,25
GAB,-9,7,16
ASP,-9,5,14
SBS,-9,0,9
HAH,-10,55,65
FIR,-10,38,48
QNS,-10,30,40
DPR,-10,21,31
VSH,-10,19,29
VOS,-11,53,64
EVE,-11,8,19
VLC,-11,7,18
CTI,-12,82,94
HUT,-12,48,60
VRC,-12,31,43
SGR,-12,1,13
OIL,-13,27,40
SRA,-14,107,121
BSI,-14,52,66
CSV,-15,157,172
DSN,-15,32,47
HID,-15,31,46
VHE,-15,4,19
ACL,-17,69,86
MPC,-17,17,34
DXP,-17,14,31
STB,-18,1188,1206
FIT,-18,206,224
LIX,-19,166,185
DNM,-19,30,49
VGI,-20,89,109
TCT,-20,27,47
LTG,-21,125,146
PWA,-21,60,81
C47,-21,36,57
TLH,-21,32,53
EVF,-22,9,31
AFX,-23,16,39
CTR,-24,127,151
HAR,-24,111,135
APC,-24,7,31
KBC,-27,225,252
ELC,-27,43,70
AGG,-29,169,198
VEA,-29,67,96
PAC,-29,13,42
SRC,-29,3,32
BFC,-30,183,213
SAM,-30,18,48
VNE,-30,8,38
HSL,-31,24,55
MSH,-32,58,90
SHS,-33,310,343
KMR,-33,60,93
DVP,-34,8,42
TIP,-35,90,125
VCG,-35,32,67
SMC,-36,51,87
FTM,-37,21,58
CSM,-38,13,51
ITA,-39,737,776
ILB,-40,15,55
MHC,-40,6,46
VPG,-47,184,231
SKG,-47,153,200
TLG,-47,91,138
TNT,-47,3,50
QCG,-50,38,88
PLP,-51,27,78
DCL,-55,27,82
GEG,-56,321,377
MST,-61,140,201
SJF,-66,68,134
VSC,-66,52,118
CMX,-67,112,179
TNI,-68,70,138
HCD,-69,69,138
VGC,-69,19,88
CMG,-71,42,113
AAA,-74,198,272
TDC,-74,93,167
TNG,-77,165,242
TSC,-77,73,150
SCR,-80,158,238
TNA,-80,33,113
TDH,-81,140,221
TCL,-83,93,176
JVC,-85,48,133
CII,-86,241,327
PAN,-87,24,111
PTB,-88,107,195
AMD,-91,228,319
IDI,-94,258,352
KDH,-101,585,686
HDG,-104,212,316
HQC,-104,207,311
VIB,-108,496,604
TTB,-110,99,209
C32,-119,72,191
HDC,-120,432,552
APG,-125,89,214
HAP,-126,49,175
CKG,-129,89,218
DHC,-132,78,210
ANV,-140,113,253
TCM,-145,204,349
MBB,-149,1090,1239
ACB,-151,479,630
GMD,-155,455,610
VHC,-158,296,454
HT1,-163,514,677
TPB,-164,443,607
BVS,-172,44,216
PLX,-177,579,756
DRH,-177,60,237
BMI,-179,69,248
NKG,-182,244,426
IJC,-182,114,296
GIL,-191,380,571
HAX,-193,147,340
GTN,-196,331,527
DPM,-198,1000,1198
CTS,-210,74,284
HAG,-211,618,829
FMC,-212,199,411
AST,-230,181,411
BIC,-236,22,258
OGC,-239,174,413
HHS,-246,339,585
FPT,-268,996,1264
DGC,-273,391,664
PVT,-274,478,752
SHB,-278,182,460
PET,-288,628,916
HBC,-291,663,954
GEX,-292,1635,1927
HAI,-294,118,412
DLG,-301,109,410
ASM,-309,323,632
DPG,-311,226,537
KSB,-318,289,607
PPC,-330,164,494
HPG,-344,4060,4404
LDG,-349,273,622
FRT,-357,96,453
DXG,-403,1284,1687
DCM,-433,843,1276
DIG,-454,421,875
PNJ,-532,1046,1578
LCG,-566,439,1005
TTF,-583,519,1102
DBC,-635,482,1117
VJC,-1064,0,1064
VNM,-1655,1550,3205
HSG,-1926,2033,3959
FLC,-5153,1779,6932
