Stock,Gap,B,S
EVF,-4,13,17
SFG,-4,13,17
VLC,-4,8,12
APC,-4,2,6
BAX,-4,1,5
SPI,-4,1,5
PLC,-5,143,148
MBG,-5,65,70
ACL,-5,24,29
VOC,-5,23,28
TTN,-5,16,21
THG,-5,15,20
NSC,-5,14,19
GDT,-5,12,17
DHT,-5,10,15
SBA,-5,9,14
LIX,-6,65,71
VEA,-6,48,54
KOS,-6,33,39
MBS,-6,13,19
PGN,-6,9,15
LGL,-7,10,17
SRC,-7,5,12
TDN,-7,3,10
CTP,-7,2,9
TCW,-7,0,7
CMS,-7,0,7
HAH,-8,57,65
VIG,-8,18,26
BCM,-8,12,20
SD6,-8,7,15
HAD,-8,5,13
ORS,-8,1,9
MHC,-9,26,35
IDC,-9,19,28
ASG,-9,6,15
SBS,-9,0,9
TNI,-10,54,64
AMV,-10,30,40
NTP,-10,16,26
VPH,-10,8,18
EVE,-10,1,11
SRA,-11,49,60
DHA,-11,10,21
KMR,-12,62,74
TDM,-12,28,40
VRC,-12,8,20
C69,-12,6,18
CLG,-12,6,18
VGC,-13,36,49
NCT,-13,20,33
TAC,-13,5,18
VNA,-13,1,14
ELC,-14,35,49
MSR,-14,21,35
ACM,-14,6,20
CNG,-14,5,19
VGI,-15,84,99
TTB,-16,92,108
BIC,-16,29,45
TGG,-16,21,37
SZL,-16,15,31
SAM,-16,15,31
CSM,-16,4,20
DRI,-17,58,75
CTS,-17,45,62
BSI,-17,11,28
FTM,-17,10,27
DLG,-21,110,131
VCG,-21,25,46
CII,-22,547,569
BSR,-22,121,143
TDC,-22,54,76
SCS,-22,28,50
SJD,-22,2,24
VTP,-23,45,68
PAN,-24,19,43
PXS,-25,26,51
VNE,-25,7,32
SHB,-26,185,211
QCG,-26,49,75
C4G,-26,19,45
DCL,-26,16,42
ILB,-27,72,99
AGG,-28,115,143
CMG,-28,51,79
HSL,-28,13,41
IJC,-29,132,161
TLH,-31,92,123
HID,-31,3,34
NVB,-32,26,58
TNG,-33,92,125
REE,-35,133,168
DRH,-35,106,141
GEG,-36,175,211
TIP,-36,80,116
CKG,-36,70,106
LTG,-39,66,105
SAB,-40,218,258
G36,-40,91,131
ANV,-41,126,167
OGC,-42,147,189
TVB,-42,127,169
CCL,-42,50,92
TDH,-44,110,154
NT2,-46,170,216
FTS,-48,79,127
C32,-50,125,175
CMX,-51,95,146
AST,-52,179,231
LSS,-53,9,62
TDG,-54,153,207
GAB,-55,13,68
IDI,-56,123,179
EIB,-58,152,210
HAR,-60,81,141
VSC,-62,34,96
FIT,-63,258,321
ACB,-64,255,319
ROS,-65,408,473
HVH,-66,24,90
BFC,-68,62,130
AMD,-69,158,227
BVH,-70,509,579
KSB,-73,390,463
D2D,-73,107,180
PLP,-75,54,129
HDC,-80,280,360
HDG,-81,256,337
VIB,-85,157,242
HHS,-87,242,329
HAI,-92,202,294
HAX,-94,102,196
JVC,-96,44,140
AAA,-98,147,245
DPM,-103,682,785
DPG,-104,202,306
DAH,-108,98,206
KBC,-109,129,238
ASM,-116,333,449
VND,-118,388,506
BCG,-122,50,172
HNG,-124,171,295
HCM,-128,836,964
VCB,-134,541,675
HQC,-141,175,316
CSV,-150,80,230
HT1,-155,280,435
BMP,-164,226,390
SJF,-175,73,248
LCG,-178,398,576
HVN,-181,515,696
ITA,-194,578,772
GTN,-209,265,474
DBC,-211,437,648
PLX,-218,262,480
NKG,-229,973,1202
DIG,-237,312,549
MBB,-264,1168,1432
MSN,-271,1254,1525
HAG,-281,717,998
TTF,-326,484,810
DGW,-353,603,956
BID,-367,397,764
VHM,-388,1421,1809
SSI,-391,818,1209
VRE,-435,1176,1611
STB,-458,899,1357
VIC,-460,693,1153
DXG,-518,821,1339
POW,-580,813,1393
VPB,-592,718,1310
FPT,-690,624,1314
KDH,-740,759,1499
GEX,-780,1580,2360
HPG,-800,2665,3465
CTG,-812,1017,1829
PNJ,-1053,1101,2154
DCM,-1216,833,2049
TCB,-1426,2508,3934
VNM,-2559,1546,4105
FLC,-3617,1636,5253
