Stock,Gap,B,S
DAH,-2,0,2
PGS,-2,0,2
ASG,-2,0,2
SEA,-2,0,2
VOS,-2,0,2
KSB,-3,60,63
PAN,-3,45,48
PET,-3,24,27
IDJ,-3,5,8
LIX,-3,3,6
IMP,-3,3,6
PC1,-3,3,6
DRI,-3,2,5
LAS,-3,2,5
MML,-3,2,5
NAF,-3,1,4
TLH,-3,1,4
S99,-3,0,3
TSC,-3,0,3
BCM,-3,0,3
LIG,-3,0,3
GVR,-4,154,158
FIT,-4,58,62
VIG,-4,8,12
AAV,-4,7,11
CMX,-4,4,8
TIG,-4,3,7
ABS,-4,2,6
C32,-4,2,6
AFX,-4,1,5
BII,-4,1,5
PWA,-4,1,5
TAC,-4,0,4
VGS,-4,0,4
BTD,-4,0,4
FCN,-5,13,18
ROS,-5,7,12
KLF,-5,2,7
PVC,-5,1,6
NSC,-5,0,5
MFS,-5,0,5
FRT,-6,105,111
VCG,-6,20,26
HT1,-6,11,17
QNS,-6,8,14
GEG,-6,6,12
TIP,-6,4,10
AST,-6,3,9
CTI,-6,1,7
SKG,-6,1,7
NNC,-6,0,6
IDV,-6,0,6
MBG,-6,0,6
BWE,-7,22,29
DTD,-7,7,14
D2D,-7,4,11
MBS,-7,4,11
DMC,-7,3,10
BFC,-7,1,8
TVB,-7,0,7
ACV,-8,58,66
REE,-8,34,42
TAR,-8,19,27
FMC,-8,11,19
TDH,-8,9,17
MPC,-8,7,15
ART,-8,5,13
CSV,-8,5,13
L14,-8,4,12
SJS,-8,2,10
FTS,-8,2,10
BCG,-8,0,8
CTR,-9,86,95
SCR,-9,41,50
VGI,-9,35,44
TV2,-9,26,35
MSR,-9,25,34
VSC,-9,6,15
TLG,-9,0,9
OIL,-10,9,19
HAH,-10,8,18
DXP,-10,3,13
VCI,-11,57,68
AMV,-11,7,18
DPG,-11,6,17
TVC,-12,6,18
NT2,-12,2,14
VOC,-13,12,25
VGC,-13,3,16
BMP,-13,1,14
FLC,-14,22,36
SBS,-14,18,32
CKG,-14,10,24
LHG,-14,7,21
SAB,-15,45,60
NDN,-16,20,36
BMI,-16,9,25
DVN,-18,7,25
C4G,-18,2,20
IDC,-19,56,75
VTP,-19,28,47
AGG,-21,98,119
LCG,-21,67,88
DGW,-21,12,33
SZC,-22,20,42
TTF,-22,6,28
PVD,-23,178,201
NLG,-24,47,71
BVS,-24,9,33
PLC,-24,5,29
SBT,-25,83,108
HVN,-29,28,57
TDM,-29,3,32
AAA,-30,43,73
DGC,-33,13,46
PHR,-34,53,87
GIL,-35,15,50
DPM,-36,38,74
HBC,-38,144,182
NKG,-40,70,110
SHS,-40,57,97
VND,-40,56,96
SHB,-41,88,129
DCM,-47,19,66
HDC,-49,34,83
HSG,-51,253,304
MBB,-52,414,466
POW,-52,262,314
DBC,-54,99,153
VJC,-56,59,115
NVL,-57,246,303
CTD,-59,81,140
KBC,-62,96,158
VCS,-64,9,73
PVT,-65,67,132
BVH,-66,47,113
DHC,-66,10,76
HDG,-67,54,121
CII,-72,40,112
HNG,-75,45,120
DXG,-77,131,208
KDH,-80,79,159
IJC,-82,54,136
PLX,-89,50,139
VHC,-96,123,219
PNJ,-107,45,152
HCM,-117,184,301
BID,-119,156,275
VCB,-129,133,262
GMD,-138,138,276
MWG,-141,129,270
VIC,-142,139,281
GEX,-143,114,257
VHM,-144,349,493
GAS,-159,103,262
FPT,-164,152,316
VRE,-166,270,436
VPB,-198,277,475
TCB,-238,849,1087
VNM,-438,311,749
CTG,-445,327,772
HPG,-740,816,1556
