Stock,Gap,B,S
PVI,0,0,0
DQC,0,0,0
CNG,0,0,0
SD9,0,0,0
PXT,0,0,0
EVG,0,0,0
BSI,0,0,0
ITQ,0,0,0
KLB,0,0,0
PVL,0,0,0
C69,0,0,0
DSN,0,0,0
KMR,0,0,0
NRC,0,0,0
PXS,0,0,0
SGR,0,0,0
TAC,0,0,0
LSS,0,0,0
DRC,-1,8,9
CRC,-1,2,3
OIL,-1,2,3
IJC,-1,2,3
BFC,-1,1,2
MSH,-1,1,2
BCC,-1,1,2
DBD,-1,1,2
LIX,-1,1,2
FIT,-1,1,2
POM,-1,1,2
AMD,-1,0,1
MBS,-1,0,1
FOX,-1,0,1
TDC,-1,0,1
NCT,-1,0,1
SBA,-1,0,1
SNZ,-1,0,1
MST,-1,0,1
SMB,-1,0,1
AGM,-1,0,1
APG,-1,0,1
IDJ,-1,0,1
SRC,-1,0,1
CMX,-1,0,1
DDG,-1,0,1
ASM,-2,60,62
NLG,-2,39,41
REE,-2,15,17
VHC,-2,11,13
PLC,-2,11,13
TAR,-2,10,12
CTS,-2,2,4
VGT,-2,2,4
BVS,-2,2,4
VTR,-2,2,4
AGR,-2,1,3
HII,-2,1,3
DHA,-2,1,3
ILB,-2,1,3
AAV,-2,0,2
MML,-2,0,2
PPC,-2,0,2
BCM,-2,0,2
DVP,-2,0,2
BOT,-2,0,2
TDN,-2,0,2
PGS,-2,0,2
MLS,-2,0,2
VCP,-3,5,8
ROS,-3,5,8
FRT,-3,5,8
VIP,-3,5,8
PC1,-3,3,6
JVC,-3,3,6
DXP,-3,2,5
VOC,-3,1,4
OGC,-3,1,4
SKG,-3,1,4
LIG,-3,0,3
HHP,-3,0,3
VGS,-3,0,3
TTB,-3,0,3
AGG,-4,26,30
TLG,-4,7,11
BWE,-4,5,9
BCG,-4,1,5
SJS,-4,1,5
SEA,-4,0,4
VTD,-4,0,4
D2D,-5,21,26
VIB,-5,10,15
VCR,-5,7,12
MCH,-5,6,11
DTD,-5,3,8
BMI,-5,3,8
PXL,-5,1,6
PFL,-5,1,6
TVN,-5,1,6
ART,-5,0,5
STB,-6,152,158
BID,-6,116,122
LCG,-6,26,32
KSB,-6,17,23
TVC,-6,6,12
VSC,-6,5,11
NT2,-6,2,8
DVN,-6,0,6
VCS,-7,19,26
KLF,-7,1,8
PVS,-8,84,92
SHS,-8,36,44
TNG,-8,35,43
BSR,-8,14,22
TDM,-8,3,11
MBG,-8,1,9
ANV,-8,1,9
HAP,-10,9,19
FPT,-11,115,126
HLD,-11,10,21
CVT,-11,0,11
CII,-13,25,38
FCN,-13,9,22
SHB,-14,40,54
DHC,-14,22,36
TTF,-14,8,22
DXG,-15,69,84
AAA,-17,34,51
TLH,-18,3,21
GTN,-19,32,51
DPM,-19,25,44
DCM,-19,23,42
PHR,-20,86,106
VCI,-20,42,62
PNJ,-20,40,60
VPG,-22,5,27
VND,-24,28,52
GVR,-25,37,62
PLX,-26,29,55
ACB,-27,171,198
GMD,-29,21,50
VGC,-38,14,52
MBB,-40,115,155
PVD,-43,132,175
MSN,-47,86,133
MWG,-49,49,98
VIX,-53,73,126
TCB,-55,312,367
CTD,-55,38,93
SSI,-56,75,131
VIC,-57,50,107
GAS,-59,65,124
VRE,-64,143,207
CTG,-74,255,329
NKG,-76,31,107
VNM,-84,87,171
HSG,-145,206,351
FLC,-156,25,181
