Stock,Gap,B,S
MBG,-1,2,3
C32,-1,1,2
DHA,-1,1,2
SJD,-1,1,2
SJS,-1,1,2
NCT,-1,1,2
HAR,-1,0,1
TDN,-1,0,1
MFS,-1,0,1
DVP,-1,0,1
GDT,-1,0,1
LAS,-1,0,1
TLG,-1,0,1
ANV,-1,0,1
ITQ,-1,0,1
TLD,-1,0,1
TAC,-1,0,1
LIX,-1,0,1
VTR,-1,0,1
DHT,-1,0,1
HII,-1,0,1
SDT,-1,0,1
TCW,-1,0,1
PVP,-1,0,1
PXL,-1,0,1
ABI,-1,0,1
AAS,-1,0,1
PVB,-1,0,1
AAV,-1,0,1
AGR,-1,0,1
SBA,-1,0,1
SBV,-1,0,1
DNM,-1,0,1
AST,-1,0,1
TIP,-1,0,1
ART,-1,0,1
VIP,-1,0,1
GMD,-2,29,31
VSC,-2,7,9
DRI,-2,2,4
L14,-2,2,4
VCP,-2,2,4
SZL,-2,1,3
ABS,-2,1,3
PVC,-2,1,3
DLG,-2,1,3
DBD,-2,0,2
BAX,-2,0,2
TSC,-2,0,2
TNI,-2,0,2
VLC,-2,0,2
CMG,-2,0,2
PAN,-2,0,2
MBS,-2,0,2
TDT,-2,0,2
CRC,-2,0,2
BWE,-3,20,23
DPG,-3,7,10
DRH,-3,2,5
LIG,-3,1,4
QTP,-3,0,3
BVS,-3,0,3
BCC,-3,0,3
ELC,-3,0,3
TV2,-3,0,3
TCM,-4,22,26
KSB,-4,14,18
VEA,-4,13,17
PTB,-4,8,12
HQC,-4,3,7
APG,-4,2,6
NT2,-4,1,5
KLF,-4,1,5
BCG,-4,0,4
NSC,-4,0,4
CTD,-5,50,55
DXP,-5,6,11
TTF,-5,4,9
HAX,-5,2,7
ADG,-5,1,6
OIL,-5,1,6
ABC,-5,1,6
CSV,-5,1,6
QNS,-5,1,6
DCM,-6,15,21
PET,-6,8,14
IJC,-6,7,13
LDG,-6,7,13
MSR,-6,3,9
DMC,-6,2,8
DVN,-6,2,8
VGT,-6,1,7
FRT,-6,0,6
SCS,-6,0,6
DXG,-7,69,76
HDC,-7,30,37
AAA,-7,28,35
MSN,-7,27,34
LCG,-7,14,21
FLC,-7,8,15
NDN,-7,2,9
VGS,-7,1,8
VRG,-7,0,7
TNA,-8,6,14
HT1,-8,4,12
KDF,-8,2,10
DPR,-8,1,9
TCB,-9,381,390
NTL,-10,15,25
DGW,-11,14,25
TAR,-11,6,17
PWA,-11,0,11
TPB,-12,44,56
PLC,-12,7,19
VTP,-12,4,16
VHM,-13,181,194
VCS,-13,19,32
VIB,-13,12,25
VND,-13,6,19
HLD,-14,3,17
PVD,-15,92,107
HVN,-15,1,16
G36,-16,17,33
HPG,-17,1329,1346
GAS,-18,86,104
VHC,-18,23,41
BMP,-18,3,21
VGI,-19,24,43
VCI,-19,17,36
CVT,-19,0,19
VRE,-21,88,109
PHR,-21,42,63
ASM,-21,28,49
BVH,-23,43,66
DGC,-23,15,38
PVT,-24,29,53
TDM,-24,2,26
VIX,-26,43,69
PNJ,-27,51,78
VNM,-31,226,257
DBC,-31,14,45
HBC,-33,56,89
GVR,-34,97,131
BSR,-34,50,84
SIP,-34,48,82
ACV,-34,13,47
PC1,-35,13,48
CTR,-38,50,88
HCM,-39,62,101
BCM,-40,2,42
DIG,-42,44,86
SSI,-44,79,123
SBT,-47,31,78
PVS,-51,29,80
GTN,-52,39,91
MBB,-60,157,217
