Stock,Gap,B,S
SWC,0,0,0
MPT,0,0,0
DNM,0,0,0
KSH,0,0,0
IDV,0,0,0
TDG,0,0,0
SBV,0,0,0
SAM,0,0,0
DTA,0,0,0
QCG,0,0,0
AGR,0,0,0
HCD,0,0,0
MHC,0,0,0
SBS,0,0,0
VIP,0,0,0
JVC,0,0,0
STH,0,0,0
DCL,0,0,0
BMC,0,0,0
ASP,0,0,0
ASG,0,0,0
FOX,0,0,0
QBS,0,0,0
DAG,0,0,0
TIP,0,0,0
KHP,0,0,0
NDN,-1,14,15
HT1,-1,7,8
IDC,-1,7,8
ANV,-1,5,6
HUT,-1,2,3
IDJ,-1,2,3
VOC,-1,2,3
PVB,-1,2,3
EIB,-1,1,2
C32,-1,1,2
SKG,-1,1,2
LIG,-1,1,2
MPC,-1,1,2
CSV,-1,1,2
TDM,-1,0,1
VGT,-1,0,1
PGS,-1,0,1
BCG,-1,0,1
TDN,-1,0,1
HVH,-1,0,1
VGS,-1,0,1
BOT,-1,0,1
PVI,-1,0,1
SFG,-1,0,1
SJD,-1,0,1
PAC,-1,0,1
DPR,-1,0,1
TYA,-1,0,1
FRT,-1,0,1
SD6,-1,0,1
TNT,-1,0,1
TNA,-1,0,1
AAV,-1,0,1
PGN,-1,0,1
HAH,-1,0,1
VIG,-1,0,1
PFL,-1,0,1
DPM,-2,75,77
SZC,-2,40,42
KLF,-2,13,15
HAG,-2,11,13
VRG,-2,2,4
DDG,-2,2,4
HII,-2,1,3
AAS,-2,1,3
HHP,-2,1,3
BAX,-2,0,2
GDT,-2,0,2
AFX,-2,0,2
DVP,-2,0,2
CMX,-2,0,2
EVE,-2,0,2
NSC,-2,0,2
VCR,-2,0,2
SEA,-2,0,2
HAX,-2,0,2
HNG,-3,38,41
VGI,-3,8,11
NKG,-3,7,10
HLD,-3,5,8
IDI,-3,3,6
BTD,-3,3,6
DLG,-3,1,4
HAR,-3,0,3
DAH,-3,0,3
MCH,-4,12,16
LDG,-4,7,11
HQC,-4,6,10
AMV,-4,2,6
MBG,-4,1,5
QTP,-4,0,4
MLS,-4,0,4
CKG,-4,0,4
TCM,-5,6,11
LIX,-5,5,10
OIL,-5,2,7
TLG,-5,1,6
SMC,-5,0,5
PWA,-5,0,5
DMC,-5,0,5
PPC,-5,0,5
VSH,-5,0,5
VCS,-6,21,27
KSB,-6,8,14
TVB,-6,2,8
NRC,-6,0,6
DRI,-6,0,6
DGW,-7,30,37
HDG,-7,26,33
G36,-7,17,24
VCG,-7,7,14
SRA,-7,5,12
VTP,-7,2,9
VTR,-7,1,8
PAN,-7,0,7
SIP,-8,24,32
MST,-8,8,16
VSC,-8,4,12
HAI,-8,3,11
PC1,-9,13,22
LAS,-9,3,12
GAS,-10,80,90
GMD,-10,40,50
IJC,-10,4,14
BID,-12,47,59
TTF,-12,0,12
PET,-13,44,57
KDH,-13,37,50
DHC,-13,5,18
TCL,-13,1,14
DCM,-14,57,71
TPB,-14,45,59
SAB,-14,11,25
TAR,-14,10,24
GIL,-14,9,23
VEA,-15,5,20
VPG,-16,8,24
VCB,-17,89,106
HDC,-17,14,31
ITA,-17,9,26
DPG,-17,7,24
PTB,-18,6,24
AGG,-20,23,43
GTN,-20,16,36
ASM,-20,6,26
TNG,-21,24,45
VHC,-21,8,29
NLG,-22,10,32
PVT,-24,49,73
KBC,-25,8,33
AST,-25,4,29
STB,-26,127,153
BVH,-26,51,77
SHB,-26,43,69
HBC,-30,35,65
FPT,-31,85,116
VPB,-33,115,148
VIX,-39,35,74
PNJ,-40,58,98
DGC,-42,22,64
MBB,-46,92,138
CTG,-48,227,275
DIG,-53,50,103
DBC,-53,30,83
PLX,-58,30,88
LCG,-58,7,65
ACB,-65,131,196
DXG,-67,65,132
GEX,-72,109,181
HPG,-101,618,719
VJC,-106,0,106
VHM,-131,280,411
HSG,-155,164,319
VNM,-191,229,420
FLC,-269,42,311
