Stock,Gap,B,S
VLC,0,1,1
VTD,0,1,1
CTF,0,0,0
CMS,0,0,0
PVP,0,0,0
PAN,0,0,0
SFI,0,0,0
ACL,0,0,0
DS3,0,0,0
HDA,0,0,0
TTH,0,0,0
HID,0,0,0
SD5,0,0,0
TN1,0,0,0
VNE,0,0,0
TNT,0,0,0
PVV,0,0,0
SKH,0,0,0
CLG,0,0,0
VOS,0,0,0
SSN,0,0,0
TTN,0,0,0
TXM,0,0,0
TLH,0,0,0
HSL,0,0,0
TBC,0,0,0
ELC,0,0,0
LIG,0,0,0
LGL,0,0,0
SDD,0,0,0
KSH,0,0,0
BTD,0,0,0
MPT,0,0,0
VHE,0,0,0
HCD,0,0,0
PGN,0,0,0
TDG,0,0,0
SBA,0,0,0
SBV,0,0,0
SAM,0,0,0
QCG,0,0,0
DTA,0,0,0
STH,0,0,0
VSH,0,0,0
NBB,0,0,0
MHC,0,0,0
SBS,0,0,0
JVC,0,0,0
VIG,0,0,0
QBS,0,0,0
KHP,0,0,0
PFL,0,0,0
BMC,0,0,0
ASP,0,0,0
VPH,0,0,0
DAH,0,0,0
TDN,0,0,0
QTP,0,0,0
AGM,0,0,0
HAD,0,0,0
TSC,0,0,0
NAF,0,0,0
TGG,0,0,0
HVH,0,0,0
CIA,0,0,0
ADS,0,0,0
CHP,0,0,0
S99,0,0,0
FTM,0,0,0
ORS,0,0,0
PSD,0,0,0
SNZ,0,0,0
ADG,0,0,0
TTB,0,0,0
ITD,0,0,0
KMR,0,0,0
NRC,0,0,0
PXS,0,0,0
DDG,0,0,0
ITQ,0,0,0
PVL,0,0,0
C69,0,0,0
DQC,0,0,0
SJD,0,0,0
DHA,0,0,0
SFG,0,0,0
SD9,0,0,0
BIC,0,0,0
PXT,0,0,0
SRC,0,0,0
SPI,0,0,0
TNI,0,0,0
VTR,0,0,0
NSC,0,0,0
PAC,0,0,0
EVE,0,0,0
C47,0,0,0
SJF,0,0,0
FIR,0,0,0
CVT,0,0,0
LTG,-1,26,27
TDM,-1,23,24
TVC,-1,13,14
VSC,-1,8,9
GIL,-1,7,8
GEG,-1,7,8
VNA,-1,5,6
DLG,-1,3,4
PXL,-1,2,3
PWA,-1,2,3
SCS,-1,2,3
SKG,-1,2,3
AMD,-1,1,2
DST,-1,1,2
AST,-1,1,2
ABS,-1,1,2
GAB,-1,0,1
TCT,-1,0,1
CTP,-1,0,1
CCL,-1,0,1
SHA,-1,0,1
DNM,-1,0,1
TDT,-1,0,1
ASG,-1,0,1
SMC,-1,0,1
CTR,-2,91,93
DBC,-2,68,70
LDG,-2,5,7
AMV,-2,3,5
AGR,-2,3,5
FTS,-2,3,5
MML,-2,2,4
SZL,-2,2,4
VGS,-2,2,4
OIL,-2,2,4
DVP,-2,2,4
AFX,-2,2,4
NHA,-2,1,3
IDI,-2,1,3
CMG,-2,0,2
SWC,-2,0,2
CRC,-2,0,2
TIG,-2,0,2
IDJ,-2,0,2
APC,-2,0,2
DSN,-2,0,2
MLS,-2,0,2
CEO,-3,11,14
CVN,-3,4,7
ROS,-3,4,7
PGS,-3,1,4
VRG,-3,1,4
YEG,-3,1,4
TTZ,-3,0,3
AAV,-3,0,3
LAS,-3,0,3
NTP,-3,0,3
KSB,-4,21,25
FRT,-4,15,19
MCH,-4,9,13
DTD,-4,2,6
MFS,-4,2,6
KOS,-4,1,5
SGP,-4,1,5
SRA,-4,1,5
DPR,-4,1,5
TNA,-4,0,4
OGC,-4,0,4
LSS,-4,0,4
L14,-4,0,4
DIG,-5,160,165
MSR,-5,6,11
TTF,-5,4,9
MST,-5,1,6
CRE,-6,46,52
DPG,-6,8,14
TDH,-6,4,10
LHG,-6,3,9
ANV,-6,2,8
PC1,-6,1,7
BCM,-6,0,6
HLD,-6,0,6
PVS,-7,79,86
NDN,-7,25,32
BFC,-7,2,9
HHP,-7,2,9
CII,-8,24,32
TCL,-8,19,27
IJC,-8,16,24
HT1,-8,4,12
BCG,-8,0,8
VPB,-9,273,282
VHC,-9,40,49
LCG,-9,38,47
VCG,-9,9,18
LIX,-9,5,14
NTL,-9,3,12
TVB,-9,2,11
HHS,-9,1,10
VCR,-9,1,10
FMC,-10,3,13
CTS,-10,2,12
FLC,-11,14,25
REE,-11,5,16
FPT,-12,144,156
PNJ,-12,78,90
CTD,-12,56,68
VND,-12,41,53
VOC,-12,19,31
D2D,-12,19,31
AAS,-12,2,14
BWE,-13,27,40
GTN,-14,26,40
MBG,-14,0,14
VRE,-15,243,258
GVR,-15,69,84
STB,-16,357,373
SCR,-16,11,27
BMP,-17,42,59
HVN,-17,1,18
HAG,-18,16,34
ACV,-18,13,31
POM,-18,5,23
ASM,-19,33,52
DGW,-20,28,48
BID,-21,72,93
NLG,-22,29,51
GMD,-24,168,192
KBC,-24,30,54
DHC,-25,20,45
BSR,-27,5,32
PET,-29,32,61
HBC,-35,136,171
VIX,-40,61,101
CTG,-41,296,337
HNG,-42,30,72
PHR,-47,62,109
TCH,-49,266,315
HDG,-49,65,114
NKG,-59,30,89
MWG,-67,221,288
HDB,-69,98,167
HPG,-76,538,614
TPB,-87,73,160
HSG,-138,168,306
