Stock,Gap,B,S
STB,269,434,165
GAS,185,296,111
APH,166,243,77
HPG,149,550,401
TCB,143,425,282
GEX,138,359,221
NKG,108,155,47
VJC,94,132,38
SHS,90,160,70
PVD,83,208,125
VNM,65,299,234
TCH,51,87,36
PDR,46,96,50
KBC,41,51,10
SSI,40,134,94
HBC,39,154,115
PHR,39,103,64
CRE,36,59,23
BVH,33,59,26
VPB,32,170,138
KDC,25,36,11
VPI,24,26,2
CTD,23,38,15
KSB,21,48,27
NVL,20,68,48
BSR,19,31,12
ACB,18,111,93
GTN,16,70,54
TPB,16,51,35
ACV,16,26,10
NVB,16,16,0
TAR,15,16,1
NHH,15,15,0
MSH,12,21,9
CVT,11,16,5
QNS,11,13,2
VGT,10,21,11
IDI,10,20,10
MST,10,15,5
MCH,10,13,3
DGC,9,36,27
PLX,9,19,10
SKG,9,14,5
HPX,9,11,2
SZC,8,29,21
SJS,8,9,1
OIL,7,8,1
KOS,7,8,1
GVR,6,60,54
IBC,6,6,0
HCM,5,65,60
HAG,5,11,6
MBS,5,7,2
PXS,5,6,1
HAP,5,5,0
NSC,5,5,0
CMX,5,5,0
HHP,5,5,0
MBB,4,158,154
GMD,4,26,22
D2D,4,13,9
PC1,4,10,6
PAS,4,7,3
PLP,4,5,1
LHG,4,5,1
EVF,4,4,0
FIT,4,4,0
SIP,3,25,22
BMI,3,8,5
MSR,3,6,3
MBG,3,6,3
FMC,3,5,2
TVN,3,4,1
TLG,3,4,1
PVC,3,4,1
CEO,3,4,1
DHA,3,3,0
CRC,3,3,0
VCB,2,37,35
PVT,2,24,22
NTC,2,9,7
VSC,2,6,4
L14,2,5,3
BIC,2,4,2
VTP,2,3,1
PPC,2,3,1
TIG,2,3,1
IDC,2,3,1
SRC,2,2,0
VTD,2,2,0
SGP,2,2,0
SKH,2,2,0
SBT,1,34,33
CTR,1,22,21
VCI,1,17,16
TLD,1,11,10
PGS,1,6,5
FTS,1,4,3
BOT,1,3,2
BVS,1,3,2
ILB,1,3,2
SHI,1,3,2
AST,1,3,2
TSC,1,1,0
APC,1,1,0
MFS,1,1,0
BCG,1,1,0
PVI,1,1,0
ABS,1,1,0
C4G,1,1,0
KLB,1,1,0
BSI,1,1,0
PVB,1,1,0
PVP,1,1,0
CTF,1,1,0
SDT,1,1,0
TDT,1,1,0
NNC,1,1,0
MPC,1,1,0
PSH,1,1,0
DLG,1,1,0
G36,0,11,11
SCR,0,8,8
DGW,0,6,6
CII,0,6,6
TVB,0,5,5
BMP,0,5,5
TDM,0,4,4
NLG,0,4,4
SZL,0,3,3
DRI,0,3,3
CTS,0,3,3
BCC,0,2,2
TDH,0,2,2
EIB,0,2,2
CTI,0,2,2
DDG,0,2,2
HND,0,2,2
TIP,0,2,2
HAR,0,1,1
SRA,0,1,1
C69,0,1,1
TV2,0,1,1
VC3,0,1,1
FRT,0,1,1
AMD,0,1,1
KDF,0,1,1
TDC,0,1,1
SCS,0,1,1
ADS,0,0,0
CIA,0,0,0
TGG,0,0,0
HVH,0,0,0
SAV,0,0,0
GKM,0,0,0
GDT,0,0,0
NAF,0,0,0
NTP,0,0,0
AFX,0,0,0
VRG,0,0,0
SNZ,0,0,0
PSD,0,0,0
ORS,0,0,0
CHP,0,0,0
FTM,0,0,0
SLS,0,0,0
S99,0,0,0
DVP,0,0,0
APG,0,0,0
VRC,0,0,0
HAD,0,0,0
AGM,0,0,0
QTP,0,0,0
TDN,0,0,0
BAX,0,0,0
DBD,0,0,0
DAH,0,0,0
VPH,0,0,0
HII,0,0,0
PXT,0,0,0
SFG,0,0,0
SD9,0,0,0
SJD,0,0,0
CNG,0,0,0
DQC,0,0,0
FIR,0,0,0
