Stock,Gap,B,S
BIC,0,0,0
PXT,0,0,0
EVG,0,0,0
BSI,0,0,0
ITQ,0,0,0
PVL,0,0,0
MLS,0,0,0
CMX,0,0,0
KMR,0,0,0
NRC,0,0,0
SKG,0,0,0
TTB,0,0,0
TLD,0,0,0
SGR,0,0,0
TAC,0,0,0
ITD,0,0,0
PET,-1,31,32
PAS,-1,5,6
SJS,-1,3,4
PVC,-1,2,3
VCP,-1,2,3
APG,-1,2,3
HHS,-1,1,2
CTS,-1,1,2
QTP,-1,1,2
PVI,-1,1,2
TNA,-1,0,1
PVB,-1,0,1
BII,-1,0,1
FTS,-1,0,1
DCL,-1,0,1
SBA,-1,0,1
BTD,-1,0,1
SNZ,-1,0,1
TSC,-1,0,1
GDT,-1,0,1
BAX,-1,0,1
MFS,-1,0,1
VTD,-1,0,1
TYA,-1,0,1
SRA,-1,0,1
VTR,-1,0,1
C69,-1,0,1
DSN,-1,0,1
POM,-1,0,1
LSS,-1,0,1
SHS,-2,54,56
VCI,-2,30,32
CII,-2,19,21
AGR,-2,15,17
GEG,-2,13,15
MCH,-2,7,9
VTP,-2,6,8
MML,-2,4,6
BVS,-2,3,5
L14,-2,3,5
ART,-2,2,4
MPC,-2,2,4
PAN,-2,1,3
STK,-2,1,3
VPG,-2,1,3
SCS,-2,1,3
CSV,-2,1,3
SGP,-2,1,3
LIG,-2,0,2
TV2,-2,0,2
AMD,-2,0,2
DHM,-2,0,2
GAB,-2,0,2
SBS,-2,0,2
VIP,-2,0,2
MSH,-2,0,2
SLS,-2,0,2
C32,-2,0,2
IDJ,-2,0,2
DHT,-2,0,2
ABC,-2,0,2
PXS,-2,0,2
ILB,-2,0,2
DHC,-3,37,40
FCN,-3,26,29
QNS,-3,17,20
VSC,-3,11,14
NT2,-3,2,5
LAS,-3,2,5
DVN,-3,1,4
LIX,-3,1,4
PSD,-3,0,3
SMC,-3,0,3
EIB,-3,0,3
TVN,-3,0,3
FPT,-4,147,151
VGI,-4,27,31
HT1,-4,4,8
TAR,-4,4,8
HAX,-4,3,7
VGS,-4,2,6
SZL,-4,2,6
DST,-4,1,5
VGT,-4,1,5
C4G,-4,1,5
VRG,-4,0,4
ADG,-4,0,4
TIG,-5,6,11
PC1,-5,4,9
TVC,-5,4,9
DPG,-5,2,7
HHP,-5,1,6
MBG,-5,1,6
CKG,-5,1,6
ABI,-5,0,5
MST,-5,0,5
DRH,-5,0,5
TNG,-6,19,25
DXP,-6,5,11
HQC,-6,1,7
KDF,-6,1,7
DTD,-6,1,7
TVB,-6,0,6
TIP,-6,0,6
SJD,-6,0,6
VCS,-7,13,20
HLD,-7,5,12
ANV,-7,5,12
PWA,-7,0,7
HDC,-8,13,21
LHG,-8,7,15
OIL,-8,1,9
SAB,-9,12,21
DRC,-9,7,16
CVN,-9,7,16
HTN,-9,6,15
DMC,-9,2,11
POW,-10,55,65
SHB,-10,40,50
NDN,-10,27,37
LDG,-10,22,32
HAG,-10,21,31
NTL,-10,14,24
TTF,-10,8,18
CEO,-10,2,12
PVD,-11,138,149
PLC,-11,11,22
VCR,-11,1,12
SBT,-12,69,81
DPM,-12,16,28
LCG,-12,12,24
IDI,-12,7,19
BMP,-12,6,18
GIL,-12,5,17
VND,-13,27,40
SIP,-13,8,21
ACB,-14,130,144
VHC,-14,19,33
VCG,-14,10,24
PLX,-15,22,37
HVN,-15,15,30
VHM,-16,311,327
TDM,-16,21,37
SSI,-17,110,127
FLC,-17,14,31
LTG,-17,11,28
BSR,-18,25,43
TCH,-19,135,154
ACV,-19,16,35
FMC,-21,9,30
KSB,-22,14,36
CTR,-23,54,77
ITA,-23,27,50
SZC,-25,15,40
HCM,-28,36,64
DIG,-33,133,166
IDC,-35,37,72
DCM,-40,30,70
BID,-41,46,87
DGC,-41,5,46
PVT,-44,27,71
PVS,-46,59,105
DBC,-46,21,67
VJC,-48,70,118
CVT,-52,0,52
NKG,-55,22,77
CTG,-58,436,494
ASM,-59,22,81
VIX,-60,56,116
BVH,-60,22,82
GVR,-62,24,86
VPB,-65,311,376
GTN,-67,20,87
MSN,-67,19,86
PDR,-69,112,181
VCB,-72,83,155
HSG,-86,99,185
VIC,-122,105,227
GEX,-148,99,247
VNM,-210,227,437
HPG,-391,376,767
