Stock,Gap,B,S
HPG,147,514,367
DIG,127,269,142
VNM,106,203,97
VHM,88,227,139
DXG,83,183,100
CTG,79,246,167
PDR,74,121,47
APH,55,88,33
STB,48,126,78
TCB,45,303,258
KDC,44,48,4
SSI,43,71,28
NVL,41,72,31
NVB,40,40,0
VCI,38,57,19
PVT,27,45,18
PVS,25,39,14
SIP,23,23,0
KSB,22,34,12
MSN,21,114,93
NHH,21,22,1
HCM,20,66,46
ACB,19,153,134
TCH,19,40,21
CVT,19,25,6
PVD,18,40,22
HPX,18,21,3
PHR,17,63,46
CRE,17,42,25
ELC,16,16,0
KDH,15,38,23
VIC,15,29,14
DHC,15,21,6
TPB,14,30,16
ITA,14,22,8
VCP,14,14,0
BID,13,35,22
VPI,13,28,15
VPB,12,73,61
VCS,11,18,7
MBB,10,54,44
BVH,10,24,14
NBB,10,10,0
LIX,10,10,0
ANV,9,17,8
VCB,9,15,6
KBC,9,14,5
PLP,9,10,1
CTR,8,51,43
FPT,7,54,47
VHC,7,9,2
HSG,6,120,114
SHB,6,29,23
NLG,6,29,23
HDG,6,19,13
VND,6,9,3
DGC,6,9,3
SRA,6,9,3
BSR,6,7,1
PNJ,5,62,57
HBC,5,28,23
DGW,5,19,14
PLC,5,19,14
CKG,5,7,2
ADG,5,7,2
LCG,5,6,1
CRC,5,5,0
SHI,5,5,0
VGC,5,5,0
GKM,5,5,0
MST,4,9,5
GIL,4,5,1
KOS,4,5,1
DRC,4,5,1
IBC,4,4,0
MCH,4,4,0
TTF,3,22,19
LTG,3,13,10
LDG,3,10,7
VTP,3,7,4
GMD,3,6,3
HAX,3,5,2
PAS,3,5,2
FTS,3,4,1
VEA,3,3,0
SAM,3,3,0
HQC,3,3,0
DPG,3,3,0
DCM,2,23,21
TCM,2,8,6
VSC,2,8,6
CII,2,7,5
IMP,2,6,4
HVN,2,5,3
NTC,2,3,1
AFX,2,3,1
IDC,2,2,0
PET,2,2,0
PPC,2,2,0
DXP,2,2,0
CTF,2,2,0
TTZ,2,2,0
NHA,2,2,0
DRH,2,2,0
CTI,2,2,0
PAC,2,2,0
BOT,2,2,0
SHS,1,22,21
HT1,1,10,9
IJC,1,7,6
REE,1,6,5
TIG,1,5,4
TNG,1,5,4
PFL,1,4,3
FMC,1,3,2
SCR,1,3,2
KDF,1,2,1
PTB,1,2,1
SZL,1,2,1
PSH,1,1,0
BTD,1,1,0
MPC,1,1,0
VSH,1,1,0
NNC,1,1,0
DS3,1,1,0
VCR,1,1,0
VC3,1,1,0
TAC,1,1,0
ITD,1,1,0
KLB,1,1,0
DHT,1,1,0
SMB,1,1,0
SNZ,1,1,0
HTN,0,13,13
GTN,0,10,10
CEO,0,7,7
HAG,0,7,7
ROS,0,4,4
SCS,0,3,3
TVB,0,3,3
KMR,0,3,3
KLF,0,3,3
OIL,0,2,2
DMC,0,1,1
HAI,0,1,1
TIP,0,1,1
PVB,0,1,1
LIG,0,1,1
HHP,0,1,1
TTB,0,1,1
DPR,0,1,1
IDJ,0,1,1
EIB,0,1,1
AST,0,0,0
DNM,0,0,0
KSH,0,0,0
BCM,0,0,0
PHC,0,0,0
MPT,0,0,0
SWC,0,0,0
VHE,0,0,0
THG,0,0,0
VHG,0,0,0
HCD,0,0,0
AGR,0,0,0
PGN,0,0,0
IDV,0,0,0
NCT,0,0,0
QCG,0,0,0
DTA,0,0,0
SBV,0,0,0
SBA,0,0,0
TDG,0,0,0
DLG,0,0,0
DCL,0,0,0
TDT,0,0,0
STH,0,0,0
QNS,0,0,0
JVC,0,0,0
VIG,0,0,0
HAH,0,0,0
VIP,0,0,0
SBS,0,0,0
MHC,0,0,0
DAG,0,0,0
DVN,0,0,0
STK,0,0,0
QBS,0,0,0
DZM,0,0,0
KHP,0,0,0
NTL,0,0,0
BMC,0,0,0
HND,0,0,0
FOX,0,0,0
ASG,0,0,0
ART,0,0,0
ASP,0,0,0
MBS,0,0,0
VNG,0,0,0
CVN,0,0,0
VNP,0,0,0
PAN,0,0,0
PVP,0,0,0
BFC,0,0,0
PXL,0,0,0
ACL,0,0,0
AAS,0,0,0
HDA,0,0,0
CTP,0,0,0
TCT,0,0,0
SFI,0,0,0
CMG,0,0,0
CCL,0,0,0
SDT,0,0,0
SD5,0,0,0
TTH,0,0,0
HID,0,0,0
CTS,0,0,0
VNE,0,0,0
TCW,0,0,0
TN1,0,0,0
SHA,0,0,0
TNT,0,0,0
VNA,0,0,0
PVV,0,0,0
TVS,0,0,0
SSN,0,0,0
VOS,0,0,0
MML,0,0,0
CLG,0,0,0
SKH,0,0,0
TLH,0,0,0
TBC,0,0,0
TA9,0,0,0
SEA,0,0,0
HSL,0,0,0
TTN,0,0,0
BII,0,0,0
PVC,0,0,0
LGL,0,0,0
SDD,0,0,0
TNA,0,0,0
SGR,0,0,0
LSS,0,0,0
ILB,0,0,0
PXS,0,0,0
POM,0,0,0
YEG,0,0,0
SKG,0,0,0
TLG,0,0,0
DSN,0,0,0
ABC,0,0,0
ITQ,0,0,0
PVL,0,0,0
BSI,0,0,0
FIT,0,0,0
C69,0,0,0
SGP,0,0,0
MLS,0,0,0
CMX,0,0,0
CNG,0,0,0
DHA,0,0,0
SJD,0,0,0
SD9,0,0,0
SFG,0,0,0
DQC,0,0,0
EVG,0,0,0
BIC,0,0,0
PXT,0,0,0
PVI,0,0,0
EVF,0,0,0
HII,0,0,0
SRC,0,0,0
VTR,0,0,0
TNI,0,0,0
SPI,0,0,0
FID,0,0,0
VLC,0,0,0
NSC,0,0,0
EVE,0,0,0
TYA,0,0,0
ABS,0,0,0
TVN,0,0,0
C47,0,0,0
VTD,0,0,0
SJF,0,0,0
VRC,0,0,0
BVS,0,0,0
BCE,0,0,0
SVN,0,0,0
HAP,0,0,0
APG,0,0,0
VPH,0,0,0
DBD,0,0,0
DAH,0,0,0
BAX,0,0,0
BCG,0,0,0
AGM,0,0,0
MSR,0,0,0
HAD,0,0,0
VKC,0,0,0
TDN,0,0,0
QTP,0,0,0
MFS,0,0,0
BCC,0,0,0
NTP,0,0,0
ADS,0,0,0
SAV,0,0,0
CIA,0,0,0
FTM,0,0,0
S99,0,0,0
CHP,0,0,0
APC,0,0,0
ORS,0,0,0
DVP,0,0,0
PSD,0,0,0
NT2,0,0,0
TDH,0,0,0
VRG,0,0,0
FCN,-1,4,5
VCG,-1,4,5
SAB,-1,4,5
DST,-1,2,3
DDG,-1,2,3
DTD,-1,1,2
PC1,-1,1,2
TDM,-1,1,2
OGC,-1,1,2
IDI,-1,1,2
BMI,-1,1,2
MSH,-1,0,1
MIG,-1,0,1
SD6,-1,0,1
ACM,-1,0,1
LHG,-1,0,1
DHM,-1,0,1
TXM,-1,0,1
AAV,-1,0,1
NRC,-1,0,1
SJS,-1,0,1
FIR,-1,0,1
PGS,-1,0,1
SLS,-1,0,1
CSM,-1,0,1
GVR,-2,49,51
MWG,-2,43,45
SBT,-2,37,39
TAR,-2,8,10
TVC,-2,4,6
D2D,-2,3,5
AMD,-2,1,3
TLD,-2,1,3
NKG,-2,1,3
CSV,-2,0,2
TDC,-2,0,2
ABI,-2,0,2
FRT,-2,0,2
TV2,-2,0,2
TCL,-2,0,2
L14,-2,0,2
HLD,-2,0,2
DBC,-3,23,26
PLX,-3,2,5
PWA,-3,0,3
AMV,-3,0,3
VGT,-3,0,3
FLC,-4,20,24
VOC,-4,0,4
C4G,-4,0,4
LAS,-4,0,4
CTD,-5,12,17
SZC,-5,10,15
NDN,-5,2,7
ACV,-5,1,6
HUT,-5,1,6
HAR,-5,1,6
BWE,-5,1,6
BMP,-5,0,5
MBG,-5,0,5
POW,-6,13,19
VGI,-6,1,7
HHS,-6,1,7
DPM,-7,1,8
ASM,-8,31,39
GAS,-8,19,27
AGG,-8,11,19
AAA,-8,2,10
HDC,-9,12,21
HNG,-14,0,14
DRI,-16,1,17
GAB,-22,4,26
HDB,-33,106,139
GEX,-45,59,104
VPG,-57,12,69
