Stock,Gap,B,S
VOS,0,0,0
SSN,0,0,0
TVS,0,0,0
TTH,0,0,0
HID,0,0,0
DHM,0,0,0
CMG,0,0,0
SD5,0,0,0
CCL,0,0,0
TCW,0,0,0
SHA,0,0,0
TN1,0,0,0
VNE,0,0,0
CTS,0,0,0
VNP,0,0,0
VNG,0,0,0
ABI,0,0,0
CMS,0,0,0
PVP,0,0,0
PXL,0,0,0
SFI,0,0,0
TCT,0,0,0
ACL,0,0,0
DS3,0,0,0
CTP,0,0,0
HDA,0,0,0
VLC,0,0,0
SPI,0,0,0
TNI,0,0,0
NSC,0,0,0
EVE,0,0,0
L14,0,0,0
C47,0,0,0
SJF,0,0,0
VTD,0,0,0
TYA,0,0,0
TVN,0,0,0
SJD,0,0,0
DHA,0,0,0
CNG,0,0,0
SJS,0,0,0
SFG,0,0,0
SD9,0,0,0
BIC,0,0,0
PXT,0,0,0
PVI,0,0,0
HII,0,0,0
SRC,0,0,0
DSN,0,0,0
ABC,0,0,0
DDG,0,0,0
BSI,0,0,0
ITQ,0,0,0
PVL,0,0,0
MLS,0,0,0
SGP,0,0,0
CMX,0,0,0
FIT,0,0,0
TTB,0,0,0
SGR,0,0,0
TAC,0,0,0
ITD,0,0,0
ILB,0,0,0
LSS,0,0,0
YEG,0,0,0
POM,0,0,0
KMR,0,0,0
PXS,0,0,0
SKG,0,0,0
DRH,0,0,0
DVP,0,0,0
APC,0,0,0
S99,0,0,0
FTM,0,0,0
ORS,0,0,0
PSD,0,0,0
TDH,0,0,0
VGS,0,0,0
GDT,0,0,0
SAV,0,0,0
TGG,0,0,0
SMB,0,0,0
CIA,0,0,0
ADS,0,0,0
HAR,0,0,0
DAH,0,0,0
DBD,0,0,0
TDN,0,0,0
AGM,0,0,0
HAD,0,0,0
SZL,0,0,0
VRC,0,0,0
BVS,0,0,0
PGS,0,0,0
APG,0,0,0
HAP,0,0,0
MPC,-1,3,4
AAA,-1,3,4
PC1,-1,3,4
AST,-1,1,2
AAV,-1,1,2
MML,-1,1,2
TIP,-1,0,1
HND,-1,0,1
PET,-1,0,1
SBS,-1,0,1
DXP,-1,0,1
JVC,-1,0,1
VIG,-1,0,1
IDV,-1,0,1
CKG,-1,0,1
THG,-1,0,1
MPT,-1,0,1
SEA,-1,0,1
TBC,-1,0,1
PVB,-1,0,1
TTZ,-1,0,1
CVN,-1,0,1
SD6,-1,0,1
ABS,-1,0,1
DPR,-1,0,1
DQC,-1,0,1
BOT,-1,0,1
NT2,-1,0,1
VRG,-1,0,1
SNZ,-1,0,1
TSC,-1,0,1
NAF,-1,0,1
IDI,-1,0,1
BCG,-1,0,1
BAX,-1,0,1
QTP,-1,0,1
IDJ,-1,0,1
SBT,-2,56,58
SRA,-2,9,11
VND,-2,7,9
TLD,-2,7,9
D2D,-2,5,7
LDG,-2,3,5
TVC,-2,3,5
ART,-2,1,3
HNG,-2,1,3
LHG,-2,1,3
TV2,-2,0,2
EVF,-2,0,2
HVN,-2,0,2
HLD,-3,7,10
BMI,-3,6,9
BMP,-3,5,8
VCS,-3,3,6
ACV,-3,3,6
VTP,-3,3,6
VGT,-3,1,4
PPC,-3,0,3
AMV,-3,0,3
VOC,-3,0,3
AAS,-3,0,3
TPB,-4,36,40
ROS,-4,4,8
LIX,-4,2,6
PLC,-4,2,6
VSC,-4,2,6
AFX,-4,1,5
HT1,-4,1,5
HUT,-4,1,5
MBG,-4,0,4
OIL,-4,0,4
SHB,-5,33,38
TTF,-5,8,13
VHC,-5,7,12
FCN,-5,3,8
BFC,-5,2,7
HAI,-5,1,6
BSR,-5,1,6
FTS,-5,0,5
VCI,-6,43,49
NVB,-6,25,31
VCG,-6,5,11
DRI,-6,5,11
VGI,-6,3,9
CSV,-6,3,9
PTB,-6,2,8
TAR,-7,5,12
KLF,-7,3,10
NTC,-7,3,10
DRC,-7,2,9
LAS,-8,1,9
REE,-9,27,36
NLG,-9,10,19
DCM,-10,34,44
GAS,-10,30,40
FRT,-10,4,14
DTD,-10,1,11
CTG,-11,205,216
DXG,-11,54,65
HHS,-11,6,17
BWE,-11,6,17
ANV,-11,2,13
SSI,-12,35,47
FLC,-12,29,41
HDG,-12,20,32
GTN,-12,17,29
BVH,-12,15,27
CTR,-12,12,24
LTG,-12,8,20
OGC,-12,6,18
KSB,-12,6,18
MWG,-13,93,106
HBC,-14,25,39
DGW,-14,7,21
ASM,-15,7,22
POW,-17,15,32
PVD,-17,12,29
NKG,-17,6,23
DPM,-19,56,75
PVT,-19,15,34
ITA,-19,3,22
PHR,-20,29,49
SZC,-20,15,35
DHC,-22,4,26
KBC,-25,9,34
DIG,-27,25,52
PNJ,-28,71,99
VPG,-28,8,36
CTD,-29,46,75
LCG,-29,30,59
SHS,-29,12,41
MBB,-31,85,116
BID,-31,32,63
PVS,-32,17,49
VPB,-37,77,114
GAB,-46,4,50
GEX,-48,195,243
GVR,-61,71,132
HSG,-66,149,215
STB,-66,84,150
TCB,-85,364,449
HPG,-118,311,429
