Stock,Gap,B,S
HSG,121,346,225
VJC,114,165,51
PDR,110,162,52
FLC,103,157,54
DXG,80,180,100
NVL,71,131,60
APH,67,91,24
MSN,57,97,40
GIL,50,68,18
TCM,49,75,26
TCH,39,61,22
KDC,38,44,6
PNJ,34,151,117
NHH,28,29,1
DGW,22,56,34
HPX,22,26,4
VPI,21,27,6
KLF,18,18,0
PLC,17,35,18
IMP,17,23,6
HDG,15,48,33
VTP,15,21,6
VCI,14,41,27
VSC,14,24,10
EVG,14,14,0
GVR,11,51,40
CTD,11,36,25
D2D,11,18,7
NBB,11,11,0
HPG,10,423,413
CRE,9,32,23
SIP,9,19,10
HBC,8,30,22
G36,8,17,9
VCG,8,9,1
GKM,8,8,0
SHI,8,8,0
HCM,7,35,28
QNS,7,14,7
YEG,7,9,2
KOS,7,8,1
HDC,6,38,32
DIG,5,47,42
MCH,5,10,5
NNC,5,9,4
GEG,5,8,3
PLP,5,7,2
VC3,5,6,1
KDF,4,9,5
VGI,4,8,4
PSH,4,4,0
FMC,4,4,0
PET,3,13,10
BMP,3,13,10
MST,3,9,6
DRC,3,7,4
TVC,3,6,3
TTF,3,5,2
HVN,3,4,1
CTF,3,3,0
IBC,3,3,0
VTD,3,3,0
DGC,2,14,12
TLG,2,7,5
PWA,2,5,3
SMC,2,5,3
AMV,2,3,1
BSR,2,3,1
HAX,2,2,0
NCT,2,2,0
TAC,2,2,0
MLS,2,2,0
GAS,1,34,33
VND,1,7,6
ROS,1,5,4
MPC,1,3,2
SCS,1,3,2
HT1,1,3,2
NTC,1,3,2
VOC,1,2,1
NTL,1,2,1
SCR,1,2,1
HUT,1,2,1
CTI,1,2,1
DDG,1,2,1
VCP,1,1,0
PAN,1,1,0
SD6,1,1,0
CVN,1,1,0
KHP,1,1,0
ART,1,1,0
BTD,1,1,0
SAM,1,1,0
BVS,1,1,0
HAP,1,1,0
VGC,1,1,0
APG,1,1,0
DBD,1,1,0
MFS,1,1,0
DRH,1,1,0
SHS,0,25,25
PVS,0,22,22
CII,0,15,15
POW,0,10,10
TAR,0,8,8
TNG,0,7,7
OGC,0,7,7
NHA,0,4,4
DPG,0,4,4
GMD,0,3,3
HTN,0,3,3
DRI,0,2,2
ANV,0,2,2
C4G,0,2,2
TTN,0,1,1
PXL,0,1,1
DXP,0,1,1
NT2,0,1,1
CHP,0,1,1
HAG,0,1,1
LIX,0,1,1
PVV,0,0,0
TNT,0,0,0
VNA,0,0,0
VOS,0,0,0
TVS,0,0,0
SSN,0,0,0
DST,0,0,0
SKH,0,0,0
CLG,0,0,0
MML,0,0,0
PVB,0,0,0
ELC,0,0,0
BII,0,0,0
HSL,0,0,0
SEA,0,0,0
TBC,0,0,0
TLH,0,0,0
VCR,0,0,0
HHP,0,0,0
TNA,0,0,0
SDD,0,0,0
LGL,0,0,0
PVP,0,0,0
CMS,0,0,0
ACM,0,0,0
VNG,0,0,0
DS3,0,0,0
HDA,0,0,0
CTP,0,0,0
ACL,0,0,0
TCT,0,0,0
SFI,0,0,0
SDT,0,0,0
CCL,0,0,0
DHM,0,0,0
CMG,0,0,0
HID,0,0,0
TTH,0,0,0
VNE,0,0,0
SHA,0,0,0
TN1,0,0,0
TCW,0,0,0
TDT,0,0,0
DCL,0,0,0
VSH,0,0,0
MSH,0,0,0
STH,0,0,0
VIP,0,0,0
VIG,0,0,0
HAH,0,0,0
JVC,0,0,0
MHC,0,0,0
SBS,0,0,0
DAG,0,0,0
TIP,0,0,0
QBS,0,0,0
DVN,0,0,0
FOX,0,0,0
ASP,0,0,0
ASG,0,0,0
BMC,0,0,0
KSH,0,0,0
AST,0,0,0
DNM,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
THG,0,0,0
BCM,0,0,0
PHC,0,0,0
PGN,0,0,0
AGR,0,0,0
HCD,0,0,0
DTA,0,0,0
QCG,0,0,0
DLG,0,0,0
SBA,0,0,0
TDG,0,0,0
SBV,0,0,0
GDT,0,0,0
NAF,0,0,0
BCC,0,0,0
C32,0,0,0
TSC,0,0,0
ADS,0,0,0
SMB,0,0,0
CIA,0,0,0
SAV,0,0,0
TGG,0,0,0
HVH,0,0,0
PSD,0,0,0
ORS,0,0,0
APC,0,0,0
FTM,0,0,0
DVP,0,0,0
CSM,0,0,0
VRG,0,0,0
SNZ,0,0,0
TDH,0,0,0
PGS,0,0,0
IDJ,0,0,0
VRC,0,0,0
SZL,0,0,0
IDI,0,0,0
VPH,0,0,0
HAD,0,0,0
AGM,0,0,0
TDN,0,0,0
BCG,0,0,0
PXT,0,0,0
BIC,0,0,0
SFG,0,0,0
SD9,0,0,0
SJD,0,0,0
CNG,0,0,0
DHA,0,0,0
SJS,0,0,0
DQC,0,0,0
SRC,0,0,0
PVI,0,0,0
EVF,0,0,0
NSC,0,0,0
TNI,0,0,0
VTR,0,0,0
VLC,0,0,0
FIR,0,0,0
TVN,0,0,0
DPR,0,0,0
TYA,0,0,0
DHT,0,0,0
C47,0,0,0
EVE,0,0,0
PAC,0,0,0
ILB,0,0,0
LSS,0,0,0
ITD,0,0,0
SGR,0,0,0
TTB,0,0,0
SKG,0,0,0
KMR,0,0,0
PXS,0,0,0
POM,0,0,0
ABC,0,0,0
DSN,0,0,0
CMX,0,0,0
SGP,0,0,0
C69,0,0,0
