Stock,Gap,B,S
VNM,557,1235,678
VJC,154,220,66
GMD,105,433,328
PDR,99,287,188
NVL,88,224,136
APH,83,151,68
MBB,77,398,321
NVB,73,82,9
VIC,68,148,80
VIX,51,158,107
TV2,43,52,9
CEO,35,88,53
KDC,33,47,14
TVC,25,42,17
NHH,24,27,3
SBT,21,84,63
NLG,19,34,15
HPX,19,23,4
MWG,18,176,158
CTD,18,130,112
KDH,18,121,103
REE,14,41,27
IBC,14,14,0
VPI,13,15,2
PLP,13,14,1
DBC,12,159,147
VPG,11,14,3
C32,9,12,3
ORS,9,9,0
VCS,8,43,35
HNG,7,93,86
VGI,7,75,68
CRE,7,40,33
PSH,7,7,0
TPB,6,45,39
PWA,6,9,3
GKM,6,6,0
CRC,5,5,0
TDH,4,34,30
PGS,4,10,6
TCL,4,9,5
MSH,4,7,3
TDT,4,5,1
SHI,4,5,1
DVP,4,5,1
TNA,4,4,0
HAG,3,78,75
ACV,3,49,46
EVG,3,4,1
PGN,3,3,0
FPT,2,138,136
DHC,2,19,17
GEG,2,16,14
PAS,2,14,12
MPC,2,6,4
FTS,2,5,3
VC3,2,4,2
PVC,2,4,2
NCT,2,3,1
DPR,2,3,1
DST,2,2,0
C47,2,2,0
ILB,2,2,0
PNJ,1,68,67
KDF,1,10,9
DRH,1,9,8
PC1,1,7,6
TIG,1,4,3
LAS,1,3,2
DBD,1,3,2
NHA,1,2,1
CNG,1,2,1
DHT,1,2,1
PXS,1,2,1
HVH,1,2,1
VSH,1,1,0
NNC,1,1,0
DAG,1,1,0
SCS,1,1,0
TTZ,1,1,0
SJD,1,1,0
FIR,1,1,0
POM,1,1,0
MLS,1,1,0
TSC,1,1,0
CSM,1,1,0
S99,1,1,0
VGT,0,7,7
CTI,0,4,4
SMB,0,4,4
BFC,0,3,3
CVT,0,3,3
TLH,0,2,2
VCP,0,1,1
VNG,0,1,1
TLG,0,1,1
BSI,0,1,1
TDN,0,1,1
STH,0,0,0
DCL,0,0,0
MHC,0,0,0
NBB,0,0,0
PFL,0,0,0
QBS,0,0,0
STK,0,0,0
ASG,0,0,0
ASP,0,0,0
FOX,0,0,0
BMC,0,0,0
KSH,0,0,0
THG,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
BTD,0,0,0
PHC,0,0,0
BCM,0,0,0
HCD,0,0,0
SAM,0,0,0
SBV,0,0,0
TDG,0,0,0
DTA,0,0,0
PVV,0,0,0
TNT,0,0,0
CLG,0,0,0
SKH,0,0,0
TVS,0,0,0
BII,0,0,0
TXM,0,0,0
HSL,0,0,0
TBC,0,0,0
SDD,0,0,0
LGL,0,0,0
CTF,0,0,0
VNP,0,0,0
CMS,0,0,0
SFI,0,0,0
CTP,0,0,0
HDA,0,0,0
ACL,0,0,0
GAB,0,0,0
HID,0,0,0
TTH,0,0,0
SD5,0,0,0
DHM,0,0,0
TN1,0,0,0
SHA,0,0,0
TCW,0,0,0
VNE,0,0,0
PXT,0,0,0
DQC,0,0,0
SFG,0,0,0
SD9,0,0,0
SRC,0,0,0
HII,0,0,0
TNI,0,0,0
SJF,0,0,0
TVN,0,0,0
TYA,0,0,0
EVE,0,0,0
PAC,0,0,0
ITD,0,0,0
LSS,0,0,0
TTB,0,0,0
TAC,0,0,0
SGR,0,0,0
TLD,0,0,0
YEG,0,0,0
KMR,0,0,0
DSN,0,0,0
DDG,0,0,0
PVL,0,0,0
ITQ,0,0,0
SMC,0,0,0
TGG,0,0,0
ADS,0,0,0
BOT,0,0,0
PSD,0,0,0
SLS,0,0,0
FTM,0,0,0
SNZ,0,0,0
HAP,0,0,0
VPH,0,0,0
HAD,0,0,0
AGM,0,0,0
VOC,-1,17,18
DPG,-1,14,15
SKG,-1,7,8
BMP,-1,5,6
CTS,-1,3,4
VRG,-1,3,4
PXL,-1,2,3
AMD,-1,2,3
NRC,-1,2,3
VRC,-1,2,3
VGC,-1,2,3
VIG,-1,1,2
VIP,-1,1,2
SPI,-1,1,2
JVC,-1,0,1
KHP,-1,0,1
DNM,-1,0,1
AST,-1,0,1
SBA,-1,0,1
IDV,-1,0,1
MML,-1,0,1
VOS,-1,0,1
TTN,-1,0,1
