Stock,Gap,B,S
TCT,0,0,0
SFI,0,0,0
PAN,0,0,0
PVP,0,0,0
PXL,0,0,0
BFC,0,0,0
CMS,0,0,0
SD6,0,0,0
VNP,0,0,0
CVN,0,0,0
VNG,0,0,0
ACM,0,0,0
ABI,0,0,0
HHP,0,0,0
LGL,0,0,0
PVC,0,0,0
NHA,0,0,0
ELC,0,0,0
BII,0,0,0
TLH,0,0,0
HSL,0,0,0
SEA,0,0,0
TBC,0,0,0
TTN,0,0,0
TXM,0,0,0
VCP,0,0,0
VOS,0,0,0
TVS,0,0,0
SSN,0,0,0
DST,0,0,0
PVV,0,0,0
TNT,0,0,0
VNA,0,0,0
TTZ,0,0,0
TVC,-1,7,8
VEA,-1,3,4
HT1,-1,2,3
AST,-1,2,3
FRT,-1,2,3
IDJ,-1,1,2
VOC,-1,1,2
BSR,-1,1,2
SKG,-1,0,1
VTR,-1,0,1
PSD,-1,0,1
DVP,-1,0,1
HLD,-1,0,1
CIA,-1,0,1
NTP,-1,0,1
PFL,-1,0,1
TIP,-1,0,1
DVN,-1,0,1
JVC,-1,0,1
HAH,-1,0,1
TDT,-1,0,1
HAI,-1,0,1
AAS,-1,0,1
TNA,-1,0,1
PVB,-1,0,1
TA9,-1,0,1
TV2,-1,0,1
PET,-2,32,34
ITA,-2,11,13
DPG,-2,9,11
HAX,-2,8,10
VGI,-2,2,4
QNS,-2,2,4
TLD,-2,1,3
SCS,-2,1,3
AAA,-2,1,3
VTD,-2,0,2
DHA,-2,0,2
BVS,-2,0,2
OIL,-2,0,2
TDC,-2,0,2
MML,-2,0,2
TPB,-3,28,31
MLS,-3,2,5
HTN,-3,2,5
TVB,-3,2,5
LIX,-3,0,3
OGC,-3,0,3
FTS,-3,0,3
DTD,-3,0,3
GAB,-3,0,3
AAV,-3,0,3
CTD,-4,31,35
HDC,-4,4,8
DRI,-4,2,6
TCL,-4,0,4
SMC,-4,0,4
BMP,-4,0,4
HQC,-4,0,4
IDC,-5,3,8
SHS,-6,16,22
AGG,-6,12,18
PLX,-6,9,15
TCM,-6,7,13
DGW,-6,2,8
HVN,-7,7,14
TCH,-7,2,9
PTB,-7,1,8
PNJ,-8,31,39
VPG,-8,12,20
VIB,-8,9,17
SZC,-8,4,12
TTF,-8,2,10
CEO,-8,0,8
VNM,-9,76,85
HDG,-9,12,21
VCS,-9,2,11
FCN,-10,3,13
GMD,-11,10,21
TNG,-11,0,11
DIG,-12,29,41
BVH,-13,18,31
VND,-15,13,28
HNG,-15,4,19
VRE,-16,43,59
PVT,-16,21,37
KDH,-16,3,19
PVS,-17,65,82
MWG,-18,61,79
GAS,-20,26,46
VCI,-20,7,27
FPT,-21,24,45
HBC,-23,10,33
SSI,-27,32,59
PVD,-27,17,44
HDB,-33,47,80
GVR,-33,31,64
MSN,-36,25,61
VIX,-47,9,56
