Date,Time,Price,Volume,Type
2021-04-07,13:03:26,7.4,400,S
2021-04-07,13:00:15,7.4,200,S
2021-04-07,13:00:15,7.4,100,S
2021-04-07,13:00:15,7.4,200,S
2021-04-07,13:00:15,7.4,100,S
2021-04-07,13:00:15,7.4,200,S
2021-04-07,13:00:15,7.4,100,S
2021-04-07,11:30:25,7.4,1800,S
2021-04-07,11:30:25,7.4,1000,S
2021-04-07,11:30:25,7.4,300,S
2021-04-07,11:30:25,7.4,1800,S
2021-04-07,11:30:25,7.4,1000,S
2021-04-07,11:30:25,7.4,300,S
2021-04-07,11:18:47,7.42,2300,B
2021-04-07,11:18:34,7.41,500,S
2021-04-07,11:18:34,7.41,200,S
2021-04-07,11:18:34,7.4,100,S
2021-04-07,11:18:34,7.4,200,S
2021-04-07,11:18:21,7.42,4000,B
2021-04-07,11:17:56,7.42,1700,B
2021-04-07,11:17:44,7.42,1200,S
2021-04-07,11:17:44,7.42,300,S
2021-04-07,11:17:44,7.42,4000,S
2021-04-07,11:17:21,7.42,11700,S
2021-04-07,11:17:21,7.42,1000,S
2021-04-07,11:17:21,7.42,500,S
2021-04-07,11:17:21,7.42,3000,S
2021-04-07,11:17:21,7.42,3800,S
2021-04-07,11:16:40,7.43,100,B
2021-04-07,11:16:40,7.43,100,B
2021-04-07,11:16:40,7.43,100,B
2021-04-07,11:16:40,7.43,100,B
2021-04-07,11:16:33,7.43,700,B
2021-04-07,11:16:33,7.43,700,B
2021-04-07,11:16:33,7.43,700,B
2021-04-07,11:16:33,7.43,700,B
2021-04-07,11:16:33,7.43,700,B
2021-04-07,11:16:22,7.43,100,B
2021-04-07,11:16:22,7.43,100,B
2021-04-07,11:16:22,7.43,3100,S
2021-04-07,11:16:22,7.43,100,S
2021-04-07,11:16:22,7.43,500,S
2021-04-07,11:16:22,7.43,200,S
2021-04-07,11:16:22,7.43,5000,S
2021-04-07,11:16:22,7.43,100,B
2021-04-07,11:16:10,7.43,1000,S
2021-04-07,11:16:10,7.43,1000,S
2021-04-07,11:15:58,7.43,600,S
2021-04-07,11:15:58,7.43,9400,S
2021-04-07,11:15:58,7.43,600,S
2021-04-07,11:15:58,7.43,9400,S
