Date,Time,Price,Volume,Type
2021-04-07,13:01:25,20.7,800,B
2021-04-07,13:00:08,20.7,300,B
2021-04-07,13:00:04,20.7,100,B
2021-04-07,13:00:02,20.7,1500,B
2021-04-07,11:29:47,20.7,1000,B
2021-04-07,11:29:32,20.7,1000,B
2021-04-07,11:28:57,20.6,200,B
2021-04-07,11:28:13,20.6,500,B
2021-04-07,11:27:33,20.5,100,S
2021-04-07,11:26:49,20.6,300,S
2021-04-07,11:25:23,20.6,10000,S
2021-04-07,11:24:03,20.7,1000,B
2021-04-07,11:22:26,20.7,5400,S
2021-04-07,11:21:53,20.7,100,S
2021-04-07,11:19:24,20.7,5100,S
2021-04-07,11:18:55,20.8,3000,B
2021-04-07,11:18:30,20.8,100,B
2021-04-07,11:17:45,20.8,500,B
2021-04-07,11:17:35,20.7,1000,S
2021-04-07,11:16:37,20.7,10000,S
2021-04-07,11:15:51,20.7,2800,S
2021-04-07,11:13:28,20.7,200,S
2021-04-07,11:12:21,20.8,100,B
2021-04-07,11:12:10,20.8,100,B
2021-04-07,11:10:42,20.8,100,S
2021-04-07,11:07:23,20.8,700,S
2021-04-07,11:07:21,20.8,2000,S
2021-04-07,11:04:50,20.9,1000,B
2021-04-07,11:03:45,20.9,1000,B
2021-04-07,11:03:18,20.8,1000,S
2021-04-07,11:02:30,20.9,800,B
2021-04-07,11:02:23,20.8,10000,S
2021-04-07,10:58:31,20.8,2000,S
2021-04-07,10:58:09,20.9,2000,B
2021-04-07,10:56:58,20.9,1000,B
2021-04-07,10:53:03,20.8,3200,S
2021-04-07,10:52:08,20.8,200,S
2021-04-07,10:50:36,20.8,1000,S
2021-04-07,10:50:34,20.8,200,S
2021-04-07,10:50:12,20.8,900,B
2021-04-07,10:50:08,20.8,5000,B
2021-04-07,10:50:02,20.8,500,B
2021-04-07,10:49:59,20.8,1000,B
2021-04-07,10:48:57,20.8,1000,B
2021-04-07,10:47:53,20.8,5000,B
2021-04-07,10:46:44,20.7,200,S
2021-04-07,10:42:08,20.7,500,S
2021-04-07,10:39:16,20.8,1000,B
2021-04-07,10:37:48,20.8,5000,B
2021-04-07,10:37:34,20.7,100,S
2021-04-07,10:37:30,20.7,500,S
