Date,Time,Price,Volume,Type
2021-04-07,13:02:46,18.2,1000,S
2021-04-07,13:02:33,18.2,1000,S
2021-04-07,13:02:08,18.2,200,S
2021-04-07,13:02:01,18.2,200,S
2021-04-07,13:01:55,18.3,900,B
2021-04-07,13:01:52,18.3,400,B
2021-04-07,13:01:29,18.3,1500,B
2021-04-07,13:01:02,18.3,500,B
2021-04-07,13:01:00,18.3,7000,B
2021-04-07,13:00:43,18.2,4000,S
2021-04-07,13:00:36,18.2,600,S
2021-04-07,13:00:16,18.3,100,B
2021-04-07,13:00:15,18.2,1200,S
2021-04-07,13:00:15,18.2,100,S
2021-04-07,13:00:14,18.2,200,S
2021-04-07,13:00:13,18.2,125600,B
2021-04-07,13:00:12,18.2,200,B
2021-04-07,13:00:11,18.2,6000,B
2021-04-07,13:00:11,18.2,1000,B
2021-04-07,13:00:10,18.2,1400,B
2021-04-07,13:00:09,18.2,3000,B
2021-04-07,13:00:09,18.2,8000,B
2021-04-07,13:00:08,18.2,3000,B
2021-04-07,13:00:08,18.2,600,B
2021-04-07,13:00:06,18.2,5000,B
2021-04-07,13:00:06,18.2,2900,B
2021-04-07,13:00:05,18.2,10400,B
2021-04-07,13:00:05,18.2,2000,B
2021-04-07,13:00:04,18.1,200,S
2021-04-07,11:29:56,18.2,1000,B
2021-04-07,11:29:41,18.2,10000,B
2021-04-07,11:29:23,18.2,20000,B
2021-04-07,11:29:12,18.2,500,B
2021-04-07,11:28:59,18.2,1000,B
2021-04-07,11:28:47,18.2,500,B
2021-04-07,11:28:44,18.2,200,B
2021-04-07,11:28:42,18.2,1000,B
2021-04-07,11:28:36,18.2,100,B
2021-04-07,11:28:22,18.2,600,B
2021-04-07,11:28:15,18.2,500,B
2021-04-07,11:28:00,18.2,5200,B
2021-04-07,11:27:59,18.2,6000,B
2021-04-07,11:27:54,18.2,5000,B
2021-04-07,11:27:53,18.2,30000,B
2021-04-07,11:27:52,18.2,1000,B
2021-04-07,11:27:40,18.2,2500,B
2021-04-07,11:27:36,18.2,300,B
2021-04-07,11:27:24,18.1,12600,S
2021-04-07,11:27:18,18.2,20000,B
2021-04-07,11:27:00,18.2,45000,B
2021-04-07,11:26:48,18.2,10000,B
