Date,Time,Price,Volume,Type
2021-04-07,11:19:19,26.0,1000,B
2021-04-07,11:18:36,26.0,5000,B
2021-04-07,11:18:36,26.0,5000,B
2021-04-07,11:18:34,26.0,500,B
2021-04-07,11:15:22,26.0,3000,B
2021-04-07,11:15:22,26.0,3000,B
2021-04-07,11:15:11,26.0,1000,B
2021-04-07,11:15:11,26.0,1000,B
2021-04-07,11:14:40,25.95,400,B
2021-04-07,11:14:40,26.0,1600,B
2021-04-07,11:13:57,25.95,100,S
2021-04-07,11:11:32,26.0,1000,B
2021-04-07,11:10:45,26.0,700,S
2021-04-07,11:10:45,26.0,1000,S
2021-04-07,11:10:45,26.0,1000,S
2021-04-07,11:10:45,26.0,1000,S
2021-04-07,11:10:45,26.0,1000,S
2021-04-07,11:10:45,26.0,1000,S
2021-04-07,11:10:45,26.0,200,S
2021-04-07,11:10:32,26.0,2200,S
2021-04-07,11:10:32,26.0,300,S
2021-04-07,11:10:32,26.0,2200,S
2021-04-07,11:10:32,26.0,300,S
2021-04-07,11:10:20,26.05,1700,B
2021-04-07,11:09:11,26.05,400,S
2021-04-07,11:09:11,26.05,400,S
2021-04-07,11:06:55,26.1,3000,B
2021-04-07,11:06:43,26.1,100,B
2021-04-07,11:06:32,26.1,200,B
2021-04-07,11:06:32,26.1,200,B
2021-04-07,11:05:36,26.1,4700,S
2021-04-07,11:05:07,26.1,200,S
2021-04-07,11:04:54,26.1,1000,S
2021-04-07,11:04:42,26.1,1000,S
2021-04-07,11:04:32,26.1,100,S
2021-04-07,11:04:32,26.1,100,S
2021-04-07,11:04:32,26.1,100,B
2021-04-07,11:04:32,26.1,900,B
2021-04-07,11:04:32,26.1,100,S
2021-04-07,11:04:08,26.1,900,S
2021-04-07,11:03:41,26.1,100,S
2021-04-07,11:03:39,26.1,1300,B
2021-04-07,11:03:39,26.1,1000,B
2021-04-07,11:03:39,26.1,1700,B
2021-04-07,11:03:02,26.1,700,S
2021-04-07,11:03:02,26.1,2000,S
2021-04-07,11:03:02,26.1,1000,S
2021-04-07,11:02:48,26.1,1000,S
2021-04-07,11:01:39,26.1,300,B
2021-04-07,11:01:39,26.1,500,B
2021-04-07,11:01:39,26.1,400,B
