Date,Time,Price,Volume,Type
2021-04-07,13:00:08,3.9,1000,S
2021-04-07,11:25:29,3.9,1100,S
2021-04-07,11:22:21,3.9,2200,S
2021-04-07,11:22:10,3.9,1000,S
2021-04-07,11:21:54,3.9,600,S
2021-04-07,11:14:35,3.9,3000,S
2021-04-07,11:07:12,3.9,1000,S
2021-04-07,11:04:38,3.9,8000,S
2021-04-07,10:55:43,3.9,900,S
2021-04-07,10:53:20,3.9,5000,S
2021-04-07,10:43:22,3.9,1500,S
2021-04-07,10:39:14,3.9,1000,S
2021-04-07,10:31:28,3.9,500,S
2021-04-07,10:29:28,3.9,700,S
2021-04-07,10:29:01,3.9,1000,S
2021-04-07,10:27:15,3.9,100,S
2021-04-07,10:27:09,3.9,1000,S
2021-04-07,10:26:08,3.9,1000,S
2021-04-07,10:20:50,3.9,200,S
2021-04-07,10:15:10,3.9,400,S
2021-04-07,10:09:18,3.9,200,S
2021-04-07,10:08:53,3.9,1000,S
2021-04-07,10:05:39,3.9,2000,S
2021-04-07,10:03:26,3.9,400,S
2021-04-07,09:59:43,3.9,400,S
2021-04-07,09:58:18,3.9,12800,S
2021-04-07,09:58:04,3.9,600,S
2021-04-07,09:52:48,3.9,100,S
2021-04-07,09:52:21,3.9,200,S
2021-04-07,09:51:39,3.9,300,S
2021-04-07,09:49:50,3.9,900,S
2021-04-07,09:48:18,3.9,2000,S
2021-04-07,09:48:08,3.9,1500,S
2021-04-07,09:47:57,3.9,500,S
2021-04-07,09:45:35,3.9,2000,S
2021-04-07,09:39:12,3.9,500,S
2021-04-07,09:38:32,3.9,3000,S
2021-04-07,09:37:42,3.9,100,S
2021-04-07,09:34:52,3.9,20000,S
2021-04-07,09:32:25,3.9,2000,S
2021-04-07,09:30:22,3.9,200,S
2021-04-07,09:30:01,3.9,1500,S
2021-04-07,09:29:34,3.9,400,S
2021-04-07,09:29:04,3.9,200,S
2021-04-07,09:28:05,3.9,1000,S
2021-04-07,09:25:45,3.9,200,S
2021-04-07,09:25:38,3.9,1000,S
2021-04-07,09:25:02,3.9,500,S
2021-04-07,09:24:56,3.9,4000,S
2021-04-07,09:24:48,3.9,500,S
2021-04-07,09:24:31,3.9,2000,S
