Date,Time,Price,Volume,Type
2021-04-07,13:01:20,34.4,200,B
2021-04-07,11:27:06,34.4,1000,B
2021-04-07,11:26:27,34.4,1500,B
2021-04-07,11:26:27,34.4,1500,B
2021-04-07,11:26:00,34.4,100,B
2021-04-07,11:26:00,34.4,100,B
2021-04-07,11:25:03,34.4,300,B
2021-04-07,11:25:03,34.4,300,B
2021-04-07,11:23:41,34.35,200,S
2021-04-07,11:23:12,34.4,100,B
2021-04-07,11:23:12,34.4,100,B
2021-04-07,11:21:18,34.35,5500,S
2021-04-07,11:21:18,34.35,5500,S
2021-04-07,11:20:32,34.4,100,B
2021-04-07,11:20:10,34.4,10000,B
2021-04-07,11:20:00,34.35,1000,S
2021-04-07,11:20:00,34.35,500,S
2021-04-07,11:20:00,34.35,600,S
2021-04-07,11:20:00,34.35,400,S
2021-04-07,11:20:00,34.35,1500,S
2021-04-07,11:20:00,34.35,900,S
2021-04-07,11:20:00,34.35,1500,S
2021-04-07,11:20:00,34.35,2700,S
2021-04-07,11:20:00,34.35,1000,S
2021-04-07,11:20:00,34.35,500,S
2021-04-07,11:20:00,34.35,600,S
2021-04-07,11:20:00,34.35,400,S
2021-04-07,11:20:00,34.35,1500,S
2021-04-07,11:20:00,34.35,900,S
2021-04-07,11:20:00,34.35,1500,S
2021-04-07,11:20:00,34.35,2700,S
2021-04-07,11:19:59,34.35,1000,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,2000,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,1000,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,2000,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,1000,S
2021-04-07,11:19:59,34.35,500,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,100,S
2021-04-07,11:19:59,34.35,2000,S
2021-04-07,11:19:59,34.35,500,S
