date,close,change,volume,open,high,low
2017-11-28,35.80,8.20 (29.71 %),5000,35.80,35.80,35.80
2017-11-29,39.30,3.50 (9.78 %),193600,39.30,39.30,39.30
2017-11-30,41.40,2.10 (5.34 %),542500,43.20,43.20,40.50
2017-12-01,41.40,0.00 (0.00 %),62300,44.00,44.00,40.00
2017-12-04,40.00,-1.40 (-3.38 %),139600,41.40,41.40,40.00
2017-12-05,39.40,-0.60 (-1.50 %),49900,39.70,40.00,39.00
2017-12-06,38.60,-0.80 (-2.03 %),57000,40.00,40.00,38.60
2017-12-07,39.00,0.40 (1.04 %),21300,39.10,39.10,38.70
2017-12-08,38.20,-0.80 (-2.05 %),100300,39.00,39.00,38.00
2017-12-11,38.30,0.10 (0.26 %),91400,38.20,38.50,37.50
2017-12-12,38.00,-0.30 (-0.78 %),101200,38.00,38.30,37.00
2017-12-13,37.80,-0.20 (-0.53 %),76900,38.20,38.20,37.00
2017-12-14,36.80,-1.00 (-2.65 %),115900,37.80,37.80,36.80
2017-12-15,35.20,-1.60 (-4.35 %),116400,37.00,37.00,35.20
2017-12-18,37.50,2.30 (6.53 %),198030,35.10,38.00,35.00
2017-12-19,36.70,-0.80 (-2.13 %),203900,37.50,37.60,36.70
2017-12-20,36.90,0.20 (0.54 %),110200,36.80,36.90,36.30
2017-12-21,36.00,0.20 (0.56 %),181200,36.80,36.80,35.60
2017-12-22,36.20,0.20 (0.56 %),161500,36.00,36.20,35.70
2017-12-25,36.30,0.10 (0.28 %),187500,36.20,36.30,35.30
2017-12-26,36.00,-0.30 (-0.83 %),219400,35.80,36.00,35.20
2017-12-27,36.00,0.00 (0.00 %),96100,35.50,36.00,35.40
2017-12-28,36.10,0.10 (0.28 %),79000,36.00,36.10,35.10
2017-12-29,38.00,1.90 (5.26 %),216600,36.00,38.00,35.00
2018-01-02,36.20,-1.80 (-4.74 %),212200,38.00,38.00,36.20
2018-01-03,36.00,-0.20 (-0.55 %),193330,36.20,36.20,35.50
2018-01-04,36.00,0.00 (0.00 %),259600,36.00,36.00,35.60
2018-01-05,36.10,0.10 (0.28 %),202700,35.70,36.10,35.70
2018-01-08,36.10,0.00 (0.00 %),237900,36.00,36.10,35.80
2018-01-09,35.80,-0.30 (-0.83 %),97200,35.80,36.00,35.80
2018-01-10,35.90,0.10 (0.28 %),132400,35.90,36.00,35.80
2018-01-11,36.00,0.10 (0.28 %),92900,35.90,36.00,35.90
2018-01-12,36.00,0.00 (0.00 %),123400,35.90,36.00,35.90
2018-01-15,36.60,0.60 (1.67 %),125130,36.00,36.80,36.00
2018-01-16,36.60,0.00 (0.00 %),69900,36.60,36.70,36.30
2018-01-17,36.90,0.30 (0.82 %),182800,36.60,37.20,36.60
2018-01-18,37.20,0.30 (0.81 %),87900,36.90,37.60,36.90
2018-01-19,37.70,0.50 (1.34 %),193700,37.20,37.90,37.20
2018-01-22,37.80,0.10 (0.27 %),138500,37.70,37.90,37.50
2018-01-23,37.90,0.10 (0.26 %),78400,37.70,37.90,37.40
2018-01-24,38.00,0.10 (0.26 %),73300,37.90,38.00,37.70
2018-01-25,38.20,0.20 (0.53 %),119800,37.90,38.20,37.60
2018-01-26,38.20,0.00 (0.00 %),80000,38.30,38.30,37.50
2018-01-29,37.90,-0.30 (-0.79 %),145800,38.00,38.20,37.50
2018-01-30,37.00,-0.90 (-2.37 %),157800,37.70,37.70,36.90
2018-01-31,37.50,0.50 (1.35 %),96800,37.80,37.90,36.80
2018-02-01,37.70,0.20 (0.53 %),78800,37.80,37.90,37.40
2018-02-02,37.70,0.00 (0.00 %),134400,37.60,37.70,37.30
2018-02-05,37.00,-0.70 (-1.86 %),59200,37.50,37.50,36.30
2018-02-06,35.80,-1.20 (-3.24 %),73300,34.00,36.90,34.00
2018-02-07,36.10,0.30 (0.84 %),143400,35.60,36.50,35.50
2018-02-08,36.20,0.10 (0.28 %),127200,37.00,37.00,35.90
2018-02-09,36.50,0.30 (0.83 %),141500,35.00,36.50,35.00
2018-02-12,37.00,0.50 (1.37 %),169600,36.30,37.50,36.00
2018-02-13,37.40,0.40 (1.08 %),172000,37.00,37.40,35.80
2018-02-21,37.80,0.40 (1.07 %),203000,37.60,37.80,37.30
2018-02-22,37.50,-0.30 (-0.79 %),209100,37.80,37.90,37.40
2018-02-23,37.80,0.30 (0.80 %),204700,37.50,37.80,37.00
2018-02-26,38.00,0.20 (0.53 %),226600,37.70,38.40,37.50
2018-02-27,38.00,0.00 (0.00 %),233440,37.80,38.10,37.50
2018-02-28,38.00,0.00 (0.00 %),174300,37.80,38.00,37.40
2018-03-01,37.50,-0.50 (-1.32 %),180700,37.80,37.90,37.50
2018-03-02,37.90,0.40 (1.07 %),208630,37.90,37.90,37.70
2018-03-05,37.90,0.00 (0.00 %),155500,37.60,38.00,37.60
2018-03-06,37.90,0.00 (0.00 %),117000,37.80,38.00,37.60
2018-03-07,37.80,-0.10 (-0.26 %),144400,37.90,38.00,37.60
2018-03-08,37.80,0.00 (0.00 %),137409,37.60,37.90,37.50
2018-03-09,37.50,-0.30 (-0.79 %),123600,37.80,37.90,37.30
2018-03-12,37.50,0.00 (0.00 %),100700,37.50,37.50,37.30
2018-03-13,37.50,0.00 (0.00 %),89000,37.40,37.50,37.30
2018-03-14,37.80,0.30 (0.80 %),82100,37.40,37.80,37.10
2018-03-15,37.90,0.10 (0.26 %),82300,37.90,38.00,37.40
2018-03-16,37.90,0.00 (0.00 %),119000,37.60,37.90,37.40
2018-03-19,37.90,0.00 (0.00 %),152431,37.70,37.90,37.50
2018-03-20,37.90,0.00 (0.00 %),101900,37.90,37.90,37.40
2018-03-21,37.70,-0.20 (-0.53 %),84300,37.90,37.90,37.30
2018-03-22,37.60,-0.10 (-0.27 %),96200,37.50,37.80,37.50
2018-03-23,37.60,0.00 (0.00 %),96200,37.20,37.60,37.20
2018-03-26,37.50,-0.10 (-0.27 %),82400,37.30,37.50,37.00
2018-03-27,38.60,1.10 (2.93 %),175600,37.50,38.70,37.20
2018-03-28,38.90,0.30 (0.78 %),126700,38.80,39.00,38.30
2018-03-29,39.00,0.10 (0.26 %),176000,40.00,40.00,38.40
2018-03-30,39.50,0.50 (1.28 %),136700,38.90,39.50,38.40
2018-04-02,40.60,1.10 (2.78 %),200400,39.50,40.60,39.40
2018-04-03,40.70,0.10 (0.25 %),137700,40.00,40.70,39.70
2018-04-04,40.70,0.00 (0.00 %),123500,40.10,41.00,40.10
2018-04-05,40.90,0.20 (0.49 %),127230,40.80,40.90,40.30
2018-04-06,42.50,1.60 (3.91 %),172530,40.80,42.50,40.80
2018-04-09,42.50,0.00 (0.00 %),151000,42.30,42.90,42.10
2018-04-10,42.70,0.20 (0.47 %),198600,42.50,42.80,41.10
2018-04-11,41.50,-1.20 (-2.81 %),195221,42.50,42.80,41.50
2018-04-12,41.90,0.40 (0.96 %),230800,42.10,42.10,41.50
2018-04-13,42.00,0.10 (0.24 %),139200,41.90,42.00,41.70
2018-04-16,42.20,0.20 (0.48 %),154800,42.00,42.40,41.80
2018-04-17,42.50,0.30 (0.71 %),319400,42.30,42.60,42.30
2018-04-18,42.20,-0.30 (-0.71 %),331200,42.60,42.70,42.10
2018-04-19,41.50,-0.70 (-1.66 %),229300,42.20,42.20,41.50
2018-04-20,42.70,1.20 (2.89 %),202930,41.30,42.70,41.30
2018-04-23,42.90,0.20 (0.47 %),278200,42.20,43.70,42.20
2018-04-24,42.90,0.00 (0.00 %),185100,42.60,42.90,42.10
2018-04-26,42.50,-0.40 (-0.93 %),248630,43.50,43.50,42.20
2018-04-27,42.60,0.10 (0.24 %),338300,42.90,42.90,42.00
2018-05-02,42.00,-0.60 (-1.41 %),224710,42.20,42.40,41.50
2018-05-03,42.00,0.00 (0.00 %),170030,41.90,42.00,41.10
2018-05-04,42.20,0.20 (0.48 %),225300,42.00,42.30,41.80
2018-05-07,42.50,0.30 (0.71 %),159400,41.80,42.50,41.00
2018-05-08,42.50,0.00 (0.00 %),120900,42.50,42.60,41.40
2018-05-09,42.50,0.00 (0.00 %),173700,42.50,42.50,41.40
2018-05-10,42.20,-0.30 (-0.71 %),160110,42.20,42.60,41.50
2018-05-11,42.00,-0.20 (-0.47 %),129300,42.50,42.50,41.00
2018-05-14,42.30,0.30 (0.71 %),142100,42.40,42.40,41.40
2018-05-15,43.90,1.60 (3.78 %),445190,42.20,44.00,41.50
2018-05-16,43.80,-0.10 (-0.23 %),236700,44.00,44.20,43.00
2018-05-17,44.00,0.20 (0.46 %),243800,43.50,44.10,43.50
2018-05-18,44.00,0.00 (0.00 %),243760,44.20,44.20,43.40
2018-05-21,43.20,-0.80 (-1.82 %),227220,44.10,44.10,43.00
2018-05-22,43.00,-0.20 (-0.46 %),277600,43.00,43.20,42.60
2018-05-23,43.60,0.60 (1.40 %),243800,42.80,43.60,42.60
2018-05-24,43.30,-0.30 (-0.69 %),202100,43.50,43.50,42.90
2018-05-25,42.80,-0.50 (-1.15 %),160300,43.50,43.50,42.80
2018-05-28,41.50,-1.30 (-3.04 %),331200,42.50,42.80,41.50
2018-05-29,42.00,0.50 (1.20 %),180510,41.70,42.10,41.50
2018-05-30,42.00,0.00 (0.00 %),203100,41.80,42.20,41.60
2018-05-31,42.70,0.70 (1.67 %),193600,42.40,43.00,41.50
2018-06-01,43.10,0.40 (0.94 %),215010,42.70,43.10,41.00
2018-06-04,43.50,0.40 (0.93 %),151000,42.60,43.50,42.50
2018-06-05,43.50,0.00 (0.00 %),139900,43.80,43.80,43.00
2018-06-06,43.60,0.10 (0.23 %),110310,43.00,43.60,42.90
2018-06-07,44.60,1.00 (2.29 %),521640,43.00,44.90,43.00
2018-06-08,44.90,0.30 (0.67 %),424860,44.60,45.00,44.60
2018-06-11,44.90,0.00 (0.00 %),327510,44.50,45.10,44.00
2018-06-12,44.50,-0.40 (-0.89 %),353410,44.90,45.00,44.00
2018-06-13,44.60,0.10 (0.22 %),306070,44.40,44.70,44.20
2018-06-14,44.30,-0.30 (-0.67 %),237820,44.60,45.20,44.20
2018-06-15,44.20,-0.10 (-0.23 %),393760,44.20,44.40,44.00
2018-06-18,43.40,-0.80 (-1.81 %),418700,44.00,44.40,43.40
2018-06-19,42.50,-0.90 (-2.07 %),500230,43.40,43.40,42.00
2018-06-29,43.60,0.10 (0.23 %),207990,43.60,44.50,42.50
2018-07-02,42.75,-0.85 (-1.95 %),205100,43.20,43.40,42.20
2018-07-03,40.90,-1.85 (-4.33 %),243810,42.75,42.75,40.90
2018-07-04,40.95,0.05 (0.12 %),205960,41.20,41.55,40.70
2018-07-05,40.75,-0.20 (-0.49 %),193120,40.90,41.20,40.65
2018-07-06,41.30,0.55 (1.35 %),203460,40.65,41.30,40.50
2018-07-09,41.20,-0.10 (-0.24 %),196450,41.00,41.45,40.80
2018-07-10,41.20,0.00 (0.00 %),178260,41.20,41.30,41.00
2018-07-11,40.75,-0.45 (-1.09 %),194200,40.80,41.05,40.60
2018-07-12,41.00,0.25 (0.61 %),183600,41.00,41.00,40.50
2018-07-13,41.30,0.30 (0.73 %),228900,41.00,41.55,40.90
2018-07-16,41.35,0.05 (0.12 %),184000,41.40,41.75,41.00
2018-07-17,41.55,0.20 (0.48 %),194080,41.35,41.55,41.15
2018-07-18,41.70,0.15 (0.36 %),192420,41.30,41.80,41.30
2018-07-19,41.65,-0.05 (-0.12 %),176810,41.75,42.00,41.35
