date,close,change,volume,open,high,low
2017-07-28,16.30,3.70 (29.37 %),68000,16.30,16.30,16.30
2017-07-31,17.90,1.60 (9.82 %),124400,17.9,17.90,17.90
2017-08-01,18.60,0.70 (3.91 %),93200,19.60,19.60,18.20
2017-08-02,17.80,-0.80 (-4.30 %),113200,18.6,18.60,17.70
2017-08-03,16.10,-1.70 (-9.55 %),169600,17.30,17.30,16.10
2017-08-04,14.50,-1.60 (-9.94 %),26900,15.5,15.50,14.50
2017-08-07,13.10,-1.40 (-9.66 %),48300,14.50,14.50,13.10
2017-08-08,11.80,-1.30 (-9.92 %),143700,12.2,12.80,11.80
2017-08-09,10.70,-1.10 (-9.32 %),139300,11.80,11.80,10.70
2017-08-10,9.70,-1.00 (-9.35 %),58800,10.5,10.60,9.70
2017-08-11,10.60,0.90 (9.28 %),332800,9.70,10.60,9.70
2017-08-14,9.60,-1.00 (-9.43 %),139800,11.6,11.60,9.60
2017-08-15,9.40,-0.20 (-2.08 %),52000,9.60,9.80,9.30
2017-08-16,8.80,-0.60 (-6.38 %),51000,9.0,9.00,8.50
2017-08-17,8.00,-0.80 (-9.09 %),84400,8.60,8.60,8.00
2017-08-18,7.40,-0.60 (-7.50 %),193490,7.4,7.60,7.20
2017-08-21,7.40,0.00 (0.00 %),105600,7.30,7.60,7.10
2017-08-22,7.40,0.00 (0.00 %),67300,7.5,7.50,7.20
2017-08-23,7.60,0.20 (2.70 %),88300,7.30,7.70,7.30
2017-08-24,7.60,0.00 (0.00 %),75300,7.6,7.70,7.40
2017-08-25,7.30,-0.30 (-3.95 %),90000,7.50,7.50,7.20
2017-08-28,7.30,0.00 (0.00 %),64300,7.1,7.50,7.10
2017-08-29,7.30,0.00 (0.00 %),337000,7.30,7.50,7.30
2017-08-30,7.30,0.00 (0.00 %),235500,7.4,7.40,7.20
2017-08-31,6.80,-0.50 (-6.85 %),256400,7.40,7.40,6.80
2017-09-01,6.90,0.10 (1.47 %),146200,6.8,7.00,6.70
2017-09-05,7.50,0.60 (8.70 %),109600,6.70,7.50,6.70
2017-09-06,7.80,0.30 (4.00 %),55000,7.5,7.80,7.40
2017-09-07,8.20,0.40 (5.13 %),106500,7.70,8.20,7.50
2017-09-08,8.70,0.50 (6.10 %),430800,8.2,8.70,8.10
2017-09-11,8.30,-0.40 (-4.60 %),230500,8.70,8.70,7.90
2017-09-12,8.00,-0.30 (-3.61 %),136800,8.3,8.30,8.00
2017-09-13,8.40,0.40 (5.00 %),191700,8.00,8.50,7.90
2017-09-14,8.50,0.10 (1.19 %),238000,8.3,8.60,8.00
2017-09-15,7.70,-0.80 (-9.41 %),180712,8.10,8.10,7.70
2017-09-18,7.40,-0.30 (-3.90 %),409989,7.5,7.70,7.00
2017-09-19,7.70,0.30 (4.05 %),78600,7.00,7.70,7.00
2017-09-20,7.50,-0.20 (-2.60 %),196820,7.3,7.80,7.00
2017-09-21,7.10,-0.40 (-5.33 %),104600,7.40,7.40,7.00
2017-09-22,7.10,0.00 (0.00 %),72802,7.1,7.30,7.00
2017-09-25,7.10,0.00 (0.00 %),51100,7.10,7.20,7.10
2017-09-26,7.00,-0.10 (-1.41 %),109500,7.1,7.20,7.00
2017-09-27,6.80,-0.20 (-2.86 %),125700,7.00,7.00,6.70
2017-09-28,7.00,0.20 (2.94 %),126700,6.8,7.00,6.60
2017-09-29,6.40,-0.60 (-8.57 %),113100,6.80,6.80,6.30
2017-10-02,5.90,-0.50 (-7.81 %),279100,6.1,6.60,5.80
2017-10-03,6.00,0.10 (1.69 %),67100,6.00,6.20,5.70
2017-10-04,6.10,0.10 (1.67 %),244002,5.9,6.10,5.50
2017-10-05,6.00,-0.10 (-1.64 %),93300,5.80,6.00,5.60
2017-10-06,5.40,-0.60 (-10.00 %),155300,6.0,6.00,5.40
2017-10-09,5.70,0.30 (5.56 %),55200,5.50,5.80,5.40
2017-10-10,5.60,-0.10 (-1.75 %),30500,5.7,5.80,5.60
2017-10-11,5.60,0.00 (0.00 %),45800,5.70,5.70,5.30
2017-10-12,5.50,-0.10 (-1.79 %),31700,5.5,5.60,5.40
2017-10-13,5.80,0.30 (5.45 %),63800,5.50,6.00,5.50
2017-10-16,5.80,0.00 (0.00 %),38700,5.9,6.00,5.80
2017-10-17,5.80,0.00 (0.00 %),3300,5.80,5.80,5.60
2017-10-18,5.70,-0.10 (-1.72 %),19701,5.8,5.80,5.60
2017-10-19,5.80,0.10 (1.75 %),12630,5.60,5.80,5.60
2017-10-20,5.70,-0.10 (-1.72 %),34000,5.9,5.90,5.50
2017-10-23,5.40,-0.30 (-5.26 %),29100,5.60,5.70,5.40
