date,close,change,volume,open,high,low
2017-03-06,3.00,0.00 (0.00 %),11200,3.0,3.10,3.00
2017-03-07,3.00,0.00 (0.00 %),2000,3.00,3.00,3.00
2017-03-08,3.00,0.00 (0.00 %),200,3.0,3.00,3.00
2017-03-09,3.00,0.00 (0.00 %),0,3.00,3.00,3.00
2017-03-10,2.90,-0.10 (-3.33 %),600,2.9,2.90,2.90
2017-03-13,2.90,0.00 (0.00 %),0,2.90,2.90,2.90
2017-03-14,2.80,-0.10 (-3.45 %),58600,2.8,2.80,2.80
2017-03-15,2.80,0.00 (0.00 %),3000,2.80,2.80,2.80
2017-03-16,2.80,0.00 (0.00 %),1400,2.8,2.80,2.80
2017-03-17,2.80,0.00 (0.00 %),6500,2.80,2.80,2.80
2017-03-20,2.80,0.00 (0.00 %),2000,2.8,2.80,2.80
2017-03-21,2.90,0.10 (3.57 %),6100,2.80,2.90,2.80
2017-03-22,2.90,0.00 (0.00 %),10100,2.8,2.90,2.80
2017-03-23,2.90,0.00 (0.00 %),500,2.90,2.90,2.80
2017-03-24,2.80,-0.10 (-3.45 %),1000,2.8,2.80,2.80
2017-03-27,2.80,0.00 (0.00 %),12400,2.80,2.80,2.80
2017-03-28,2.80,0.00 (0.00 %),10000,2.8,2.80,2.80
2017-03-29,2.80,0.00 (0.00 %),10000,2.80,2.80,2.80
2017-03-30,3.00,0.20 (7.14 %),79800,2.8,3.00,2.80
2017-03-31,3.00,0.00 (0.00 %),3515,3.00,3.00,3.00
2017-04-03,2.90,-0.10 (-3.33 %),10003,3.0,3.00,2.90
2017-04-04,2.90,0.00 (0.00 %),56900,2.90,3.00,2.80
2017-04-05,2.90,0.00 (0.00 %),8600,2.9,2.90,2.90
2017-04-07,3.00,0.10 (3.45 %),6700,2.90,3.00,2.90
2017-04-10,2.80,-0.20 (-6.67 %),19200,3.0,3.00,2.80
2017-04-11,2.90,0.10 (3.57 %),1500,2.90,2.90,2.90
2017-04-12,2.90,0.00 (0.00 %),0,2.9,2.90,2.90
2017-04-13,2.90,0.00 (0.00 %),10000,2.90,2.90,2.90
2017-04-14,2.90,0.00 (0.00 %),10500,2.8,2.90,2.80
2017-04-17,2.90,0.00 (0.00 %),0,2.90,2.90,2.90
2017-04-18,2.90,0.00 (0.00 %),0,2.9,2.90,2.90
2017-04-19,2.90,0.00 (0.00 %),100,2.90,2.90,2.90
2017-04-20,2.90,0.00 (0.00 %),900,2.8,2.90,2.80
2017-04-21,2.80,-0.10 (-3.45 %),2500,2.80,2.80,2.80
2017-04-24,2.80,0.00 (0.00 %),5400,2.7,2.90,2.70
2017-04-25,2.80,0.00 (0.00 %),2000,2.80,2.80,2.80
2017-04-26,2.80,0.00 (0.00 %),1100,2.7,2.80,2.70
2017-04-27,2.80,0.00 (0.00 %),0,2.80,2.80,2.80
2017-04-28,2.80,0.00 (0.00 %),4200,2.8,2.80,2.80
2017-05-03,2.70,-0.10 (-3.57 %),710,2.70,2.70,2.70
2017-05-04,2.80,0.10 (3.70 %),5500,2.8,2.80,2.80
2017-05-05,2.80,0.00 (0.00 %),1000,2.80,2.80,2.80
2017-05-08,2.80,0.00 (0.00 %),5000,2.8,2.80,2.80
2017-05-09,2.70,-0.10 (-3.57 %),12800,2.80,2.80,2.70
2017-05-10,2.80,0.10 (3.70 %),25900,2.8,2.80,2.80
2017-05-11,2.80,0.00 (0.00 %),11000,2.80,2.80,2.80
2017-05-12,2.80,0.00 (0.00 %),1900,2.8,2.80,2.80
2017-05-15,2.80,0.00 (0.00 %),0,2.80,2.80,2.80
2017-05-16,2.70,-0.10 (-3.57 %),100,2.7,2.70,2.70
2017-05-17,2.80,0.10 (3.70 %),1600,2.70,2.80,2.70
