date,close,change,volume,open,high,low
2017-11-08,81.60,13.60 (20.00 %),26010,81.60,81.60,81.60
2017-11-09,87.30,5.70 (6.99 %),520010,87.30,87.30,87.30
2017-11-10,92.00,4.70 (5.38 %),86270,93.20,93.20,90.00
2017-11-13,85.90,-6.10 (-6.63 %),133560,89.00,89.00,85.60
2017-11-14,84.00,-1.90 (-2.21 %),56000,82.00,84.50,81.00
2017-11-15,84.90,0.90 (1.07 %),171420,84.90,86.00,82.60
2017-11-16,84.50,-0.40 (-0.47 %),37790,85.40,85.40,84.20
2017-11-17,82.60,-1.90 (-2.25 %),85000,83.00,84.60,82.60
2017-11-20,82.00,-0.60 (-0.73 %),53540,82.60,83.60,82.00
2017-11-21,79.60,-2.40 (-2.93 %),94910,82.00,82.10,79.00
2017-11-22,79.70,0.10 (0.13 %),39290,79.50,79.70,79.00
2017-11-23,80.00,0.30 (0.38 %),24570,80.10,81.00,79.70
2017-11-24,83.00,3.00 (3.75 %),40890,80.00,83.00,80.00
2017-11-27,82.00,-1.00 (-1.20 %),45650,83.00,83.00,81.00
2017-11-28,82.00,0.00 (0.00 %),42930,80.30,82.50,80.30
2017-11-29,82.90,0.90 (1.10 %),95470,82.00,83.20,82.00
2017-11-30,82.50,-0.40 (-0.48 %),27060,82.50,82.50,82.00
2017-12-01,82.00,-0.50 (-0.61 %),15800,82.50,82.50,82.00
2017-12-04,81.00,-1.00 (-1.22 %),20540,82.00,82.00,80.00
2017-12-05,80.50,-0.50 (-0.62 %),10720,81.90,81.90,80.50
2017-12-06,80.50,0.00 (0.00 %),53530,80.10,80.50,79.60
2017-12-07,79.30,-1.20 (-1.49 %),4440,81.60,81.60,79.10
2017-12-08,79.30,0.00 (0.00 %),21050,79.30,79.30,78.00
2017-12-11,79.00,-0.30 (-0.38 %),12920,79.30,80.00,79.00
2017-12-12,79.00,0.00 (0.00 %),4960,77.50,79.40,77.50
2017-12-13,78.20,-0.80 (-1.01 %),4560,79.00,79.00,78.00
2017-12-14,78.10,-0.10 (-0.13 %),11050,77.50,78.20,77.50
2017-12-15,78.30,0.20 (0.26 %),11130,77.80,78.30,77.70
2017-12-18,79.00,0.70 (0.89 %),8590,78.30,79.00,77.00
2017-12-19,80.00,1.00 (1.27 %),31900,78.00,80.40,77.50
2017-12-20,80.00,0.00 (0.00 %),34790,79.10,80.00,79.10
2017-12-21,82.50,2.50 (3.13 %),36290,79.00,82.50,79.00
2017-12-22,82.00,-0.50 (-0.61 %),2150,81.00,82.90,81.00
2017-12-25,82.50,0.50 (0.61 %),3460,82.30,82.50,80.30
2017-12-26,82.00,-0.50 (-0.61 %),16720,80.00,82.80,80.00
2017-12-27,81.50,-0.50 (-0.61 %),20670,81.50,81.50,80.20
2017-12-28,82.00,0.50 (0.61 %),6170,80.50,82.00,80.50
2017-12-29,84.00,2.00 (2.44 %),87720,82.00,84.00,82.00
2018-01-02,87.50,3.50 (4.17 %),50680,84.00,87.50,84.00
2018-01-03,88.40,0.90 (1.03 %),22660,87.50,89.00,87.50
2018-01-04,86.00,-2.40 (-2.71 %),24610,88.40,88.40,85.00
2018-01-05,86.50,0.50 (0.58 %),15060,87.00,88.00,86.50
2018-01-08,85.50,-1.00 (-1.16 %),9320,85.00,87.50,84.50
2018-01-09,85.40,-0.10 (-0.12 %),11450,85.50,85.50,85.00
2018-01-10,83.00,-2.40 (-2.81 %),13690,86.00,86.00,82.00
2018-01-11,83.00,0.00 (0.00 %),32360,82.00,86.00,82.00
2018-01-12,84.00,1.00 (1.20 %),11020,82.30,84.90,82.30
2018-01-15,84.90,0.90 (1.07 %),4420,83.20,84.90,83.00
2018-01-16,83.50,-1.40 (-1.65 %),12360,84.90,84.90,83.50
2018-01-17,83.30,-0.20 (-0.24 %),23900,83.00,84.00,83.00
2018-01-18,83.20,-0.10 (-0.12 %),18620,83.00,85.00,83.00
2018-01-19,83.00,-0.20 (-0.24 %),30330,84.00,84.00,83.00
2018-01-22,84.00,1.00 (1.20 %),24800,84.00,85.50,84.00
2018-01-25,85.00,1.00 (1.19 %),62270,84.00,85.00,83.00
2018-01-26,85.10,0.10 (0.12 %),6800,85.30,85.30,84.90
2018-01-29,84.00,-1.10 (-1.29 %),7160,85.50,85.50,84.00
2018-01-30,82.50,-1.50 (-1.79 %),69630,83.50,84.00,82.50
2018-01-31,83.70,1.20 (1.45 %),5320,84.00,84.60,83.00
2018-02-01,83.00,-0.70 (-0.84 %),16920,84.00,84.00,83.00
2018-02-02,83.00,0.00 (0.00 %),6730,84.00,84.00,82.50
2018-02-05,82.00,-1.00 (-1.20 %),10980,83.00,83.00,82.00
2018-02-06,80.00,-2.00 (-2.44 %),38560,80.00,81.00,76.30
2018-02-07,83.00,3.00 (3.75 %),68700,81.00,84.00,80.00
2018-02-08,82.00,-1.00 (-1.20 %),5430,83.90,83.90,81.40
2018-02-09,82.00,0.00 (0.00 %),1330,78.10,83.40,78.10
2018-02-12,82.00,0.00 (0.00 %),4840,82.10,83.40,82.00
2018-02-13,82.00,0.00 (0.00 %),7330,82.00,83.00,82.00
