date,close,change,volume,open,high,low
2017-10-05,14.20,-0.60 (-4.05 %),7293500,14.80,15.80,13.50
2017-10-06,13.80,-0.40 (-2.82 %),1196846,14.20,14.20,13.60
2017-10-09,13.90,0.10 (0.72 %),1018740,13.80,14.00,13.70
2017-10-10,13.70,-0.20 (-1.44 %),1369264,13.90,14.00,13.60
2017-10-11,13.10,-0.70 (-5.07 %),1929895,13.80,13.80,12.90
2017-10-12,12.70,-0.60 (-4.51 %),1503890,13.10,13.10,12.50
2017-10-13,12.20,-0.60 (-4.69 %),1998290,12.50,12.80,12.10
2017-10-16,12.60,0.20 (1.61 %),2078341,12.10,13.20,12.00
2017-10-17,13.40,0.80 (6.35 %),2352646,12.70,13.40,12.70
2017-10-18,13.30,0.20 (1.53 %),1921054,13.30,13.70,13.30
2017-10-19,13.00,-0.50 (-3.70 %),1665342,13.30,13.30,12.90
2017-10-20,13.00,0.00 (0.00 %),716310,13.10,13.10,12.80
2017-10-23,12.60,-0.40 (-3.08 %),989690,13.00,13.00,12.60
2017-10-24,13.00,0.30 (2.36 %),2296792,12.60,13.20,12.50
2017-10-25,13.60,0.70 (5.43 %),4451160,13.00,13.70,13.00
2017-10-26,13.60,0.10 (0.74 %),4783279,13.50,13.70,13.40
2017-10-27,13.50,0.00 (0.00 %),917448,13.50,13.60,13.40
2017-10-30,13.30,-0.20 (-1.48 %),1155892,13.50,13.50,13.20
2017-10-31,13.00,-0.30 (-2.26 %),998097,13.20,13.20,13.00
2017-11-01,13.10,0.00 (0.00 %),1832620,13.10,13.10,12.90
2017-11-02,13.00,0.00 (0.00 %),1436565,13.10,13.10,12.90
2017-11-03,12.80,-0.20 (-1.54 %),1311510,13.00,13.00,12.70
2017-11-06,12.70,-0.10 (-0.78 %),1721340,12.60,12.90,12.50
2017-11-07,12.50,-0.20 (-1.57 %),3472406,12.80,12.80,12.40
2017-11-08,12.90,0.40 (3.20 %),3419190,12.60,13.00,12.50
2017-11-09,13.20,0.50 (3.94 %),2027331,12.90,13.40,12.90
2017-11-10,13.00,-0.20 (-1.52 %),2162571,13.10,13.30,13.00
2017-11-13,13.00,-0.10 (-0.76 %),1658710,13.10,13.10,12.80
2017-11-14,12.60,0.40 (3.28 %),1417790,12.70,12.90,12.30
2017-11-15,12.80,0.20 (1.59 %),1199023,12.30,12.80,12.30
2017-11-16,13.30,0.60 (4.72 %),3654576,12.70,13.50,12.70
2017-11-17,13.00,-0.10 (-0.76 %),1427771,13.30,13.40,12.90
2017-11-20,12.90,-0.20 (-1.53 %),1377090,13.10,13.10,12.80
2017-11-21,13.00,0.00 (0.00 %),1436020,13.00,13.10,12.80
2017-11-22,13.10,0.20 (1.55 %),2574539,12.70,13.20,12.70
2017-11-23,13.20,0.10 (0.76 %),2175399,13.30,13.40,13.10
2017-11-24,13.30,0.10 (0.76 %),2075370,13.20,13.30,13.00
2017-11-27,13.90,0.70 (5.30 %),5381683,13.30,14.00,13.20
2017-11-28,13.60,0.00 (0.00 %),7626825,13.80,14.10,13.60
2017-11-29,13.30,-0.60 (-4.32 %),1841038,13.70,13.70,13.30
2017-11-30,13.40,0.00 (0.00 %),1149710,13.40,13.60,13.30
2017-12-01,13.00,-0.40 (-2.99 %),2499176,13.40,13.40,12.90
2017-12-04,13.10,0.10 (0.77 %),1390615,13.00,13.30,13.00
2017-12-05,13.00,-0.10 (-0.76 %),897567,13.20,13.20,13.00
2017-12-06,12.90,-0.20 (-1.53 %),1710500,13.00,13.10,12.90
2017-12-07,12.90,-0.10 (-0.77 %),1185503,13.00,13.00,12.80
2017-12-08,13.10,0.20 (1.55 %),1693255,13.00,13.20,12.90
2017-12-11,13.40,0.40 (3.08 %),2580503,13.20,13.60,13.10
2017-12-12,13.30,-0.10 (-0.75 %),1312330,13.50,13.50,12.90
2017-12-13,13.10,0.00 (0.00 %),988680,13.30,13.30,13.00
2017-12-14,13.20,0.10 (0.76 %),658072,13.00,13.20,13.00
2017-12-15,13.00,-0.10 (-0.76 %),1906195,13.10,13.10,12.90
2017-12-18,13.10,0.10 (0.77 %),1339219,13.00,13.10,13.00
2017-12-19,13.10,0.10 (0.77 %),1979610,13.10,13.20,13.00
2017-12-20,13.20,0.20 (1.54 %),2450673,13.10,13.30,13.00
2017-12-21,13.10,-0.10 (-0.76 %),2301950,13.20,13.30,13.00
2017-12-22,13.10,0.00 (0.00 %),1060600,13.10,13.20,13.00
2017-12-25,13.00,-0.10 (-0.76 %),1010390,13.10,13.10,13.00
2017-12-26,13.00,0.00 (0.00 %),1016770,13.00,13.00,12.90
2017-12-27,12.80,-0.10 (-0.78 %),1719140,12.90,13.00,12.70
2017-12-28,12.90,0.00 (0.00 %),1262498,12.80,13.00,12.60
2017-12-29,12.90,0.10 (0.78 %),878068,13.00,13.00,12.80
2018-01-02,13.00,0.10 (0.78 %),1559161,13.00,13.10,12.80
2018-01-03,13.50,0.50 (3.85 %),4890664,13.20,13.60,13.10
2018-01-04,13.60,0.20 (1.49 %),3527807,13.50,13.60,13.40
2018-01-05,13.50,0.00 (0.00 %),2182052,13.70,13.70,13.40
2018-01-08,14.10,0.60 (4.44 %),6398502,13.40,14.20,13.30
2018-01-09,14.70,1.00 (7.30 %),5009071,14.20,15.00,14.00
2018-01-10,14.60,0.00 (0.00 %),2912489,15.00,15.00,14.50
2018-01-11,15.90,1.30 (8.90 %),7513965,14.60,16.50,14.50
2018-01-12,15.80,0.40 (2.60 %),4824173,16.00,16.90,15.30
2018-01-15,15.90,-0.30 (-1.85 %),2193796,16.20,16.20,15.50
2018-01-16,15.40,-0.40 (-2.53 %),2940402,15.70,15.80,15.30
2018-01-17,15.30,-0.20 (-1.29 %),2504400,15.50,16.00,15.20
2018-01-18,15.70,0.10 (0.64 %),1568960,15.30,15.80,15.10
2018-01-19,15.70,0.30 (1.95 %),1846108,15.40,15.90,15.40
2018-01-22,15.60,-0.10 (-0.64 %),2724530,15.70,15.90,15.50
2018-01-23,17.00,1.30 (8.28 %),5634151,15.80,17.00,15.70
2018-01-24,17.40,0.90 (5.45 %),2824150,16.80,17.90,16.80
2018-01-25,17.40,-0.10 (-0.57 %),4467291,17.50,17.90,17.10
2018-01-26,17.20,-0.30 (-1.71 %),4122527,17.40,17.80,17.00
2018-01-29,17.60,0.30 (1.73 %),3551146,17.40,18.00,17.20
2018-01-30,17.70,0.20 (1.14 %),3804870,17.70,17.90,17.20
2018-01-31,17.60,0.00 (0.00 %),3503008,17.60,18.00,17.40
2018-02-01,16.00,-0.70 (-4.19 %),1771451,17.00,17.00,15.80
