date,close,change,volume,open,high,low
2017-12-12,42.00,-1.10 (-2.55 %),13800,45.1,45.20,42.00
2017-12-13,42.00,-2.50 (-5.62 %),6900,42.00,42.00,42.00
2017-12-14,42.00,0.00 (0.00 %),0,42.0,42.00,42.00
2017-12-15,39.00,-3.00 (-7.14 %),1000,39.00,39.00,39.00
2017-12-18,39.00,0.00 (0.00 %),500,39.0,39.00,39.00
2017-12-19,39.00,0.00 (0.00 %),300,39.00,39.00,39.00
2017-12-20,39.50,0.50 (1.28 %),800,39.5,39.50,39.50
2017-12-21,39.50,0.00 (0.00 %),3900,39.60,39.60,39.50
2017-12-22,39.50,0.00 (0.00 %),1700,39.5,39.50,39.50
2017-12-25,39.80,0.30 (0.76 %),200,33.70,39.80,33.70
2017-12-26,36.80,0.00 (0.00 %),0,36.8,36.80,36.80
2017-12-27,36.80,0.00 (0.00 %),0,36.80,36.80,36.80
2017-12-28,36.80,0.00 (0.00 %),0,36.8,36.80,36.80
2017-12-29,36.80,0.00 (0.00 %),0,36.80,36.80,36.80
2018-01-02,36.80,0.00 (0.00 %),0,36.8,36.80,36.80
2018-01-03,36.80,0.00 (0.00 %),0,36.80,36.80,36.80
2018-01-04,36.80,0.00 (0.00 %),0,36.8,36.80,36.80
2018-01-05,36.80,0.00 (0.00 %),0,36.80,36.80,36.80
2018-01-08,40.50,3.70 (10.05 %),300,31.3,40.50,31.30
2018-01-09,41.50,4.10 (10.96 %),600,33.30,41.50,33.30
2018-01-10,34.10,-6.00 (-14.96 %),100,34.1,34.10,34.10
2018-01-11,39.10,5.00 (14.66 %),400,39.20,39.20,39.10
2018-01-12,34.30,-4.80 (-12.28 %),100,34.3,34.30,34.30
2018-01-15,39.10,4.80 (13.99 %),100,39.10,39.10,39.10
2018-01-16,34.80,-2.30 (-6.20 %),100,34.8,34.80,34.80
2018-01-17,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-01-18,34.80,0.00 (0.00 %),23,34.8,34.80,34.80
2018-01-19,34.80,0.00 (0.00 %),300,34.80,34.80,34.80
2018-01-22,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-01-23,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-01-24,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-01-25,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-01-26,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-01-29,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-01-30,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-01-31,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-02-01,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-02-02,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-02-05,34.80,0.00 (0.00 %),0,34.8,34.80,34.80
2018-02-06,34.80,0.00 (0.00 %),0,34.80,34.80,34.80
2018-02-07,30.00,-4.80 (-13.79 %),100,30.0,30.00,30.00
2018-02-08,30.00,0.00 (0.00 %),0,30.00,30.00,30.00
2018-02-09,34.50,4.50 (15.00 %),3000,26.0,34.50,26.00
2018-02-12,35.80,4.10 (12.93 %),100,35.80,35.80,35.80
2018-02-13,35.80,0.00 (0.00 %),0,35.8,35.80,35.80
2018-02-21,35.80,0.00 (0.00 %),0,35.80,35.80,35.80
2018-02-22,35.80,0.00 (0.00 %),0,35.8,35.80,35.80
2018-02-23,35.80,0.00 (0.00 %),0,35.80,35.80,35.80
2018-02-26,35.10,-0.70 (-1.96 %),100,35.1,35.10,35.10
2018-02-27,35.10,0.00 (0.00 %),0,35.10,35.10,35.10
2018-02-28,35.00,-0.10 (-0.28 %),200,35.0,35.00,35.00
2018-03-01,35.00,0.00 (0.00 %),0,35.00,35.00,35.00
2018-03-02,35.00,0.00 (0.00 %),0,35.0,35.00,35.00
2018-03-05,35.00,0.00 (0.00 %),800,35.00,35.00,35.00
2018-03-06,35.00,0.00 (0.00 %),0,35.0,35.00,35.00
2018-03-07,30.00,-5.00 (-14.29 %),100,30.00,30.00,30.00
2018-03-08,30.00,0.00 (0.00 %),0,30.0,30.00,30.00
2018-03-09,30.00,0.00 (0.00 %),0,30.00,30.00,30.00
2018-03-12,34.40,4.40 (14.67 %),100,34.4,34.40,34.40
2018-03-13,34.40,0.00 (0.00 %),0,34.40,34.40,34.40
2018-03-14,34.40,0.00 (0.00 %),0,34.4,34.40,34.40
2018-03-15,34.40,0.00 (0.00 %),0,34.40,34.40,34.40
2018-03-16,31.20,-3.20 (-9.30 %),100,31.2,31.20,31.20
2018-03-19,33.00,1.80 (5.77 %),200,33.00,33.00,33.00
2018-03-20,33.00,0.00 (0.00 %),0,33.0,33.00,33.00
2018-03-21,31.20,-1.80 (-5.45 %),301,34.90,34.90,31.20
2018-03-22,33.70,0.00 (0.00 %),0,33.7,33.70,33.70
2018-03-23,33.70,0.00 (0.00 %),0,33.70,33.70,33.70
2018-03-26,33.70,0.00 (0.00 %),32,33.7,33.70,33.70
2018-03-27,36.00,2.30 (6.82 %),100,36.00,36.00,36.00
2018-03-28,36.00,0.00 (0.00 %),0,36.0,36.00,36.00
2018-03-29,36.00,0.00 (0.00 %),23,36.00,36.00,36.00
2018-03-30,36.00,0.00 (0.00 %),2,36.0,36.00,36.00
2018-04-02,31.50,-4.50 (-12.50 %),100,31.50,31.50,31.50
2018-04-03,34.00,2.50 (7.94 %),100,34.0,34.00,34.00
2018-04-04,34.00,0.00 (0.00 %),1,34.00,34.00,34.00
2018-04-05,29.00,-5.00 (-14.71 %),500,34.1,34.10,29.00
2018-04-06,32.20,2.20 (7.33 %),1100,34.00,34.00,32.20
