date,close,change,volume,open,high,low
2017-02-28,13.70,0.00 (0.00 %),0,13.7,13.70,13.70
2017-03-01,13.70,0.00 (0.00 %),0,13.70,13.70,13.70
2017-03-02,11.70,-2.00 (-14.60 %),100,11.7,11.70,11.70
2017-03-03,11.70,0.00 (0.00 %),0,11.70,11.70,11.70
2017-03-06,11.70,0.00 (0.00 %),0,11.7,11.70,11.70
2017-03-07,13.40,1.70 (14.53 %),100,13.40,13.40,13.40
2017-03-08,15.40,2.00 (14.93 %),100,15.4,15.40,15.40
2017-03-09,15.40,0.00 (0.00 %),0,15.40,15.40,15.40
2017-03-10,15.40,0.00 (0.00 %),0,15.4,15.40,15.40
2017-03-13,15.40,0.00 (0.00 %),0,15.40,15.40,15.40
2017-03-14,13.10,-2.30 (-14.94 %),100,13.1,13.10,13.10
2017-03-15,13.10,0.00 (0.00 %),0,13.10,13.10,13.10
2017-03-16,13.10,0.00 (0.00 %),0,13.1,13.10,13.10
2017-03-17,11.30,-1.80 (-13.74 %),100,11.30,11.30,11.30
2017-03-20,11.00,-0.30 (-2.65 %),100,11.0,11.00,11.00
2017-03-21,12.60,1.60 (14.55 %),300,12.60,12.60,12.60
2017-03-22,12.60,0.00 (0.00 %),0,12.6,12.60,12.60
2017-03-23,11.00,-1.60 (-12.70 %),100,11.00,11.00,11.00
2017-03-24,9.40,-1.60 (-14.55 %),100,9.4,9.40,9.40
2017-03-27,10.80,1.40 (14.89 %),100,10.80,10.80,10.80
2017-03-28,9.40,-1.40 (-12.96 %),100,9.4,9.40,9.40
2017-03-29,10.80,1.40 (14.89 %),100,10.80,10.80,10.80
2017-03-30,12.40,1.60 (14.81 %),100,12.4,12.40,12.40
2017-03-31,14.20,1.80 (14.52 %),100,14.20,14.20,14.20
2017-04-03,14.20,0.00 (0.00 %),0,14.2,14.20,14.20
2017-04-04,16.30,2.10 (14.79 %),100,16.30,16.30,16.30
2017-04-05,13.90,-2.40 (-14.72 %),200,13.9,13.90,13.90
2017-04-07,15.00,1.10 (7.91 %),100,15.00,15.00,15.00
2017-04-10,15.00,0.00 (0.00 %),0,15.0,15.00,15.00
2017-04-11,15.50,0.50 (3.33 %),200,15.00,15.50,15.00
2017-04-12,15.60,0.30 (1.96 %),100,15.6,15.60,15.60
2017-04-13,17.90,2.30 (14.74 %),300,17.80,17.90,17.80
2017-04-14,17.80,0.00 (0.00 %),0,17.8,17.80,17.80
2017-04-17,17.80,0.00 (0.00 %),0,17.80,17.80,17.80
2017-04-18,17.80,0.00 (0.00 %),0,17.8,17.80,17.80
2017-04-19,15.20,-2.60 (-14.61 %),100,15.20,15.20,15.20
2017-04-20,15.20,0.00 (0.00 %),0,15.2,15.20,15.20
2017-04-21,15.20,0.00 (0.00 %),0,15.20,15.20,15.20
