date,close,change,volume,open,high,low
2017-03-02,14.90,0.10 (0.68 %),5020,15.10,15.10,14.50
2017-03-03,14.70,-0.20 (-1.34 %),2610,14.80,14.90,14.70
2017-03-06,14.50,-0.20 (-1.36 %),1090,14.50,14.55,14.50
2017-03-07,14.80,0.30 (2.07 %),6130,14.50,14.80,14.40
2017-03-08,14.75,-0.05 (-0.34 %),2440,14.50,14.75,14.50
2017-03-09,14.75,0.00 (0.00 %),0,14.75,14.75,14.75
2017-03-10,14.60,-0.15 (-1.02 %),2520,14.60,14.75,14.30
2017-03-13,14.70,0.10 (0.68 %),1230,14.05,14.70,14.05
2017-03-14,14.70,0.00 (0.00 %),410,14.70,14.70,14.70
2017-03-15,14.70,0.00 (0.00 %),5070,14.70,14.70,14.70
2017-03-16,14.70,0.00 (0.00 %),320,14.70,14.70,14.70
2017-03-17,14.70,0.00 (0.00 %),3200,14.70,14.70,14.70
2017-03-20,14.95,0.25 (1.70 %),4030,14.80,14.95,14.55
2017-03-21,15.00,0.05 (0.33 %),1970,15.00,15.50,15.00
2017-03-22,15.30,0.30 (2.00 %),78510,14.95,15.30,14.95
2017-03-23,15.20,-0.10 (-0.65 %),1590,15.30,15.50,15.20
2017-03-24,15.20,0.00 (0.00 %),7330,15.30,15.30,15.20
2017-03-27,15.30,0.10 (0.66 %),11910,15.35,15.40,15.30
2017-03-28,15.00,-0.30 (-1.96 %),5960,15.30,15.30,15.00
2017-03-29,15.00,0.00 (0.00 %),80,15.70,15.70,15.00
2017-03-30,15.00,0.00 (0.00 %),1970,14.90,15.00,14.30
2017-03-31,14.30,-0.70 (-4.67 %),300,14.30,14.30,14.30
2017-04-03,14.90,0.60 (4.20 %),1460,14.30,15.00,14.30
2017-04-04,15.00,0.10 (0.67 %),11010,15.30,15.30,15.00
2017-04-05,14.60,-0.40 (-2.67 %),2210,14.50,14.60,14.50
2017-04-07,14.50,-0.10 (-0.68 %),2820,14.60,14.60,14.20
2017-04-10,14.70,0.20 (1.38 %),30,14.50,14.70,14.50
2017-04-11,14.60,-0.10 (-0.68 %),800,14.50,14.60,14.30
2017-04-12,14.80,0.20 (1.37 %),2020,14.80,14.80,14.50
2017-04-13,14.90,0.10 (0.68 %),690,14.85,14.90,14.50
2017-04-14,14.85,-0.05 (-0.34 %),100,14.85,14.85,14.85
2017-04-17,14.00,-0.85 (-5.72 %),8090,14.10,14.50,14.00
2017-04-18,14.50,0.50 (3.57 %),120,14.50,14.50,14.50
2017-04-19,14.50,0.00 (0.00 %),720,14.50,14.50,14.50
2017-04-20,14.40,-0.10 (-0.69 %),8260,14.40,14.40,14.00
2017-04-21,14.25,-0.15 (-1.04 %),2100,14.30,14.30,14.25
2017-04-24,14.40,0.15 (1.05 %),14540,14.00,14.85,13.50
2017-04-25,14.80,0.40 (2.78 %),3010,14.30,14.80,13.45
2017-04-26,14.15,-0.65 (-4.39 %),860,14.80,14.80,14.15
2017-04-27,14.40,0.25 (1.77 %),6180,14.20,14.70,14.20
2017-04-28,14.40,0.00 (0.00 %),2930,14.65,14.65,14.30
2017-05-03,14.45,0.05 (0.35 %),11310,14.00,14.50,14.00
2017-05-04,14.40,-0.05 (-0.35 %),11600,14.40,14.40,14.00
2017-05-05,14.45,0.05 (0.35 %),10960,14.50,14.50,14.00
2017-05-08,14.40,-0.05 (-0.35 %),13840,14.40,14.45,14.40
2017-05-09,14.40,0.00 (0.00 %),8290,14.35,14.40,14.20
2017-05-10,14.10,-0.30 (-2.08 %),2410,14.50,14.50,14.00
2017-05-11,14.20,0.10 (0.71 %),7080,14.30,14.30,14.10
2017-05-12,14.20,0.00 (0.00 %),1310,14.00,14.20,13.95
2017-05-15,14.50,0.30 (2.11 %),15290,14.20,14.50,14.00
2017-05-16,14.50,0.00 (0.00 %),160,14.50,14.80,14.50
2017-05-17,14.35,-0.15 (-1.03 %),2580,14.50,14.50,14.15
2017-05-18,14.30,-0.05 (-0.35 %),2730,14.20,14.30,14.20
2017-05-19,14.30,0.00 (0.00 %),7160,14.10,14.30,14.00
2017-05-22,14.40,0.10 (0.70 %),11930,14.40,14.40,14.30
2017-05-23,14.70,0.30 (2.08 %),13900,14.70,14.70,14.50
2017-05-24,14.80,0.10 (0.68 %),13930,14.80,14.80,14.60
2017-05-25,15.70,0.90 (6.08 %),24890,14.80,15.70,14.70
2017-05-26,15.00,-0.70 (-4.46 %),14100,15.70,15.70,14.95
2017-05-29,14.75,-0.25 (-1.67 %),10610,15.40,15.50,14.75
2017-05-30,15.20,0.45 (3.05 %),11260,14.75,15.20,14.75
2017-05-31,15.40,0.20 (1.32 %),2910,15.20,15.40,15.20
2017-06-01,15.50,0.10 (0.65 %),57460,15.40,15.50,15.40
2017-06-02,15.50,0.00 (0.00 %),1010,15.60,15.60,15.50
2017-06-05,15.45,-0.05 (-0.32 %),6800,15.50,15.50,15.30
2017-06-06,14.90,-0.55 (-3.56 %),530,15.00,15.00,14.90
2017-06-07,15.30,0.40 (2.68 %),960,15.30,15.30,15.00
2017-06-08,15.30,0.00 (0.00 %),3900,15.25,15.30,15.20
2017-06-09,15.50,0.20 (1.31 %),61910,15.40,15.55,15.20
2017-06-12,15.50,0.00 (0.00 %),34080,15.50,16.00,15.50
2017-06-13,16.00,0.50 (3.23 %),490,16.25,16.25,16.00
2017-06-14,16.00,0.00 (0.00 %),38060,16.20,16.20,15.20
2017-06-15,15.95,-0.05 (-0.31 %),11960,16.00,16.00,15.40
2017-06-16,15.90,-0.05 (-0.31 %),41260,15.95,15.95,15.00
2017-06-19,15.70,-0.20 (-1.26 %),15710,16.00,16.30,15.40
2017-06-20,16.55,0.85 (5.41 %),41310,15.70,16.55,15.70
2017-06-21,17.00,0.45 (2.72 %),202320,16.70,17.00,16.20
2017-06-22,18.15,1.15 (6.76 %),807340,17.10,18.15,17.10
