Date,Time,Price,Volume,Type
2021-04-22,14:57:07,15.9,900,S
2021-04-22,14:54:42,15.9,2100,B
2021-04-22,14:54:26,15.9,1000,B
2021-04-22,14:52:45,15.9,1700,S
2021-04-22,14:47:56,16.0,100,B
2021-04-22,14:47:51,16.0,200,S
2021-04-22,14:47:21,16.0,800,B
2021-04-22,14:47:16,15.9,500,S
2021-04-22,14:46:43,16.0,1700,S
2021-04-22,14:44:31,16.0,2000,S
2021-04-22,14:43:59,16.0,40000,S
2021-04-22,14:43:43,16.1,100,B
2021-04-22,14:43:04,16.1,1000,B
2021-04-22,14:42:43,16.1,600,S
2021-04-22,14:42:31,16.1,5000,S
2021-04-22,14:40:57,16.1,1000,S
2021-04-22,14:38:14,16.1,1700,S
2021-04-22,14:37:54,16.1,100,S
2021-04-22,14:33:29,16.2,1900,B
2021-04-22,14:31:07,16.2,1000,B
2021-04-22,14:31:03,16.2,100,B
2021-04-22,14:30:05,16.2,1300,S
2021-04-22,14:29:49,16.2,500,S
2021-04-22,14:28:44,16.2,1000,S
2021-04-22,14:28:10,16.3,300,B
2021-04-22,14:27:00,16.3,100,S
2021-04-22,14:26:56,16.3,400,B
2021-04-22,14:26:08,16.3,600,S
2021-04-22,14:22:46,16.3,300,S
2021-04-22,14:21:26,16.3,300,S
2021-04-22,14:12:48,16.4,100,B
2021-04-22,14:10:05,16.4,100,S
2021-04-22,14:09:33,16.4,2000,S
2021-04-22,14:08:03,16.4,800,S
2021-04-22,14:01:34,16.4,200,S
2021-04-22,13:56:31,16.4,300,S
2021-04-22,13:46:16,16.4,200,S
2021-04-22,13:44:48,16.4,500,S
2021-04-22,13:40:45,16.5,100,B
2021-04-22,13:40:15,16.4,100,S
2021-04-22,13:37:18,16.4,200,B
2021-04-22,13:31:24,16.4,2300,B
2021-04-22,13:27:59,16.3,300,S
2021-04-22,13:22:09,16.2,3000,S
2021-04-22,13:17:10,16.3,2000,S
2021-04-22,13:15:40,16.4,300,S
2021-04-22,13:15:39,16.4,300,S
2021-04-22,13:11:50,16.4,1000,S
2021-04-22,13:06:31,16.5,200,B
2021-04-22,13:05:29,16.5,1400,B
2021-04-22,13:00:09,16.5,200,B
