Date,Time,Price,Volume,Type
2021-04-22,14:46:16,15.4,115200, 
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:32:18,15.45,3000,B
2021-04-22,14:32:18,15.45,200,B
2021-04-22,14:30:33,15.5,3100,B
2021-04-22,14:30:33,15.5,3100,B
2021-04-22,14:30:13,15.55,8200,S
2021-04-22,14:30:13,15.5,300,S
2021-04-22,14:30:13,15.5,300,S
2021-04-22,14:30:13,15.5,1000,S
2021-04-22,14:30:13,15.55,8200,S
2021-04-22,14:30:13,15.5,300,S
2021-04-22,14:30:13,15.5,300,S
2021-04-22,14:30:13,15.5,1000,S
2021-04-22,14:29:52,15.55,1000,S
2021-04-22,14:28:19,15.5,500,B
2021-04-22,14:28:19,15.5,1200,B
2021-04-22,14:28:19,15.5,500,B
2021-04-22,14:28:19,15.5,1800,B
2021-04-22,14:28:19,15.5,500,S
2021-04-22,14:28:19,15.5,500,S
2021-04-22,14:28:19,15.45,2800,S
2021-04-22,14:27:57,15.5,100,B
2021-04-22,14:15:50,15.45,3000,B
2021-04-22,14:15:48,15.4,500,S
2021-04-22,14:15:48,15.4,100,S
2021-04-22,14:15:48,15.4,1200,S
2021-04-22,14:15:48,15.4,500,S
2021-04-22,14:15:48,15.4,500,S
2021-04-22,14:15:48,15.4,1000,S
2021-04-22,14:15:48,15.4,1200,S
2021-04-22,14:15:34,15.45,2000,B
2021-04-22,14:14:05,15.45,2500,B
2021-04-22,14:14:05,15.45,3500,B
2021-04-22,14:14:05,15.4,1000,S
2021-04-22,14:14:05,15.4,500,S
2021-04-22,14:14:05,15.4,100,S
2021-04-22,14:14:05,15.4,500,S
