Date,Time,Price,Volume,Type
2021-04-22,14:51:32,89.0,100,B
2021-04-22,14:45:03,89.0,48500,
2021-04-22,14:30:00,90.1,600,B
2021-04-22,14:29:01,90.1,1900,B
2021-04-22,14:28:54,89.5,1100,S
2021-04-22,14:28:53,89.8,500,S
2021-04-22,14:28:44,89.8,300,S
2021-04-22,14:28:21,90.0,500,B
2021-04-22,14:28:20,89.9,100,S
2021-04-22,14:28:17,90.0,3000,B
2021-04-22,14:27:51,90.0,900,S
2021-04-22,14:27:51,90.0,12000,S
2021-04-22,14:27:29,90.0,400,S
2021-04-22,14:27:19,90.1,1000,S
2021-04-22,14:27:10,90.1,100,S
2021-04-22,14:25:41,90.0,10000,S
2021-04-22,14:25:10,90.0,300,S
2021-04-22,14:24:36,90.9,1000,B
2021-04-22,14:24:25,90.0,1000,S
2021-04-22,14:24:13,90.0,1000,S
2021-04-22,14:23:58,90.0,2000,S
2021-04-22,14:23:53,90.0,1600,S
2021-04-22,14:23:33,90.0,500,S
2021-04-22,14:23:12,90.1,600,S
2021-04-22,14:22:59,90.2,200,S
2021-04-22,14:22:36,90.2,600,S
2021-04-22,14:22:19,90.2,500,S
2021-04-22,14:22:12,90.2,3000,S
2021-04-22,14:22:02,90.4,400,S
2021-04-22,14:21:58,90.9,1000,B
2021-04-22,14:21:26,90.9,3000,B
2021-04-22,14:18:51,90.9,100,B
2021-04-22,14:17:01,90.9,100,B
2021-04-22,14:16:51,90.3,4000,S
2021-04-22,14:14:38,91.0,100,B
2021-04-22,14:13:11,91.1,100,B
2021-04-22,14:13:01,90.4,11000,S
2021-04-22,14:11:38,91.1,400,S
2021-04-22,14:11:29,91.1,200,B
2021-04-22,14:10:26,90.6,3100,S
2021-04-22,14:10:00,91.0,400,S
2021-04-22,14:09:59,91.0,300,S
2021-04-22,14:08:02,91.1,300,S
2021-04-22,14:08:01,91.1,100,S
2021-04-22,14:07:12,91.1,500,S
2021-04-22,14:06:58,91.1,100,S
2021-04-22,14:06:25,91.1,100,S
2021-04-22,14:06:05,91.2,1000,B
2021-04-22,14:06:00,91.1,900,B
2021-04-22,14:04:43,91.0,100,B
2021-04-22,13:59:58,91.0,300,B
