Date,Time,Price,Volume,Type
2021-04-22,14:52:32,29.1,2800,S
2021-04-22,14:52:13,29.2,500,S
2021-04-22,14:39:04,29.2,800,S
2021-04-22,14:39:02,29.2,100,B
2021-04-22,14:34:08,29.2,400,S
2021-04-22,14:33:48,29.3,500,S
2021-04-22,14:27:20,29.3,500,S
2021-04-22,14:15:41,29.5,100,B
2021-04-22,13:58:53,29.5,1900,S
2021-04-22,13:58:37,29.6,1300,S
2021-04-22,13:56:53,29.6,1900,S
2021-04-22,13:37:58,30.1,200,B
2021-04-22,13:36:22,30.1,1000,B
2021-04-22,13:30:33,30.1,300,B
2021-04-22,13:26:03,29.6,500,S
2021-04-22,13:23:39,29.7,200,B
2021-04-22,13:19:20,29.7,500,S
2021-04-22,13:17:40,29.8,900,S
2021-04-22,13:08:56,29.8,100,S
2021-04-22,11:23:09,30.1,500,B
2021-04-22,11:21:29,29.8,1000,S
2021-04-22,11:19:41,30.0,2000,B
2021-04-22,11:15:32,30.0,500,B
2021-04-22,11:08:37,29.8,1000,S
2021-04-22,10:34:20,29.6,100,S
2021-04-22,10:19:21,29.6,100,S
2021-04-22,10:04:10,29.5,100,S
2021-04-22,10:00:47,29.5,100,B
2021-04-22,10:00:33,29.5,100,S
2021-04-22,10:00:12,29.5,200,B
2021-04-22,09:59:53,29.5,100,B
2021-04-22,09:58:06,29.5,600,S
2021-04-22,09:48:13,29.7,500,S
2021-04-22,09:44:08,29.8,100,S
2021-04-22,09:40:00,29.8,400,S
2021-04-22,09:25:23,29.5,100,S
2021-04-22,09:21:03,29.5,100,S
2021-04-22,09:03:58,30.2,400,B
2021-04-22,09:02:59,30.2,100,B
