Date,Time,Price,Volume,Type
2021-04-22,14:45:54,7.8,1065900, 
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:08,7.86,4300,B
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:07,7.85,200,S
2021-04-22,14:32:06,7.85,300,S
2021-04-22,14:32:06,7.85,4700,S
2021-04-22,14:32:06,7.85,400,S
2021-04-22,14:32:06,7.85,300,S
2021-04-22,14:32:06,7.85,4700,S
2021-04-22,14:32:06,7.85,400,S
2021-04-22,14:32:06,7.85,300,S
2021-04-22,14:32:06,7.85,4700,S
2021-04-22,14:32:06,7.85,400,S
2021-04-22,14:32:06,7.85,300,S
2021-04-22,14:32:06,7.85,4700,S
2021-04-22,14:32:06,7.85,400,S
2021-04-22,14:31:55,7.86,700,B
2021-04-22,14:31:55,7.86,700,B
2021-04-22,14:31:44,7.86,500,B
2021-04-22,14:31:44,7.86,4500,B
2021-04-22,14:31:44,7.86,2500,B
2021-04-22,14:31:44,7.86,500,B
2021-04-22,14:31:44,7.86,4500,B
2021-04-22,14:31:44,7.86,2500,B
2021-04-22,14:31:33,7.86,500,B
2021-04-22,14:31:33,7.86,500,B
2021-04-22,14:31:23,7.86,800,S
2021-04-22,14:31:23,7.86,700,S
2021-04-22,14:31:23,7.86,800,S
2021-04-22,14:31:23,7.86,700,S
2021-04-22,14:31:12,7.87,100,B
2021-04-22,14:31:12,7.87,100,B
2021-04-22,14:31:02,7.87,10000,B
2021-04-22,14:30:50,7.86,200,B
2021-04-22,14:30:50,7.86,200,B
2021-04-22,14:30:36,7.86,200,B
2021-04-22,14:30:35,7.86,2600,S
2021-04-22,14:30:33,7.86,2400,B
2021-04-22,14:30:33,7.87,100,B
2021-04-22,14:30:23,7.86,11000,B
2021-04-22,14:30:13,7.86,100,B
2021-04-22,14:30:13,7.86,1000,B
