Date,Time,Price,Volume,Type
2021-04-22,14:45:33,9.0,7300, 
2021-04-22,14:10:41,9.1,100,S
2021-04-22,14:07:37,9.1,400,S
2021-04-22,14:07:09,9.1,3000,S
2021-04-22,14:07:09,9.1,3000,S
2021-04-22,14:03:46,9.1,500,S
2021-04-22,14:03:46,9.1,200,S
2021-04-22,14:02:08,9.1,100,S
2021-04-22,14:02:08,9.1,100,S
2021-04-22,14:00:21,9.12,200,S
2021-04-22,14:00:21,9.12,500,S
2021-04-22,14:00:21,9.12,100,S
2021-04-22,14:00:21,9.12,100,S
2021-04-22,14:00:21,9.12,1000,S
2021-04-22,14:00:21,9.1,100,S
2021-04-22,14:00:21,9.1,1000,S
2021-04-22,13:47:25,9.15,1000,S
2021-04-22,13:47:25,9.15,1000,S
2021-04-22,13:34:25,9.15,1800,S
2021-04-22,13:34:25,9.12,200,S
2021-04-22,13:34:25,9.15,1800,S
2021-04-22,13:34:25,9.12,200,S
2021-04-22,13:34:25,9.15,1800,S
2021-04-22,13:34:25,9.12,200,S
2021-04-22,13:34:25,9.15,1800,S
2021-04-22,13:34:25,9.12,200,S
2021-04-22,13:33:54,9.14,100,B
2021-04-22,13:33:54,9.15,1100,S
2021-04-22,13:30:14,9.15,100,S
2021-04-22,13:22:25,9.16,1000,S
2021-04-22,13:18:18,9.15,100,S
2021-04-22,13:11:20,9.16,1000,S
2021-04-22,13:07:13,9.19,500,S
2021-04-22,13:07:13,9.19,100,S
2021-04-22,13:07:13,9.19,500,S
2021-04-22,13:07:13,9.19,100,S
2021-04-22,13:06:26,9.19,300,B
2021-04-22,13:06:26,9.19,2000,B
2021-04-22,13:06:26,9.19,200,B
2021-04-22,13:06:05,9.15,1000,S
2021-04-22,13:06:05,9.15,2000,S
2021-04-22,11:09:02,9.19,1000,B
2021-04-22,11:07:53,9.19,100,B
2021-04-22,11:07:53,9.19,900,B
2021-04-22,11:07:53,9.19,1300,B
2021-04-22,11:07:53,9.19,1000,B
2021-04-22,11:07:53,9.19,3700,B
2021-04-22,11:07:53,9.19,2000,B
2021-04-22,11:07:53,9.19,100,B
2021-04-22,11:07:53,9.19,900,B
2021-04-22,11:07:53,9.19,1300,B
