Date,Time,Price,Volume,Type
2021-04-22,14:46:06,44.5,144400, 
2021-04-22,14:29:06,44.4,100,B
2021-04-22,14:29:06,44.4,400,B
2021-04-22,14:28:19,44.4,400,B
2021-04-22,14:28:19,44.4,100,B
2021-04-22,14:17:57,44.35,1000,B
2021-04-22,14:17:57,44.35,1600,B
2021-04-22,14:17:47,44.35,900,B
2021-04-22,14:17:33,44.35,300,B
2021-04-22,14:17:21,44.35,500,B
2021-04-22,14:17:21,44.35,900,B
2021-04-22,14:17:09,44.35,500,B
2021-04-22,14:16:23,44.3,500,B
2021-04-22,14:15:48,44.2,5000,S
2021-04-22,14:15:23,44.3,1000,B
2021-04-22,14:15:22,44.2,4900,S
2021-04-22,14:15:22,44.2,500,S
2021-04-22,14:15:11,44.3,600,B
2021-04-22,14:15:04,44.3,600,S
2021-04-22,14:14:40,44.3,10000,B
2021-04-22,14:14:18,44.15,600,B
2021-04-22,14:14:18,44.2,5000,B
2021-04-22,14:14:18,44.15,600,B
2021-04-22,14:14:18,44.2,5000,B
2021-04-22,14:14:05,44.4,100,B
2021-04-22,14:14:05,44.4,5000,B
2021-04-22,14:14:05,44.3,8700,S
2021-04-22,14:14:05,44.3,1000,S
2021-04-22,14:14:05,44.2,900,S
2021-04-22,14:14:05,44.2,500,S
2021-04-22,14:14:05,44.2,500,S
2021-04-22,14:14:05,44.2,10300,S
2021-04-22,14:14:05,44.15,50000,S
2021-04-22,14:14:05,44.15,500,B
2021-04-22,14:14:05,44.4,100,B
2021-04-22,14:14:05,44.4,5000,B
2021-04-22,14:14:05,44.3,8700,S
2021-04-22,14:14:05,44.3,1000,S
2021-04-22,14:14:05,44.2,900,S
2021-04-22,14:14:05,44.2,500,S
2021-04-22,14:14:05,44.2,500,S
2021-04-22,14:14:05,44.2,10300,S
2021-04-22,14:14:05,44.15,50000,S
2021-04-22,14:14:05,44.15,500,B
2021-04-22,14:13:54,44.4,1400,B
2021-04-22,14:13:54,44.3,2100,S
2021-04-22,14:13:54,44.4,1400,B
2021-04-22,14:13:54,44.3,2100,S
2021-04-22,14:13:18,44.4,200,B
2021-04-22,14:12:40,44.4,1000,B
2021-04-22,14:12:40,44.45,200,B
