Date,Time,Price,Volume,Type
2021-04-22,14:45:53,60.8,121500, 
2021-04-22,14:31:55,60.7,100,B
2021-04-22,14:30:40,60.6,300,S
2021-04-22,14:30:40,60.6,300,S
2021-04-22,14:30:33,60.7,100,B
2021-04-22,14:30:33,60.7,100,B
2021-04-22,14:30:13,60.6,3300,S
2021-04-22,14:30:13,60.6,1700,S
2021-04-22,14:30:13,60.7,100,B
2021-04-22,14:30:13,60.6,3300,S
2021-04-22,14:30:13,60.6,1700,S
2021-04-22,14:30:13,60.7,100,B
2021-04-22,14:29:52,60.7,500,B
2021-04-22,14:28:43,60.6,500,S
2021-04-22,14:28:43,60.7,400,B
2021-04-22,14:28:43,60.7,1000,B
2021-04-22,14:28:43,60.7,1000,B
2021-04-22,14:28:43,60.7,100,B
2021-04-22,14:28:43,60.7,200,B
2021-04-22,14:28:43,60.7,400,B
2021-04-22,14:28:43,60.7,500,B
2021-04-22,14:28:43,60.7,700,B
2021-04-22,14:28:43,60.7,2500,B
2021-04-22,14:28:43,60.8,1300,B
2021-04-22,14:28:43,60.8,200,B
2021-04-22,14:28:43,60.8,1700,S
2021-04-22,14:28:43,60.6,300,S
2021-04-22,14:28:43,60.6,1000,S
2021-04-22,14:28:19,60.7,100,B
2021-04-22,14:28:08,60.6,1000,S
2021-04-22,14:28:08,60.6,1000,S
2021-04-22,14:16:11,61.0,100,S
2021-04-22,14:15:48,61.0,10000,S
2021-04-22,14:15:34,61.0,100,S
2021-04-22,14:15:23,61.1,500,B
2021-04-22,14:15:04,61.0,3900,S
2021-04-22,14:15:04,61.0,100,S
2021-04-22,14:15:04,61.0,700,S
2021-04-22,14:15:04,61.0,100,S
2021-04-22,14:15:04,61.0,200,S
2021-04-22,14:15:04,61.0,100,S
2021-04-22,14:15:04,61.0,100,S
2021-04-22,14:14:54,61.1,300,S
2021-04-22,14:14:51,61.1,100,S
2021-04-22,14:14:51,61.1,1500,S
2021-04-22,14:14:40,61.0,100,S
2021-04-22,14:14:40,61.0,1000,S
2021-04-22,14:14:40,61.0,500,S
2021-04-22,14:14:40,61.0,11000,S
2021-04-22,14:14:40,61.0,1100,S
2021-04-22,14:14:40,61.1,100,B
