Date,Time,Price,Volume,Type
2021-04-22,14:45:03,21.3,47300,
2021-04-22,14:45:02,21.3,139300,
2021-04-22,14:29:47,22.2,1000,S
2021-04-22,14:29:31,22.3,700,B
2021-04-22,14:29:14,22.2,1500,S
2021-04-22,14:28:44,22.3,100,B
2021-04-22,14:28:02,22.3,100,B
2021-04-22,14:28:01,22.3,300,B
2021-04-22,14:27:51,22.3,100,B
2021-04-22,14:27:44,22.3,500,B
2021-04-22,14:27:38,22.3,300,B
2021-04-22,14:27:30,22.3,3800,S
2021-04-22,14:26:32,22.4,100,B
2021-04-22,14:26:30,22.4,3900,S
2021-04-22,14:25:58,22.4,2000,S
2021-04-22,14:25:54,22.4,2000,S
2021-04-22,14:25:46,22.4,200,S
2021-04-22,14:24:58,22.4,1000,S
2021-04-22,14:24:41,22.4,300,S
2021-04-22,14:24:28,22.4,300,S
2021-04-22,14:24:21,22.4,800,B
2021-04-22,14:24:03,22.4,3600,S
2021-04-22,14:23:47,22.4,300,S
2021-04-22,14:23:25,22.4,1100,B
2021-04-22,14:23:08,22.4,1300,B
2021-04-22,14:22:55,22.4,3600,S
2021-04-22,14:22:46,22.4,5000,S
2021-04-22,14:22:44,22.5,68600,B
2021-04-22,14:22:29,22.4,600,S
2021-04-22,14:22:26,22.4,10000,S
2021-04-22,14:22:22,22.4,4000,S
2021-04-22,14:21:39,22.4,5000,S
2021-04-22,14:21:27,22.5,100,B
2021-04-22,14:21:04,22.4,100,S
2021-04-22,14:20:46,22.5,3200,B
2021-04-22,14:20:21,22.5,5000,B
2021-04-22,14:18:56,22.5,300,B
2021-04-22,14:18:44,22.4,1500,S
2021-04-22,14:18:23,22.4,1200,S
2021-04-22,14:18:10,22.4,1000,S
2021-04-22,14:17:54,22.5,100,B
2021-04-22,14:17:40,22.4,200,S
2021-04-22,14:17:25,22.5,200,B
2021-04-22,14:17:18,22.5,100,B
2021-04-22,14:16:55,22.5,2000,B
2021-04-22,14:16:28,22.5,3000,S
2021-04-22,14:16:09,22.5,500,S
2021-04-22,14:15:59,22.5,500,S
2021-04-22,14:15:31,22.5,20000,S
2021-04-22,14:15:21,22.5,2000,S
2021-04-22,14:15:13,22.5,2000,S
