Date,Time,Price,Volume,Type
2021-04-22,14:45:01,9.5,12800,B
2021-04-22,14:29:48,9.5,1000,S
2021-04-22,14:29:15,9.5,5000,S
2021-04-22,14:22:18,9.6,600,B
2021-04-22,14:21:07,9.6,5000,B
2021-04-22,14:06:26,9.6,1500,S
2021-04-22,14:00:28,9.6,3400,B
2021-04-22,14:00:10,9.6,200,B
2021-04-22,13:57:19,9.6,1000,B
2021-04-22,13:54:06,9.6,500,S
2021-04-22,13:52:22,9.6,1000,S
2021-04-22,13:51:47,9.6,10000,S
2021-04-22,13:48:02,9.7,200,B
2021-04-22,13:47:33,9.7,100,B
2021-04-22,13:46:37,9.7,200,B
2021-04-22,13:42:26,9.6,1000,B
2021-04-22,13:40:21,9.6,100,B
2021-04-22,13:38:12,9.6,1000,B
2021-04-22,13:38:11,9.5,10000,S
2021-04-22,13:36:09,9.6,8900,S
2021-04-22,13:34:46,9.6,6800,S
2021-04-22,13:32:51,9.6,4300,B
2021-04-22,13:31:50,9.6,5700,S
2021-04-22,13:28:45,9.7,100,B
2021-04-22,13:28:41,9.6,2000,S
2021-04-22,13:23:05,9.7,100,B
2021-04-22,13:14:21,9.7,5000,B
2021-04-22,13:10:59,9.7,3000,B
2021-04-22,13:08:39,9.7,2000,B
2021-04-22,13:04:09,9.7,300,B
2021-04-22,13:00:33,9.7,9400,S
2021-04-22,13:00:04,9.7,600,B
2021-04-22,13:00:02,9.7,2000,B
2021-04-22,11:28:15,9.7,400,B
2021-04-22,11:27:44,9.7,14300,S
2021-04-22,11:25:37,9.8,100,B
2021-04-22,11:23:20,9.8,100,B
2021-04-22,11:11:07,9.7,1000,S
2021-04-22,11:06:49,9.7,400,S
2021-04-22,11:06:17,9.7,3700,S
2021-04-22,11:05:37,9.8,100,B
2021-04-22,11:05:06,9.8,100,B
2021-04-22,11:03:47,9.8,500,B
2021-04-22,11:01:29,9.8,1500,B
2021-04-22,10:58:11,9.8,3100,B
2021-04-22,10:46:53,9.8,500,B
2021-04-22,10:38:27,9.8,100,B
2021-04-22,10:31:51,9.7,100,S
2021-04-22,10:31:21,9.7,100,S
2021-04-22,10:31:10,9.7,5000,S
2021-04-22,10:28:31,9.8,900,S
